Price,Close,High,Low,Open,Volume
Ticker,ITUB4.SA,ITUB4.SA,ITUB4.SA,ITUB4.SA,ITUB4.SA
Date,,,,,
2001-03-06,1.6483615636825562,1.6864006445893207,1.6211907170854338,1.6302476659511411,72557501
2001-03-07,1.6619470119476318,1.675531978476992,1.6438331146547924,1.6551540070369295,70214209
2001-03-08,1.6664761304855347,1.6936471247818847,1.6393056578355514,1.6664761304855347,87269510
2001-03-09,1.6302478313446045,1.6393950259023224,1.6257192912465628,1.6302478313446047,84092779
2001-03-12,1.5559817552566528,1.6393960144273132,1.555981755256653,1.555981755256653,42312123
2001-03-13,1.5306220054626465,1.584963330379267,1.5170365112190367,1.5306220054626467,42565779
2001-03-14,1.5306220054626465,1.584963330379267,1.5170365112190367,1.5306220054626467,42565779
2001-03-15,1.4578036069869995,1.5216554401058966,1.4572604429592468,1.4578036069869995,185929353
2001-03-16,1.449019193649292,1.4853375200288774,1.449019193649292,1.4626955885135726,140078133
2001-03-19,1.4309951066970825,1.462694624561988,1.3947671794311287,1.4536375449368644,174031710
2001-03-20,1.4943948984146118,1.5215659020679553,1.4492007457658402,1.4500162097292302,147699872
2001-03-21,1.5215659141540527,1.5396798297924066,1.4943949102848846,1.5306228719732295,95446875
2001-03-22,1.4400526285171509,1.494394084583514,1.4128816396608384,1.440052628517151,187149314
2001-03-23,1.5034511089324951,1.5034511089324951,1.4400526970347258,1.5034511089324951,64223112
2001-03-26,1.5623204708099365,1.5668490096535588,1.539587271020696,1.5623204708099365,54862023
2001-03-27,1.5759053230285645,1.584962269659179,1.5605088137029153,1.5668488980438557,54354712
2001-03-28,1.5577936172485352,1.5759977747182115,1.5532650738848663,1.557793617248535,58533985
2001-03-29,1.5532643795013428,1.6121342432068453,1.5442074272345125,1.603077290940015,45259357
2001-03-30,1.5216550827026367,1.5532637005823295,1.4807176085359932,1.5216550827026367,67556868
2001-04-02,1.4455769062042236,1.51993469394557,1.4447618341155364,1.4455769062042236,45440539
2001-04-03,1.4128812551498413,1.449109317373287,1.3766539753955762,1.4128812551498413,93405553
2001-04-04,1.4897750616073608,1.4898653063963818,1.4309954484762166,1.4897750616073606,104433520
2001-04-05,1.5673929452896118,1.5673929452896116,1.4898653654034373,1.5673929452896116,47904619
2001-04-06,1.4989217519760132,1.5668491904091966,1.4989217519760132,1.4989217519760132,94009494
2001-04-09,1.4762794971466064,1.5260923753929678,1.4491086584511312,1.4762794971466067,49813074
2001-04-10,1.5351507663726807,1.5804351450681187,1.49439427781814,1.5351507663726807,43399218
2001-04-11,1.5308030843734741,1.5487361097109293,1.5215651200227729,1.5308030843734743,40427827
2001-04-12,1.5849629640579224,1.5913031815880943,1.5306216517008273,1.5849629640579224,54910338
2001-04-13,1.5849629640579224,1.5849629640579224,1.5849629640579224,1.5849629640579224,0
2001-04-16,1.5487357378005981,1.5749099855774154,1.5396786564717826,1.5487357378005984,11088361
2001-04-17,1.5220180749893188,1.5577930992251365,1.5125080718822317,1.5220180749893186,20195795
2001-04-18,1.5414904356002808,1.575906706516885,1.521474473382463,1.5414904356002808,137324161
2001-04-19,1.4943948984146118,1.5396798175624267,1.4943948984146116,1.4943948984146116,120752013
2001-04-20,1.4128812551498413,1.5213835177357653,1.3766539753955762,1.4128812551498413,318953452
2001-04-23,1.4130611419677734,1.4357035629423254,1.3902375795388424,1.4357035629423254,124460212
2001-04-24,1.4581661224365234,1.4626946623661279,1.4038241649273386,1.4264666037523266,126972608
2001-04-25,1.4445817470550537,1.4491102904768651,1.4219392907692319,1.4219392907692319,42879828
2001-04-26,1.4943948984146118,1.5079804002412835,1.47628137415505,1.4897761094826782,160660451
2001-04-27,1.5759053230285645,1.5940193467012702,1.4958425877371493,1.4958425877371493,183682691
2001-04-30,1.60307776927948,1.6121347242487984,1.5910320413402577,1.5910320413402577,68257440
2001-05-01,1.60307776927948,1.60307776927948,1.60307776927948,1.60307776927948,0
2001-05-02,1.60307776927948,1.60307776927948,1.60307776927948,1.60307776927948,0
2001-05-03,1.647456407546997,1.647456407546997,1.5759062397613273,1.603077225870495,125221178
2001-05-04,1.6664761304855347,1.6945528332858693,1.621191748579046,1.6383090524521895,91871542
2001-05-07,1.6574194431304932,1.6710044165473419,1.6574194431304932,1.6664758747224397,26984095
2001-05-08,1.60307776927948,1.666476193241517,1.60307776927948,1.6574197599185847,92499641
2001-05-09,1.60307776927948,1.60307776927948,1.60307776927948,1.60307776927948,0
2001-05-10,1.6393048763275146,1.6574189073600851,1.6393048763275144,1.6393048763275144,121585452
2001-05-11,1.5940195322036743,1.6302474533535969,1.5804340454710168,1.6302474533535969,39618546
2001-05-14,1.5577936172485352,1.5804355515971829,1.5351511612534234,1.5804355515971829,19869667
2001-05-15,1.571740984916687,1.603077849851691,1.5486456116519527,1.5577934639638515,65769202
2001-05-16,1.7027034759521484,1.7027034759521484,1.5849631075134236,1.5849631075134236,153811757
2001-05-17,1.7475355863571167,1.7751588384496155,1.6945522441467253,1.7017074040463886,195073023
2001-05-18,1.657600998878479,1.7479892888668662,1.6574199875575961,1.7479892888668662,56673846
2001-05-21,1.6483615636825562,1.6755320190451526,1.6393046148168486,1.6664750701794453,42372518
2001-05-22,1.6441051959991455,1.6574194349273907,1.6441051959991453,1.6483623513224126,81628699
2001-05-23,1.7207268476486206,1.766102116557662,1.6438338425425205,1.6574193367335441,194251663
2001-05-24,1.7027034759521484,1.7344030015337388,1.6755324912855127,1.7199116706058846,101123922
2001-05-25,1.7253470420837402,1.7388417767600917,1.684590538570697,1.684590538570697,123795877
2001-05-28,1.7027034759521484,1.7389314120371477,1.693646524533785,1.7253459197038299,7911630
2001-05-29,1.757045030593872,1.7751589345332264,1.7027035795989158,1.7027035795989158,180832089
2001-05-30,1.757045030593872,1.757045030593872,1.757045030593872,1.757045030593872,0
2001-05-31,1.7298740148544312,1.767007258319067,1.7298740148544312,1.7615728802099397,83235183
2001-06-01,1.720818042755127,1.7303279164193783,1.6891185073448183,1.7298749969816785,70492022
2001-06-04,1.757045030593872,1.766101982563549,1.7253460247288854,1.7253460247288854,132710050
2001-06-05,1.7661020755767822,1.788744521899235,1.7570451231301132,1.7570451231301132,92596272
2001-06-06,1.811388373374939,1.8113883733749392,1.7661034456010327,1.7661034456010327,80952285
2001-06-07,1.8112961053848267,1.8340293169434188,1.7932729678965402,1.8104810331767414,110267593
2001-06-08,1.7435503005981445,1.8159154106015334,1.7435503005981445,1.8113868694194286,128337515
2001-06-11,1.7253470420837402,1.7570460666401297,1.7226296549439508,1.729875585944622,84757115
2001-06-12,1.7299655675888062,1.766102755248247,1.7162898236503326,1.757045799316076,87233274
2001-06-13,1.7614829540252686,1.7978011321095178,1.7525167697313597,1.766101739374815,91714518
2001-06-14,1.7614829540252686,1.7614829540252686,1.7614829540252686,1.7614829540252686,0
2001-06-15,1.7218141555786133,1.768548194995406,1.7208182022050982,1.768548194995406,36924968
2001-06-18,1.6934641599655151,1.7207253697349598,1.6755312813040326,1.7118500880086427,121452585
2001-06-19,1.639215111732483,1.7027043083099025,1.6166634233921486,1.6981757651811944,164429044
2001-06-20,1.6935566663742065,1.6937376776405833,1.6393054510912923,1.6393054510912923,81495832
2001-06-21,1.752516746520996,1.7796872070942025,1.6619473709065056,1.6619473709065056,126320351
2001-06-22,1.779688835144043,1.7932743386816596,1.7570463727185663,1.7842172493821464,155599423
2001-06-25,1.8068586587905884,1.8113870700627424,1.7751591278276735,1.779687669511395,87233274
2001-06-26,1.7389330863952637,1.8113885066838817,1.7298761262562687,1.7751605357162308,57277788
2001-06-27,1.7162888050079346,1.7479881971622873,1.7117602645237984,1.7211793679077352,75625523
2001-06-28,1.757045030593872,1.7842158865029034,1.7208176139498235,1.7298745659195007,129086402
2001-06-29,1.8295009136199951,1.8295009136199951,1.7661019887857847,1.7751589407873707,111765367
2001-07-02,1.8068586587905884,1.8340295176582146,1.7843069776461422,1.802330117106867,71796535
2001-07-03,1.7389330863952637,1.8294117908505294,1.7325929925981265,1.748080291410588,50006335
2001-07-04,1.7389330863952637,1.7389330863952637,1.7389330863952637,1.7389330863952637,0
2001-07-05,1.6393048763275146,1.7298742490211907,1.6393048763275144,1.72081729871067,109518706
2001-07-06,1.6528898477554321,1.671003351451656,1.6393043613516707,1.648451683978551,102500908
2001-07-09,1.6528898477554321,1.652889847755432,1.652889847755432,1.652889847755432,0
2001-07-10,1.6166627407073975,1.6755326028165407,1.6148510633977315,1.6574192204202869,77425268
2001-07-11,1.6393048763275146,1.6393048763275144,1.5577925843558884,1.6211909757064733,206209700
2001-07-12,1.7298740148544312,1.7488932297385267,1.6121336767557455,1.6393046544208,122926202
2001-07-13,1.7435503005981445,1.775068686402489,1.7072321175812049,1.7389315146212803,112478018
2001-07-16,1.6891188621520996,1.7435511045857426,1.6891188621520996,1.7435511045857426,52506652
2001-07-17,1.7027034759521484,1.7208175092004208,1.6927406859392486,1.7208175092004208,184636918
2001-07-18,1.6710052490234375,1.7389326277682018,1.6710052490234377,1.7389326277682018,64186876
2001-07-19,1.7027034759521484,1.7027034759521484,1.6664755398671494,1.6755324912855127,46817525
2001-07-20,1.7298740148544312,1.7389309639389454,1.7027030371893763,1.7027030371893763,49342000
2001-07-23,1.7118507623672485,1.7389308412987075,1.7117598655499193,1.7298738928529456,41478685
2001-07-24,1.701797604560852,1.7208174760371129,1.6937372583279797,1.720726579191702,56081984
2001-07-25,1.7116706371307373,1.7207275937144424,1.6438345552693827,1.7207275937144424,162556826
2001-07-26,1.6755335330963135,1.6936475776075102,1.6574201406432496,1.6936475776075102,56867108
2001-07-27,1.720908284187317,1.7209082841873167,1.6574196207321013,1.6755330075032295,55067363
2001-07-30,1.7344036102294922,1.7480792217402097,1.724078663731361,1.724078663731361,56806713
2001-07-31,1.7651058435440063,1.7706303375937331,1.7389314631383495,1.7389314631383495,60901435
2001-08-01,1.733496069908142,1.7706291691162082,1.7117593480452298,1.757043815760485,127069239
2001-08-02,1.675441861152649,1.7344026026296286,1.6664751565860194,1.7337685418415931,78947200
2001-08-03,1.6801517009735107,1.6981748363269855,1.6665662094298799,1.6755323938914466,58884271
2001-08-06,1.756954312324524,1.7569543123245241,1.693646296927895,1.693646296927895,85542238
2001-08-07,1.7651058435440063,1.7796874196897985,1.7389314631383495,1.7479884148228655,163849261
2001-08-08,1.7842172384262085,1.7842172384262087,1.766013075898408,1.7661033207617165,80420816
2001-08-09,1.7887451648712158,1.8023306636303642,1.7570457547076075,1.7751596661120674,86798436
2001-08-10,1.7661020755767822,1.7932730633283498,1.7525171033472395,1.7570451231301132,53424642
2001-08-13,1.720818042755127,1.7661024226531268,1.71176095811699,1.7299652417990952,55719619
2001-08-14,1.7298740148544312,1.7479879130234597,1.7161977596096758,1.739021208705126,74719611
2001-08-15,1.7253470420837402,1.7533331171149127,1.7118524378190192,1.7344041298055035,74828320
2001-08-16,1.7135727405548096,1.7298751026646566,1.7027041079134633,1.7117610626933297,12525741
2001-08-17,1.6483615636825562,1.707231535692392,1.645644179076374,1.6682866164463972,70721520
2001-08-20,1.6211907863616943,1.6483616341198737,1.6121337066974537,1.630247735614421,111101032
2001-08-21,1.6301573514938354,1.652890561576559,1.617840241908001,1.6438336101998585,114253605
2001-08-22,1.6438347101211548,1.6574202114822976,1.6302492087600124,1.648453498894818,131562561
2001-08-23,1.621373176574707,1.6528915797906754,1.6211921652389802,1.6402119182992974,64259349
2001-08-24,1.6216442584991455,1.6438337852139375,1.6030773040622466,1.62119133915574,97222462
2001-08-27,1.6211907863616943,1.6393046848671473,1.6121337066974537,1.6121337066974537,23565787
2001-08-28,1.6257199048995972,1.6392146334567506,1.618474629242455,1.6297955273204805,76132833
2001-08-29,1.641932725906372,1.6483630624225831,1.621192191120908,1.6483630624225831,54837865
2001-08-30,1.6029870510101318,1.6437430103057429,1.5958318904666975,1.6166627894555767,36961204
2001-08-31,1.5899449586868286,1.6130403274148382,1.585235405388761,1.6121344885975597,52228839
2001-09-03,1.5577014684677124,1.5903969356873422,1.5577014684677124,1.5777172863441562,39751413
2001-09-04,1.5668504238128662,1.5894923559975163,1.562321880882012,1.5758166127869488,49619813
2001-09-05,1.5668504238128662,1.5940208989283704,1.5487365129126565,1.5894923559975163,85530159
2001-09-06,1.5493698120117188,1.5668497849805165,1.5487358814656655,1.5659439463520688,33760315
2001-09-07,1.5493698120117188,1.5493698120117185,1.5493698120117185,1.5493698120117185,0
2001-09-10,1.5125082731246948,1.5378677196675745,1.5125082731246948,1.521565358045284,54258081
2001-09-11,1.4038242101669312,1.5215645567812213,1.4038242101669312,1.4492902308792779,11088361
2001-09-12,1.4581661224365234,1.4943935289927397,1.4037339201575392,1.4038241649273386,67822602
2001-09-13,1.3630695343017578,1.4672243479153975,1.3630695343017578,1.4403252537799682,65660492
2001-09-14,1.3168772459030151,1.3767438148486981,1.2643474970661095,1.3494825966340338,103575924
2001-09-17,1.3911449909210205,1.4038246462482762,1.3132553815414516,1.3540117332357091,82812424
2001-09-18,1.4581661224365234,1.4943935289927397,1.3766538382303313,1.3866159740178758,60828962
2001-09-19,1.5125082731246948,1.530622312554283,1.4853374095976974,1.490771660550051,64138560
2001-09-20,1.4500150680541992,1.512507623030295,1.440052278923681,1.4853367711816643,65986620
2001-09-21,1.418044090270996,1.4309956538815884,1.372125787511232,1.3857107600859748,80481210
2001-09-24,1.418044090270996,1.418044090270996,1.418044090270996,1.418044090270996,0
2001-09-25,1.4762794971466064,1.4899552264378357,1.4491086584511312,1.4943929983758446,88163343
2001-09-26,1.462694764137268,1.4897748479486497,1.430995243247487,1.4832537499962954,131248512
2001-09-27,1.462694764137268,1.4897748479486497,1.430995243247487,1.4832537499962954,131248512
2001-09-28,1.5396792888641357,1.5396792888641357,1.4943943852663455,1.5034513399035851,208166470
2001-10-01,1.485336422920227,1.539587477881396,1.4853364229202268,1.521564347302372,90554951
2001-10-02,1.4355239868164062,1.485336893271175,1.4355239868164062,1.485336893271175,148050158
2001-10-03,1.4264668226242065,1.4491093953349055,1.4128813311624018,1.4445808547104584,132770444
2001-10-04,1.4382400512695312,1.4491086737678356,1.4264661123317408,1.4401418417675187,114495182
2001-10-05,1.4174104928970337,1.4399621786485644,1.4097121660793672,1.4400529451181328,90760291
2001-10-08,1.4300898313522339,1.447931959209424,1.3857107757745746,1.4174101757080826,45766667
2001-10-09,1.4355239868164062,1.4355239868164062,1.4092588409116467,1.4355239868164062,99275862
2001-10-10,1.4309951066970825,1.4355236465096444,1.423296784632998,1.4223001798454502,96207841
2001-10-11,1.5079799890518188,1.5125084014848307,1.4490192088903688,1.4672240163315122,54499658
2001-10-12,1.5079799890518188,1.507979989051819,1.507979989051819,1.507979989051819,0
2001-10-15,1.5211125612258911,1.548736476843349,1.494394484585111,1.5070741436729926,86194495
2001-10-16,1.5487357378005981,1.5577926887178757,1.51703621397282,1.5306217055545053,104022840
2001-10-17,1.5532643795013428,1.5578831656384264,1.5306219336284883,1.5532643795013428,100266326
2001-10-18,1.5577936172485352,1.5695674387592258,1.5306226178897548,1.5306226178897548,101510445
2001-10-19,1.5578832626342773,1.5695668348110532,1.530622028927019,1.5442075233788939,110279672
2001-10-22,1.5949265956878662,1.6121346660556566,1.5577933294360908,1.56232174155149,85433529
2001-10-23,1.6211907863616943,1.6347762754465411,1.5940198081920007,1.6211907863616943,98176689
2001-10-24,1.598549246788025,1.6212825965871749,1.589492291704264,1.6030777895357042,91001867
2001-10-25,1.6008126735687256,1.6211906445909436,1.5623206752135856,1.6121335657187312,35185617
2001-10-26,1.6166627407073975,1.6574192204202869,1.612134199491003,1.6257196927286326,141286016
2001-10-29,1.5407657623291016,1.6121342709472792,1.5395881459433112,1.539769157188436,26211050
2001-10-30,1.5125082731246948,1.5668502610018695,1.4943943641066966,1.521565358045284,101099765
2001-10-31,1.5532643795013428,1.566849873107367,1.5306219336284883,1.5577929208405368,214290434
2001-11-01,1.5713781118392944,1.5849634769274645,1.5397693453261345,1.5396791005156654,86351519
2001-11-02,1.5713781118392944,1.5713781118392944,1.5713781118392944,1.5713781118392944,0
2001-11-05,1.6130404472351074,1.6302486473985354,1.57590666066614,1.6166631507154365,138205915
2001-11-06,1.6800616979599,1.6845901102577867,1.616663273731501,1.648362681463096,211415673
2001-11-07,1.6574194431304932,1.7017077345028222,1.648452734699829,1.6574194431304932,132951626
2001-11-08,1.6121352910995483,1.6845906955073022,1.5942023861514567,1.6665675457026614,155961788
2001-11-09,1.6574194431304932,1.6574194431304932,1.5985489210530495,1.6121344161161848,107030468
2001-11-12,1.6257199048995972,1.6520753009550808,1.6211914935037586,1.6483623531135039,57773019
2001-11-13,1.6506255865097046,1.6745358838228332,1.6393045637943173,1.6528900518757914,99614069
2001-11-14,1.6619470119476318,1.6737209538999234,1.6393045751258297,1.6709131941862139,118759007
2001-11-15,1.6619470119476318,1.6619470119476318,1.6619470119476318,1.6619470119476318,0
2001-11-16,1.6710052490234375,1.6710052490234377,1.6438347670074238,1.6483631806767594,117514888
2001-11-19,1.6862196922302246,1.6890273216983367,1.666475128305699,1.6711852009286636,136200830
2001-11-20,1.6664761304855347,1.6891185822619625,1.6664761304855347,1.6864017175731925,275928678
2001-11-21,1.6755335330963135,1.6845904901460986,1.6574201406432496,1.6583253277428847,96473575
2001-11-22,1.6891188621520996,1.6981758182811069,1.675443117916409,1.6891188621520996,63075624
2001-11-23,1.707230567932129,1.7171933494895673,1.6936450871288755,1.6891165500573126,122974517
2001-11-26,1.7117598056793213,1.7176471023478825,1.69364590942135,1.7099482595597264,185120071
2001-11-27,1.701797604560852,1.7117603943817505,1.6864010873929078,1.6980846575225537,238375611
2001-11-28,1.6383986473083496,1.6936459136631834,1.6302475374244956,1.6891173743815995,195230048
2001-11-29,1.5786230564117432,1.657418463907619,1.5396781413729965,1.639304437721567,244125132
2001-11-30,1.5940195322036743,1.6211905056689893,1.5667583139861274,1.5669393251365578,158909021
2001-12-03,1.6302478313446045,1.6302478313446047,1.5759058718141898,1.5940199017948353,82981527
2001-12-04,1.5759053230285645,1.6673804970389203,1.5713769149189953,1.6664746589232347,303383847
2001-12-05,1.60307776927948,1.6121347242487984,1.580435316650385,1.6119537129527768,166881046
2001-12-06,1.60307776927948,1.60307776927948,1.5623217979465376,1.5845109398659987,217044406
2001-12-07,1.6076068878173828,1.6262639687386788,1.594021385291257,1.603078343504793,120679540
2001-12-10,1.56666898727417,1.607606496241986,1.558789648118595,1.5940209970249708,166893125
2001-12-11,1.598549246788025,1.6076970987557346,1.5849637489565844,1.5849637489565844,197875311
2001-12-12,1.5941112041473389,1.6084208740219126,1.5849633544565442,1.59402043769758,148859439
2001-12-13,1.5778086185455322,1.5940202083625448,1.577808618545532,1.5849631264245705,105810507
2001-12-14,1.5804352760314941,1.5849636881939702,1.5668503003672527,1.571378321294949,40246644
2001-12-17,1.5759053230285645,1.5895815745678603,1.5686599222178443,1.584962269659179,136357855
2001-12-18,1.598549246788025,1.5985492467880247,1.5822468841311732,1.5885871048011209,135838465
2001-12-19,1.5759053230285645,1.614850102252174,1.5759053230285645,1.5940193467012702,164441123
2001-12-20,1.5614155530929565,1.575906232667175,1.5360561139716518,1.566849802454948,110654115
2001-12-21,1.5532643795013428,1.5750011171063585,1.52147408450598,1.5704725757671645,215329213
2001-12-24,1.5532643795013428,1.5532643795013428,1.5532643795013428,1.5532643795013428,0
2001-12-25,1.5532643795013428,1.5532643795013428,1.5532643795013428,1.5532643795013428,0
2001-12-26,1.5442081689834595,1.5668506257324504,1.5079802121027504,1.548736712497906,119362948
2001-12-27,1.5926625728607178,1.6165724957266263,1.5532648384214751,1.587681241121623,94782539
2001-12-28,1.5939300060272217,1.603077202587802,1.5849631686409231,1.5985486614981945,53026041
2001-12-31,1.5939300060272217,1.5939300060272217,1.5939300060272217,1.5939300060272217,0
2002-01-01,1.5939300060272217,1.5939300060272217,1.5939300060272217,1.5939300060272217,0
2002-01-02,1.6664761304855347,1.671004673005457,1.5849636692428515,1.6029874640895294,136430328
2002-01-03,1.6482728719711304,1.6692848006961756,1.6347782633025512,1.6664771677919956,125366124
2002-01-04,1.6211907863616943,1.6528901739519941,1.6121337066974537,1.6393046848671473,80167161
2002-01-07,1.6031686067581177,1.6166633385443976,1.5949267239022342,1.6057952268407194,67194503
2002-01-08,1.6302478313446045,1.6393047811291666,1.5894913616967936,1.5932048297829489,60490755
2002-01-09,1.6211907863616943,1.630247735614421,1.6030767574447273,1.6121337066974537,117007577
2002-01-10,1.5940195322036743,1.6121334275728898,1.5849624541075749,1.6017177225566297,86593096
2002-01-11,1.5858685970306396,1.612133737321324,1.5858685970306396,1.5940198384717819,186255481
2002-01-14,1.5663970708847046,1.603077410799582,1.5577930373142626,1.5768122603031263,124266951
2002-01-15,1.5577936172485352,1.6121349639080158,1.557793617248535,1.5858698036335852,93465947
2002-01-16,1.5759053230285645,1.584962269659179,1.565037352223961,1.5668488980438557,157556193
2002-01-17,1.623002052307129,1.625356892612996,1.584781443550268,1.5849624547007661,65684650
2002-01-18,1.6121352910995483,1.6253587708168533,1.6030783329456686,1.6211923796650707,87245352
2002-01-21,1.5940195322036743,1.6076050189363318,1.5940195322036743,1.603076479888282,16692936
2002-01-22,1.611681580543518,1.6121344999553482,1.5940205925368671,1.6030775462461075,96690994
2002-01-23,1.6302478313446045,1.6302478313446047,1.5849628215987517,1.612133801363959,43205957
2002-01-24,1.5940195322036743,1.6301566869553985,1.5940195322036743,1.5940195322036743,41394133
2002-01-25,1.5940195322036743,1.5940195322036743,1.5940195322036743,1.5940195322036743,0
2002-01-28,1.5940195322036743,1.6076050189363318,1.5849624541075749,1.5985479408402323,88586102
2002-01-29,1.5577014684677124,1.5940196367518953,1.5577014684677124,1.5894910974068288,168970682
2002-01-30,1.548645257949829,1.5849634465940288,1.5306221176929224,1.5532645662886366,268657225
2002-01-31,1.5349699258804321,1.6076064528864404,1.5215655687533005,1.5849638678609885,133326070
2002-02-01,1.5215659141540527,1.5442083739078138,1.5214750172426506,1.5396798297924066,91364232
2002-02-04,1.5306220054626465,1.5846920743266368,1.5025451782535184,1.5846920743266368,83525074
2002-02-05,1.5704728364944458,1.5704728364944458,1.517127458337555,1.533429818630471,53811165
2002-02-06,1.5894912481307983,1.6030767370427457,1.5623207919529536,1.572283057810774,84998691
2002-02-07,1.60307776927948,1.6257202219085747,1.5985492265890222,1.6211918096297138,119858180
2002-02-08,1.5713781118392944,1.5985489724272106,1.5713781118392944,1.5805258318253723,41973916
2002-02-11,1.5713781118392944,1.5713781118392944,1.5713781118392944,1.5713781118392944,0
2002-02-12,1.5713781118392944,1.5713781118392944,1.5713781118392944,1.5713781118392944,0
2002-02-13,1.5436636209487915,1.6211911993313513,1.521745873812715,1.5415806877126972,124206557
