Date,Close_B3SA3,Volume_B3SA3,Close_Dolar,Close_Petroleo,Close_Ibovespa,Close_Minerio
2024-01-22,12.83530044555664,22740300,4.949,75.19000244140625,126602.0,59.13794708251953
2024-01-23,13.073343276977539,30925900,4.9715,74.37000274658203,128263.0,60.4212532043457
2024-01-24,12.978128433227539,20000600,4.9192,75.08999633789062,127816.0,61.13324737548828
2024-01-25,12.78769302368164,24605800,4.9232,77.36000061035156,128169.0,61.616676330566406
2024-01-26,12.587736129760742,36744500,4.9125,78.01000213623047,128967.0,62.205596923828125
2024-01-29,12.578213691711426,19832000,4.9225,76.77999877929688,128503.0,62.451717376708984
2024-01-30,12.378257751464844,31869100,4.9638,77.81999969482422,127402.0,61.70457077026367
2024-01-31,12.463953971862793,29470800,4.9535,75.8499984741211,127752.0,60.887123107910156
2024-02-01,12.654387474060059,38297200,4.935,73.81999969482422,128481.0,61.634254455566406
2024-02-02,12.54012680053711,52712700,4.9471,72.27999877929688,127182.0,60.19272994995117
2024-02-05,12.444911003112793,23037300,5.0053,72.77999877929688,127593.0,59.331321716308594
2024-02-06,12.578213691711426,39654300,4.9687,73.30999755859375,130416.0,60.05208206176758
2024-02-07,12.78769302368164,31385600,4.9608,73.86000061035156,129608.0,60.22788619995117
2024-02-08,12.530606269836426,30911000,4.9804,76.22000122070312,128217.0,59.86750793457031
2024-02-09,12.606779098510742,76235100,4.9717,76.83999633789062,128026.0,59.70048904418945
2024-02-14,12.244953155517578,37596000,4.9723,76.63999938964844,127018.0,58.962154388427734
2024-02-15,12.08308219909668,44655800,4.971,78.02999877929688,127804.0,59.36648178100586
2024-02-16,12.121171951293945,66965300,4.9761,79.19000244140625,128726.0,60.75527572631836
2024-02-20,12.321125984191895,47432000,4.9408,78.18000030517578,129916.0,57.942527770996094
2024-02-21,12.197345733642578,36621400,4.9303,77.91000366210938,130032.0,57.55577850341797
2024-02-22,12.044995307922363,27702400,4.9419,78.61000061035156,130241.0,57.7403678894043
2024-02-23,11.854561805725098,62080800,4.9851,76.48999786376953,129419.0,57.99527359008789
2024-02-26,11.883127212524414,31223700,4.9819,77.58000183105469,129609.0,56.82622146606445
2024-02-27,12.140214920043945,42297000,4.9575,78.87000274658203,131689.0,57.11628723144531
2024-02-28,12.041528701782227,25756200,4.9557,78.54000091552734,130155.0,56.21971893310547
2024-02-29,12.280826568603516,68497700,4.9833,78.26000213623047,129020.0,56.72074508666992
2024-03-01,11.888375282287598,69636300,4.9596,79.97000122070312,129180.0,57.25692367553711
2024-03-04,11.77351188659668,32530100,4.9475,78.73999786376953,128341.0,57.00201416015625
2024-03-05,11.668219566345215,41616100,4.9488,78.1500015258789,128098.0,56.07908630371094
2024-03-06,11.725653648376465,64366000,4.9398,79.12999725341797,128890.0,57.00201416015625
2024-03-07,11.792656898498535,43360500,4.9364,78.93000030517578,128340.0,58.28357696533203
2024-03-08,11.926665306091309,62540000,4.9751,78.01000213623047,127071.0,57.3864860534668
2024-03-11,12.041528701782227,34745900,4.9777,77.93000030517578,126124.0,56.75486373901367
2024-03-12,12.271254539489746,44590800,4.9813,77.55999755859375,127668.0,57.4139518737793
2024-03-13,12.213823318481445,32177000,4.9803,79.72000122070312,128006.0,57.82587432861328
2024-03-14,11.974522590637207,39623100,4.9768,81.26000213623047,127690.0,56.80063247680664
2024-03-15,11.802228927612305,46402500,4.9937,81.04000091552734,126742.0,56.91963195800781
2024-03-18,11.830944061279297,17929500,5.0124,82.72000122070312,126954.0,57.002017974853516
2024-03-19,11.783084869384766,21266300,5.0352,83.47000122070312,127529.0,57.496337890625
2024-03-20,12.204251289367676,30160800,5.012,81.68000030517578,129125.0,58.46665954589844
2024-03-21,11.869231224060059,34768100,4.9807,81.06999969482422,128159.0,58.70466613769531
2024-03-22,11.486352920532227,60130400,4.9897,80.62999725341797,127027.0,57.670257568359375
2024-03-25,11.390633583068848,43172300,4.9869,81.94999694824219,126931.0,58.04557800292969
2024-03-26,11.390633583068848,54494400,4.987,81.62000274658203,126863.0,56.91048049926758
2024-03-27,11.556435585021973,22829000,4.9856,81.3499984741211,127691.0,58.091346740722656
2024-03-28,11.527593612670898,20303900,4.9962,83.16999816894531,128106.0,58.34766387939453
2024-04-01,11.316078186035156,48653200,5.0532,83.70999908447266,126990.0,58.75043487548828
2024-04-02,11.277621269226074,61624700,5.0476,85.1500015258789,127549.0,59.58344650268555
2024-04-03,11.248778343200684,61062600,5.0724,85.43000030517578,127318.0,59.1348991394043
2024-04-04,11.498750686645508,72579200,5.0237,86.58999633789062,127428.0,57.944881439208984
2024-04-05,11.53720760345459,45683100,5.052,86.91000366210938,126795.0,57.670257568359375
2024-04-08,11.662193298339844,33474500,5.0421,86.43000030517578,128857.0,60.48970031738281
2024-04-09,11.912166595458984,37588600,5.008,85.2300033569336,129890.0,61.56986999511719
2024-04-10,11.498750686645508,50523500,5.0654,86.20999908447266,128054.0,60.88331985473633
2024-04-11,11.51797866821289,37532200,5.0765,85.0199966430664,127396.0,60.66361999511719
2024-04-12,11.258392333984375,38489000,5.1364,85.66000366210938,125946.0,60.40731430053711
2024-04-15,11.037261009216309,51176300,5.1746,85.41000366210938,125334.0,61.12131881713867
2024-04-16,10.893047332763672,49107500,5.2635,85.36000061035156,124389.0,60.132694244384766
2024-04-17,10.806517601013184,48295800,5.2469,82.69000244140625,124171.0,61.13047790527344
2024-04-18,10.71037483215332,39453700,5.2512,82.7300033569336,124196.0,61.0389404296875
2024-04-19,10.748831748962402,39339300,5.2269,83.13999938964844,125124.0,61.30440139770508
2024-04-22,10.835360527038574,31325900,5.2043,82.8499984741211,125573.0,61.51494598388672
2024-04-23,10.66230297088623,44050500,5.1626,83.36000061035156,125148.0,61.0023193359375
2024-04-24,10.518086433410645,45024900,5.1592,82.80999755859375,124741.0,62.375423431396484
2024-04-25,10.412330627441406,32548600,5.1679,83.56999969482422,124646.0,62.04587936401367
2024-04-26,10.787290573120117,60635700,5.1184,83.8499984741211,126526.0,62.46696090698242
2024-04-29,10.71037483215332,43235700,5.1155,82.62999725341797,127352.0,63.171817779541016
2024-04-30,10.373872756958008,84850200,5.1718,81.93000030517578,125924.0,62.091651916503906
2024-05-02,10.633459091186523,45228600,5.1184,78.94999694824219,127122.0,62.50358200073242
2024-05-03,10.950733184814453,90899800,5.0668,78.11000061035156,128509.0,63.10774612426758
2024-05-06,11.066104888916016,42966900,5.0727,78.4800033569336,128466.0,63.913291931152344
2024-05-07,11.133404731750488,34889000,5.061,78.37999725341797,129210.0,64.11468505859375
2024-05-08,11.219934463500977,31077900,5.0887,78.98999786376953,129481.0,63.180973052978516
2024-05-09,10.77767562866211,68966400,5.1577,79.26000213623047,128188.0,64.07807159423828
2024-05-10,10.518086433410645,118753800,5.1464,78.26000213623047,127600.0,63.89499282836914
2024-05-13,10.796903610229492,77187400,5.1412,79.12000274658203,128155.0,63.931602478027344
2024-05-14,11.027647972106934,67138300,5.1356,78.0199966430664,128515.0,63.7943000793457
2024-05-15,11.066104888916016,41176000,5.1423,78.62999725341797,128028.0,64.38015747070312
2024-05-16,11.133404731750488,32593500,5.127,79.2300033569336,128284.0,65.82648468017578
2024-05-17,10.979576110839844,40678300,5.1157,80.05999755859375,128151.0,67.3826675415039
2024-05-20,10.989190101623535,44273000,5.1085,79.80000305175781,127751.0,67.18128204345703
2024-05-21,10.96996021270752,33561200,5.1037,79.26000213623047,127412.0,67.263671875
2024-05-22,10.633459091186523,57305300,5.1502,77.56999969482422,125650.0,66.11026000976562
2024-05-23,10.681530952453613,54028500,5.1443,76.87000274658203,124729.0,65.37793731689453
2024-05-24,10.71037483215332,26333100,5.1508,77.72000122070312,124306.0,65.77156066894531
2024-05-28,10.643074035644531,39515600,5.1538,79.83000183105469,123780.0,64.86531066894531
2024-05-29,10.46040153503418,61738900,5.1972,79.2300033569336,122707.0,63.64783477783203
2024-05-31,10.287343978881836,74029300,5.2416,76.98999786376953,122098.0,64.16960906982422
2024-06-03,10.277729034423828,38467100,5.2373,74.22000122070312,122032.0,63.54713439941406
2024-06-04,10.296958923339844,23975600,5.2687,73.25,121802.0,62.531036376953125
2024-06-05,10.325799942016602,33540500,5.2841,74.06999969482422,121407.0,62.32050323486328
2024-06-06,10.652688980102539,37945300,5.2681,75.55000305175781,122899.0,63.34574890136719
2024-06-07,10.33541488647461,29214600,5.2802,75.52999877929688,120767.0,62.24726486206055
2024-06-10,10.085442543029785,31506500,5.3666,77.73999786376953,120760.0,62.47611618041992
2024-06-11,10.143128395080566,46968400,5.3524,77.9000015258789,121635.0,61.496639251708984
2024-06-12,9.99891185760498,53011400,5.3891,78.5,119936.0,61.40510177612305
2024-06-13,9.691255569458008,80030000,5.3974,78.62000274658203,119568.0,61.25863265991211
2024-06-14,9.97006893157959,33385900,5.363,78.44999694824219,119662.0,60.88331985473633
2024-06-17,10.152742385864258,36269600,5.413,80.33000183105469,119138.0,60.40731430053711
2024-06-18,10.200814247131348,39203100,5.4074,81.56999969482422,119630.0,60.65446853637695
2024-06-20,10.003161430358887,35005600,5.4254,82.16999816894531,120446.0,61.25863265991211
2024-06-21,10.071012496948242,52259900,5.4416,80.7300033569336,121341.0,60.78262710571289
2024-06-24,10.187328338623047,25130500,5.4,81.62999725341797,122637.0,60.828392028808594
2024-06-25,10.003161430358887,33772800,5.429,80.83000183105469,122331.0,60.89247131347656
2024-06-26,9.906231880187988,47855200,5.5097,80.9000015258789,122641.0,61.14878845214844
2024-06-27,10.080704689025879,24010200,5.5229,81.73999786376953,124308.0,60.25169372558594
2024-06-28,9.925616264343262,25537700,5.5589,81.54000091552734,123907.0,60.352386474609375
2024-07-01,10.148557662963867,48451600,5.5893,83.37999725341797,124718.0,60.791786193847656
2024-07-02,10.129170417785645,44061200,5.6677,82.80999755859375,124787.0,60.425621032714844
2024-07-03,10.109785079956055,53846200,5.5863,83.87999725341797,125662.0,62.155731201171875
2024-07-05,10.197021484375,24797300,5.497,83.16000366210938,126267.0,61.91771697998047
2024-07-08,10.361802101135254,45874000,5.472,82.33000183105469,126548.0,61.487483978271484
2024-07-09,10.293951988220215,23203400,5.4387,81.41000366210938,127108.0,61.313560485839844
2024-07-10,10.40057373046875,44543000,5.3967,82.0999984741211,127218.0,61.78041076660156
2024-07-11,10.710749626159668,60570000,5.41,82.62000274658203,128294.0,62.32050323486328
2024-07-12,11.156627655029297,69549900,5.4529,82.20999908447266,128897.0,62.72327423095703
2024-07-15,11.108161926269531,25362600,5.4563,81.91000366210938,129321.0,61.8353385925293
2024-07-16,11.127547264099121,27642600,5.4274,80.76000213623047,129110.0,60.70939636230469
2024-07-17,11.13724136352539,32806900,5.467,82.8499984741211,129450.0,60.2059211730957
2024-07-18,10.827065467834473,46897800,5.5426,82.81999969482422,127652.0,58.92436218261719
2024-07-19,10.827065467834473,25877800,5.5543,80.12999725341797,127616.0,58.384273529052734
2024-07-22,10.943380355834961,17799800,5.5598,79.77999877929688,127860.0,58.57651138305664
2024-07-23,10.836758613586426,20302200,5.5807,76.95999908447266,126590.0,58.15542221069336
2024-07-24,10.691364288330078,18716400,5.6346,77.58999633789062,126423.0,58.11880874633789
2024-07-25,10.565354347229004,16615700,5.6402,78.27999877929688,125954.0,58.88774871826172
2024-07-26,10.61382007598877,19124000,5.6465,77.16000366210938,127492.0,59.55598831176758
2024-07-29,10.516889572143555,16649600,5.6479,75.80999755859375,126954.0,59.2264404296875
2024-07-30,10.429652214050293,21917500,5.6532,74.7300033569336,126139.0,58.15542221069336
2024-07-31,10.516889572143555,32559100,5.6621,77.91000366210938,127652.0,59.64753341674805
2024-08-01,10.536274909973145,46829600,5.6681,76.30999755859375,127395.0,58.11880874633789
2024-08-02,10.526583671569824,51921800,5.7366,73.5199966430664,125854.0,58.28357696533203
2024-08-05,10.526583671569824,39632900,5.7646,72.94000244140625,125270.0,57.642799377441406
2024-08-06,10.55566120147705,31887700,5.6528,73.19999694824219,126267.0,57.72518539428711
2024-08-07,10.79798698425293,26401800,5.6093,75.2300033569336,127514.0,57.24917984008789
2024-08-08,11.00153923034668,25036600,5.6172,76.19000244140625,128661.0,57.59703063964844
2024-08-09,11.650970458984375,57161200,5.5115,76.83999633789062,130615.0,57.88996124267578
2024-08-12,11.82544231414795,43079700,5.4911,80.05999755859375,131116.0,57.954036712646484
2024-08-13,12.251934051513672,42332500,5.4875,78.3499984741211,132398.0,58.356815338134766
2024-08-14,12.310091972351074,44443400,5.4502,76.9800033569336,133318.0,57.15763473510742
2024-08-15,12.319786071777344,25924400,5.4651,78.16000366210938,134153.0,57.441410064697266
2024-08-16,12.106538772583008,32001400,5.4632,76.6500015258789,133953.0,57.724002838134766
2024-08-19,12.397327423095703,31024400,5.4237,74.37000274658203,135778.0,58.854366302490234
2024-08-20,12.503951072692871,47554300,5.4547,74.04000091552734,136087.0,58.4022216796875
2024-08-21,12.56210994720459,55896700,5.4707,71.93000030517578,136464.0,59.71156311035156
2024-08-22,12.15500545501709,43486300,5.5524,73.01000213623047,135173.0,59.09928512573242
2024-08-23,12.348864555358887,58243700,5.5263,74.83000183105469,135608.0,59.363033294677734
2024-08-26,12.407022476196289,29501300,5.4921,77.41999816894531,136889.0,60.02241516113281
2024-08-27,12.261627197265625,39600600,5.4969,75.52999877929688,136776.0,60.28616714477539
2024-08-28,12.310091972351074,30210200,5.5315,74.5199966430664,137344.0,59.34419631958008
2024-08-29,12.15500545501709,39235500,5.6358,75.91000366210938,136041.0,59.645626068115234
2024-08-30,12.290705680847168,118454800,5.6562,73.55000305175781,136004.0,59.59852600097656
2024-09-03,11.7769775390625,38221000,5.6224,70.33999633789062,134353.0,56.83855056762695
2024-09-04,12.16469669342041,44741500,5.6359,69.19999694824219,136111.0,56.603057861328125
2024-09-05,12.203469276428223,18944700,5.6049,69.1500015258789,136502.0,56.88564682006836
2024-09-06,11.854520797729492,27784200,5.5702,67.66999816894531,134572.0,56.24510955810547
2024-09-09,11.922374725341797,13782900,5.6097,68.70999908447266,134737.0,56.5276985168457
2024-09-10,12.058073997497559,70072700,5.6254,65.75,134320.0,56.30162811279297
2024-09-11,11.757593154907227,62897400,5.6387,67.30999755859375,134677.0,57.65806579589844
2024-09-12,11.680048942565918,47159100,5.6554,68.97000122070312,134029.0,58.317447662353516
2024-09-13,11.757593154907227,64866300,5.5717,68.6500015258789,134882.0,58.92030715942383
2024-09-16,11.786670684814453,24753700,5.5207,70.08999633789062,135118.0,59.52316665649414
2024-09-17,11.883601188659668,18077800,5.501,71.19000244140625,134960.0,59.268836975097656
2024-09-18,11.757593154907227,42205300,5.4767,70.91000366210938,133748.0,59.25941848754883
2024-09-19,11.631584167480469,51993800,5.4189,71.94999694824219,133123.0,61.3976936340332
2024-09-20,11.243863105773926,55541400,5.4775,71.91999816894531,131065.0,59.88111877441406
2024-09-23,10.856143951416016,58376700,5.5446,70.37000274658203,130568.0,60.83251190185547
2024-09-24,10.904609680175781,84784300,5.4702,71.55999755859375,132156.0,63.50770568847656
2024-09-25,10.54842758178711,117931300,5.4736,69.69000244140625,131586.0,63.743202209472656
2024-09-26,10.607084274291992,167073900,5.4412,67.66999816894531,133010.0,66.64447021484375
2024-09-27,10.489770889282227,64574600,5.4431,68.18000030517578,132730.0,67.09662628173828
2024-09-30,10.470218658447266,60955500,5.4481,68.16999816894531,131816.0,67.04010009765625
2024-10-01,10.470218658447266,38491000,5.4521,69.83000183105469,132495.0,67.03068542480469
2024-10-02,10.695069313049316,61962200,5.4305,70.0999984741211,133515.0,66.71041107177734
2024-10-03,10.479994773864746,41875600,5.485,73.70999908447266,131672.0,65.77786254882812
2024-10-04,10.509323120117188,42988300,5.4686,74.37999725341797,131792.0,65.65540313720703
2024-10-07,10.313801765441895,50239800,5.4626,77.13999938964844,132018.0,65.58004760742188
2024-10-08,10.460442543029785,46497200,5.5197,73.56999969482422,131512.0,62.791812896728516
2024-10-09,10.440890312194824,45895200,5.5737,73.23999786376953,129962.0,62.49979782104492
2024-10-10,10.509323120117188,37701700,5.5819,75.8499984741211,130353.0,62.961360931396484
2024-10-11,10.450666427612305,25480900,5.6263,75.55999755859375,129992.0,63.3287353515625
2024-10-14,10.636412620544434,35854800,5.6045,73.83000183105469,131005.0,63.771453857421875
2024-10-15,10.597308158874512,30199500,5.6378,70.58000183105469,131043.0,62.61283874511719
2024-10-16,10.734173774719238,41240600,5.6749,70.38999938964844,131750.0,62.123008728027344
2024-10-17,10.479994773864746,23156000,5.6758,70.66999816894531,130793.0,61.31291198730469
2024-10-18,10.411561012268066,30999400,5.6672,69.22000122070312,130499.0,61.56724548339844
2024-10-21,10.607084274291992,26633900,5.7068,70.55999755859375,130362.0,61.18103790283203
2024-10-22,10.372457504272461,29304400,5.6958,72.08999633789062,129721.0,61.6802864074707
2024-10-23,10.382233619689941,39674300,5.7149,70.7699966430664,129233.0,60.74773025512695
2024-10-24,10.538651466369629,34038300,5.7087,70.19000244140625,130067.0,60.86076736450195
2024-10-25,10.470218658447266,26411000,5.6969,71.77999877929688,129893.0,61.491886138916016
2024-10-28,10.646188735961914,29203800,5.6988,67.37999725341797,131213.0,62.339664459228516
2024-10-29,10.587532043457031,26229700,5.714,67.20999908447266,130730.0,62.716453552246094
2024-10-30,10.538651466369629,26539600,5.7801,68.61000061035156,130639.0,62.07591247558594
2024-10-31,10.382233619689941,28075100,5.7779,69.26000213623047,129713.0,61.12451934814453
2024-11-01,10.186711311340332,33123200,5.8073,69.48999786376953,128121.0,61.53899002075195
2024-11-04,10.616859436035156,39785000,5.7898,71.47000122070312,130515.0,61.2375602722168
2024-11-05,10.724397659301758,28896400,5.7846,71.98999786376953,130661.0,61.69912338256836
2024-11-06,10.411561012268066,37995800,5.7648,71.69000244140625,130341.0,61.53899002075195
2024-11-07,10.470218658447266,55293600,5.6624,72.36000061035156,129682.0,63.554805755615234
2024-11-08,10.079174041748047,58652500,5.7648,70.37999725341797,127830.0,60.69121170043945
2024-11-11,9.93253231048584,66155900,5.798,68.04000091552734,127874.0,58.9674072265625
2024-11-12,10.079174041748047,55851700,5.7694,68.12000274658203,127698.0,57.64864730834961
2024-11-13,10.000964164733887,73712300,5.7713,68.43000030517578,127734.0,57.102298736572266
2024-11-14,10.040070533752441,86415300,5.7885,68.69999694824219,127792.0,56.9233283996582
2024-11-18,9.776113510131836,88368100,5.7603,69.16000366210938,127768.0,58.5152587890625
2024-11-19,9.795666694641113,53425300,5.7743,69.38999938964844,128197.0,58.807273864746094
2024-11-21,9.600144386291504,67659300,5.8173,70.0999984741211,126922.0,58.939144134521484
2024-11-22,9.795666694641113,59138800,5.8124,71.23999786376953,129126.0,58.73191452026367
2024-11-25,9.912980079650879,85622700,5.8002,68.94000244140625,129036.0,59.325355529785156
2024-11-26,9.9520845413208,52418300,5.799,68.7699966430664,129922.0,58.43048095703125
2024-11-27,9.541487693786621,57603000,5.8291,68.72000122070312,127669.0,58.703651428222656
2024-11-29,9.052681922912598,81908200,6.0535,68.0,125668.0,59.1934814453125
2024-12-02,9.160219192504883,78340300,6.0634,68.0999984741211,125236.0,59.59852600097656
2024-12-03,9.24820327758789,39449100,6.0707,69.94000244140625,126139.0,59.8245964050293
2024-12-04,9.355740547180176,35039100,6.0581,68.54000091552734,126087.0,59.71156311035156
2024-12-05,9.561039924621582,54294600,5.9849,68.30000305175781,127858.0,59.834022521972656
2024-12-06,9.707681655883789,128262700,6.0293,67.19999694824219,125946.0,58.50584030151367
2024-12-09,9.776113510131836,61349800,6.057,68.37000274658203,127210.0,61.12451934814453
2024-12-10,9.93253231048584,73907300,6.0529,68.58999633789062,128228.0,61.0585823059082
