Date,Close_ELET3,Volume_ELET3,Close_Dolar,Close_Petroleo,Close_Ibovespa,Close_Minerio
2024-03-05,39.574771881103516,5362300,4.9488,78.1500015258789,128098.0,56.07908630371094
2024-03-06,39.783538818359375,4356300,4.9398,79.12999725341797,128890.0,57.002017974853516
2024-03-07,39.34785079956055,3681200,4.9364,78.93000030517578,128340.0,58.2835807800293
2024-03-08,39.49307632446289,6799300,4.9751,78.01000213623047,127071.0,57.38648986816406
2024-03-11,39.175392150878906,5309400,4.9777,77.93000030517578,126124.0,56.75486373901367
2024-03-12,39.720001220703125,6263900,4.9813,77.55999755859375,127668.0,57.4139518737793
2024-03-13,39.3841552734375,5872800,4.9803,79.72000122070312,128006.0,57.82587814331055
2024-03-14,39.93783950805664,9819000,4.9768,81.26000213623047,127690.0,56.800628662109375
2024-03-15,39.0301628112793,18008200,4.9937,81.04000091552734,126742.0,56.91963195800781
2024-03-18,37.623260498046875,11544600,5.0124,82.72000122070312,126954.0,57.00202178955078
2024-03-19,38.040794372558594,11911100,5.0352,83.47000122070312,127529.0,57.496337890625
2024-03-20,38.54909133911133,6564000,5.012,81.68000030517578,129125.0,58.46665954589844
2024-03-21,38.59447479248047,4897300,4.9807,81.06999969482422,128159.0,58.70466613769531
2024-03-22,38.17694854736328,4334400,4.9897,80.62999725341797,127027.0,57.67026138305664
2024-03-25,38.3675537109375,6247800,4.9869,81.94999694824219,126931.0,58.04557800292969
2024-03-26,38.512786865234375,4078900,4.987,81.62000274658203,126863.0,56.91048049926758
2024-03-27,38.004486083984375,6267200,4.9856,81.3499984741211,127691.0,58.091346740722656
2024-03-28,37.85017776489258,8287600,4.9962,83.16999816894531,128106.0,58.34766387939453
2024-04-01,37.13311767578125,7117700,5.0532,83.70999908447266,126990.0,58.75043487548828
2024-04-02,36.9969596862793,7324200,5.0476,85.1500015258789,127549.0,59.58344268798828
2024-04-03,37.114959716796875,4135300,5.0724,85.43000030517578,127318.0,59.1348991394043
2024-04-04,37.29650115966797,10428000,5.0237,86.58999633789062,127428.0,57.944881439208984
2024-04-05,37.16034698486328,5883100,5.052,86.91000366210938,126795.0,57.67026138305664
2024-04-08,37.61418533325195,4372300,5.0421,86.43000030517578,128857.0,60.48970031738281
2024-04-09,37.75033950805664,6647300,5.008,85.2300033569336,129890.0,61.56986999511719
2024-04-10,36.96065902709961,6453100,5.0654,86.20999908447266,128054.0,60.88331985473633
2024-04-11,35.25422286987305,17852300,5.0765,85.0199966430664,127396.0,60.66361618041992
2024-04-12,35.417606353759766,9449600,5.1364,85.66000366210938,125946.0,60.407310485839844
2024-04-15,34.9365348815918,10144900,5.1746,85.41000366210938,125334.0,61.12132263183594
2024-04-16,34.755001068115234,9366100,5.2635,85.36000061035156,124389.0,60.132694244384766
2024-04-17,34.5553092956543,7784300,5.2469,82.69000244140625,124171.0,61.13047790527344
2024-04-18,34.41915512084961,5995200,5.2512,82.7300033569336,124196.0,61.0389404296875
2024-04-19,34.310237884521484,6967800,5.2269,83.13999938964844,125124.0,61.30440139770508
2024-04-22,34.210391998291016,8686000,5.2043,82.8499984741211,125573.0,61.51494216918945
2024-04-23,33.765628814697266,7605400,5.1626,83.36000061035156,125148.0,61.002315521240234
2024-04-24,33.36625289916992,13125200,5.1592,82.80999755859375,124741.0,62.37542724609375
2024-04-25,33.674861907958984,20827700,5.1679,83.56999969482422,124646.0,62.04587936401367
2024-04-26,34.2194709777832,13657700,5.1184,83.8499984741211,126526.0,62.46696090698242
2024-04-29,34.52573776245117,10734900,5.1155,82.62999725341797,127352.0,63.17182159423828
2024-04-30,34.736759185791016,9286500,5.1718,81.93000030517578,125924.0,62.09164810180664
2024-05-02,35.213863372802734,8554200,5.1184,78.94999694824219,127122.0,62.50357437133789
2024-05-03,35.73684310913086,7845400,5.0668,78.11000061035156,128509.0,63.10774230957031
2024-05-06,35.94786834716797,4060100,5.0727,78.4800033569336,128466.0,63.913291931152344
2024-05-07,36.149723052978516,5581700,5.061,78.37999725341797,129210.0,64.11468505859375
2024-05-08,36.32404327392578,4409100,5.0887,78.98999786376953,129481.0,63.18096923828125
2024-05-09,34.96613693237305,13663300,5.1577,79.26000213623047,128188.0,64.07806396484375
2024-05-10,34.74593734741211,7568500,5.1464,78.26000213623047,127600.0,63.89498519897461
2024-05-13,34.81016159057617,4580400,5.1412,79.12000274658203,128155.0,63.93160629272461
2024-05-14,35.08541488647461,5576700,5.1356,78.0199966430664,128515.0,63.79429626464844
2024-05-15,35.030364990234375,7284900,5.1423,78.62999725341797,128028.0,64.3801498413086
2024-05-16,35.25973892211914,5883800,5.127,79.2300033569336,128284.0,65.82648468017578
2024-05-17,35.04871368408203,6330500,5.1157,80.05999755859375,128151.0,67.3826675415039
2024-05-20,33.81007766723633,13120500,5.1085,79.80000305175781,127751.0,67.1812744140625
2024-05-21,34.452335357666016,14682900,5.1037,79.26000213623047,127412.0,67.263671875
2024-05-22,33.250404357910156,13064300,5.1502,77.56999969482422,125650.0,66.1102523803711
2024-05-23,33.158653259277344,5375400,5.1443,76.87000274658203,124729.0,65.37793731689453
2024-05-24,33.21370315551758,3826100,5.1508,77.72000122070312,124306.0,65.77156066894531
2024-05-28,32.90174865722656,6326700,5.1538,79.83000183105469,123780.0,64.86531066894531
2024-05-29,32.38794708251953,3998000,5.1972,79.2300033569336,122707.0,63.6478271484375
2024-05-31,31.920021057128906,10888400,5.2416,76.98999786376953,122098.0,64.16960906982422
2024-06-03,32.52557373046875,4750200,5.2373,74.22000122070312,122032.0,63.5471305847168
2024-06-04,32.80999755859375,7592000,5.2687,73.25,121802.0,62.531036376953125
2024-06-05,33.1219482421875,6459700,5.2841,74.06999969482422,121407.0,62.32050704956055
2024-06-06,33.52565383911133,6034300,5.2681,75.55000305175781,122899.0,63.34574508666992
2024-06-07,32.78247833251953,7556700,5.2802,75.52999877929688,120767.0,62.24726486206055
2024-06-10,33.0118522644043,5790400,5.3666,77.73999786376953,120760.0,62.47611618041992
2024-06-11,33.232051849365234,5320000,5.3524,77.9000015258789,121635.0,61.496639251708984
2024-06-12,32.654022216796875,9833800,5.3891,78.5,119936.0,61.40510177612305
2024-06-13,32.64484786987305,4325900,5.3974,78.62000274658203,119568.0,61.25863265991211
2024-06-14,32.74577331542969,7387000,5.363,78.44999694824219,119662.0,60.88331985473633
2024-06-17,32.241146087646484,6107000,5.413,80.33000183105469,119138.0,60.407310485839844
2024-06-18,32.140220642089844,6425900,5.4074,81.56999969482422,119630.0,60.65446853637695
2024-06-20,31.644765853881836,8950800,5.4254,82.16999816894531,120446.0,61.25863265991211
2024-06-21,31.82826805114746,10256900,5.4416,80.7300033569336,121341.0,60.78262710571289
2024-06-24,32.10352325439453,6263900,5.4,81.62999725341797,122637.0,60.828392028808594
2024-06-25,31.95672035217285,4572900,5.429,80.83000183105469,122331.0,60.89247131347656
2024-06-26,31.791566848754883,6469300,5.5097,80.9000015258789,122641.0,61.14878845214844
2024-06-27,32.7182502746582,6025600,5.5229,81.73999786376953,124308.0,60.25168991088867
2024-06-28,32.892574310302734,12777300,5.5589,81.54000091552734,123907.0,60.352386474609375
2024-07-01,33.49812698364258,11579800,5.5893,83.37999725341797,124718.0,60.79178237915039
2024-07-02,34.11285400390625,15250300,5.6677,82.80999755859375,124787.0,60.425621032714844
2024-07-03,34.26883316040039,8408800,5.5863,83.87999725341797,125662.0,62.15572738647461
2024-07-05,34.81016159057617,9690600,5.497,83.16000366210938,126267.0,61.91771697998047
2024-07-08,34.75511169433594,6444000,5.472,82.33000183105469,126548.0,61.487483978271484
2024-07-09,35.369834899902344,6961500,5.4387,81.41000366210938,127108.0,61.313560485839844
2024-07-10,35.076236724853516,6719600,5.3967,82.0999984741211,127218.0,61.78041458129883
2024-07-11,35.42489242553711,7075700,5.41,82.62000274658203,128294.0,62.32050704956055
2024-07-12,35.87446594238281,7013100,5.4529,82.20999908447266,128897.0,62.72327423095703
2024-07-15,35.553340911865234,4486200,5.4563,81.91000366210938,129321.0,61.83534240722656
2024-07-16,35.782718658447266,6021400,5.4274,80.76000213623047,129110.0,60.70939636230469
2024-07-17,35.397369384765625,4214500,5.467,82.8499984741211,129450.0,60.2059211730957
2024-07-18,34.50738525390625,8949600,5.5426,82.81999969482422,127652.0,58.92436218261719
2024-07-19,34.03028106689453,6336300,5.5543,80.12999725341797,127616.0,58.384273529052734
2024-07-22,34.71841049194336,6895500,5.5598,79.77999877929688,127860.0,58.57651138305664
2024-07-23,34.17708206176758,6810800,5.5807,76.95999908447266,126590.0,58.15542221069336
2024-07-24,34.22296142578125,6302400,5.6346,77.58999633789062,126423.0,58.11880874633789
2024-07-25,34.516563415527344,6834100,5.6402,78.27999877929688,125954.0,58.88774871826172
2024-07-26,35.20468521118164,7506500,5.6465,77.16000366210938,127492.0,59.55598449707031
2024-07-29,35.03953552246094,6743200,5.6479,75.80999755859375,126954.0,59.2264404296875
2024-07-30,34.856040954589844,6145000,5.6532,74.7300033569336,126139.0,58.15542221069336
2024-07-31,36.30569839477539,14446900,5.6621,77.91000366210938,127652.0,59.64753341674805
2024-08-01,36.847023010253906,8363900,5.6681,76.30999755859375,127395.0,58.11880874633789
2024-08-02,35.18634033203125,11678700,5.7366,73.5199966430664,125854.0,58.2835807800293
2024-08-05,34.58078384399414,8323800,5.7646,72.94000244140625,125270.0,57.642799377441406
2024-08-06,34.44316101074219,7865200,5.6528,73.19999694824219,126267.0,57.72518539428711
2024-08-07,34.7000617980957,5645900,5.6093,75.2300033569336,127514.0,57.24917984008789
2024-08-08,35.43406295776367,6600900,5.6172,76.19000244140625,128661.0,57.59703063964844
2024-08-09,36.571773529052734,9439300,5.5115,76.83999633789062,130615.0,57.88996124267578
2024-08-12,36.168067932128906,5486900,5.4911,80.05999755859375,131116.0,57.954036712646484
2024-08-13,36.50754928588867,3811000,5.4875,78.3499984741211,132398.0,58.3568115234375
2024-08-14,36.83784866333008,6819600,5.4502,76.9800033569336,133318.0,57.15763473510742
2024-08-15,37.15897750854492,6561300,5.4651,78.16000366210938,134153.0,57.44141387939453
2024-08-16,37.012176513671875,7088300,5.4632,76.6500015258789,133953.0,57.724002838134766
2024-08-19,38.10400390625,13552800,5.4237,74.37000274658203,135778.0,58.854366302490234
2024-08-20,37.9847297668457,6194800,5.4547,74.04000091552734,136087.0,58.4022216796875
2024-08-21,38.07648468017578,6466900,5.4707,71.93000030517578,136464.0,59.71156311035156
2024-08-22,37.525978088378906,6652800,5.5524,73.01000213623047,135173.0,59.09928512573242
2024-08-23,38.425132751464844,7826300,5.5263,74.83000183105469,135608.0,59.363033294677734
2024-08-26,38.425132751464844,7476600,5.4921,77.41999816894531,136889.0,60.02241516113281
2024-08-27,37.9847297668457,4275300,5.4969,75.52999877929688,136776.0,60.28616714477539
2024-08-28,38.57193374633789,7491100,5.5315,74.5199966430664,137344.0,59.34419631958008
2024-08-29,37.892982482910156,5994800,5.6358,75.91000366210938,136041.0,59.645626068115234
2024-08-30,38.30585861206055,18601600,5.6562,73.55000305175781,136004.0,59.59852600097656
2024-09-03,38.259979248046875,5407900,5.6224,70.33999633789062,134353.0,56.83855056762695
2024-09-04,39.16831588745117,9845300,5.6359,69.19999694824219,136111.0,56.603057861328125
2024-09-05,38.883888244628906,3918300,5.6049,69.1500015258789,136502.0,56.88564682006836
2024-09-06,38.30585861206055,3609100,5.5702,67.66999816894531,134572.0,56.24510955810547
2024-09-09,38.29668426513672,5687000,5.6097,68.70999908447266,134737.0,56.5276985168457
2024-09-10,38.19575881958008,5736500,5.6254,65.75,134320.0,56.30162811279297
2024-09-11,38.35173416137695,4707200,5.6387,67.30999755859375,134677.0,57.65806579589844
2024-09-12,37.892982482910156,8255000,5.6554,68.97000122070312,134029.0,58.317447662353516
2024-09-13,38.09483337402344,6599300,5.5717,68.6500015258789,134882.0,58.92030715942383
2024-09-16,38.53523635864258,5145400,5.5207,70.08999633789062,135118.0,59.523170471191406
2024-09-17,38.70038604736328,4349400,5.501,71.19000244140625,134960.0,59.26883316040039
2024-09-18,38.342559814453125,7374800,5.4767,70.91000366210938,133748.0,59.25941848754883
2024-09-19,37.80122756958008,10337200,5.4189,71.94999694824219,133123.0,61.39768981933594
2024-09-20,36.63600158691406,14894500,5.4775,71.91999816894531,131065.0,59.8811149597168
2024-09-23,36.28734588623047,5776600,5.5446,70.37000274658203,130568.0,60.83251190185547
2024-09-24,36.37910079956055,8819600,5.4702,71.55999755859375,132156.0,63.50770568847656
2024-09-25,35.92951965332031,6684400,5.4736,69.69000244140625,131586.0,63.74319839477539
2024-09-26,36.45249938964844,6463200,5.4412,67.66999816894531,133010.0,66.64447784423828
2024-09-27,36.2322998046875,5060300,5.4431,68.18000030517578,132730.0,67.09661865234375
2024-09-30,36.103843688964844,6468100,5.4481,68.16999816894531,131816.0,67.04010009765625
2024-10-01,36.039615631103516,5318600,5.4521,69.83000183105469,132495.0,67.03068542480469
2024-10-02,36.06714630126953,6034500,5.4305,70.0999984741211,133515.0,66.71040344238281
2024-10-03,35.213863372802734,9676000,5.485,73.70999908447266,131672.0,65.77786254882812
2024-10-04,35.01201248168945,5938900,5.4686,74.37999725341797,131792.0,65.65540313720703
2024-10-07,35.00284194946289,4414900,5.4626,77.13999938964844,132018.0,65.58004760742188
2024-10-08,35.507469177246094,7209900,5.5197,73.56999969482422,131512.0,62.791812896728516
2024-10-09,35.03953552246094,7155500,5.5737,73.23999786376953,129962.0,62.49979782104492
2024-10-10,34.9936637878418,4730900,5.5819,75.8499984741211,130353.0,62.96136474609375
2024-10-11,34.98448944091797,4151000,5.6263,75.55999755859375,129992.0,63.328731536865234
2024-10-14,35.70931625366211,8025900,5.6045,73.83000183105469,131005.0,63.771453857421875
2024-10-15,35.507469177246094,7015600,5.6378,70.58000183105469,131043.0,62.61283874511719
2024-10-16,34.97531509399414,14134500,5.6749,70.38999938964844,131750.0,62.12300491333008
2024-10-17,34.98448944091797,7525600,5.6758,70.66999816894531,130793.0,61.31291198730469
2024-10-18,34.6541862487793,34577900,5.6672,69.22000122070312,130499.0,61.56724548339844
2024-10-21,35.030364990234375,7498200,5.7068,70.55999755859375,130362.0,61.18103790283203
2024-10-22,35.32396697998047,4492500,5.6958,72.08999633789062,129721.0,61.6802864074707
2024-10-23,34.901912689208984,9048400,5.7149,70.7699966430664,129233.0,60.74773025512695
2024-10-24,35.14046096801758,6577100,5.7087,70.19000244140625,130067.0,60.86077117919922
2024-10-25,34.819339752197266,7737900,5.6969,71.77999877929688,129893.0,61.49188995361328
2024-10-28,35.20468521118164,3182000,5.6988,67.37999725341797,131213.0,62.33966064453125
2024-10-29,34.91108322143555,3195200,5.714,67.20999908447266,130730.0,62.71644973754883
2024-10-30,35.06706237792969,4406400,5.7801,68.61000061035156,130639.0,62.07591247558594
2024-10-31,34.83768844604492,6240900,5.7779,69.26000213623047,129713.0,61.12451934814453
2024-11-01,33.6908073425293,11466800,5.8073,69.48999786376953,128121.0,61.53899002075195
2024-11-04,34.7000617980957,6927300,5.7898,71.47000122070312,130515.0,61.23755645751953
2024-11-05,34.23213577270508,6398800,5.7846,71.98999786376953,130661.0,61.69912338256836
2024-11-06,33.755027770996094,11076700,5.7648,71.69000244140625,130341.0,61.53899002075195
2024-11-07,33.048553466796875,15879600,5.6624,72.36000061035156,129682.0,63.5548095703125
2024-11-08,32.69989776611328,12055000,5.7648,70.37999725341797,127830.0,60.69121551513672
2024-11-11,32.88340377807617,7033000,5.798,68.04000091552734,127874.0,58.967403411865234
2024-11-12,32.36042404174805,7281600,5.7694,68.12000274658203,127698.0,57.64864730834961
2024-11-13,32.580623626708984,18408800,5.7713,68.43000030517578,127734.0,57.10230255126953
2024-11-14,32.736602783203125,8967200,5.7885,68.69999694824219,127792.0,56.9233283996582
2024-11-18,32.571449279785156,10242300,5.7603,69.16000366210938,127768.0,58.5152587890625
2024-11-19,32.69072341918945,13352600,5.7743,69.38999938964844,128197.0,58.807273864746094
2024-11-21,32.22279357910156,6477800,5.8173,70.0999984741211,126922.0,58.93914794921875
2024-11-22,32.35124206542969,5771000,5.8124,71.23999786376953,129126.0,58.731910705566406
2024-11-25,32.8375244140625,18945600,5.8002,68.94000244140625,129036.0,59.325355529785156
2024-11-26,33.443077087402344,11830300,5.799,68.7699966430664,129922.0,58.43048095703125
2024-11-27,32.479698181152344,9123000,5.8291,68.72000122070312,127669.0,58.703651428222656
2024-11-29,31.534666061401367,13241100,6.0535,68.0,125668.0,59.193477630615234
2024-12-02,31.672292709350586,9776300,6.0634,68.0999984741211,125236.0,59.59852600097656
2024-12-03,32.05764389038086,11152000,6.0707,69.94000244140625,126139.0,59.82460021972656
2024-12-04,32.1585693359375,7195400,6.0581,68.54000091552734,126087.0,59.71156311035156
2024-12-05,33.45225143432617,18801500,5.9849,68.30000305175781,127858.0,59.834022521972656
2024-12-06,33.461429595947266,16678500,6.0293,67.19999694824219,125946.0,58.50584411621094
2024-12-09,32.98432540893555,10791300,6.057,68.37000274658203,127210.0,61.12451934814453
2024-12-10,33.433902740478516,6700900,6.0529,68.58999633789062,128228.0,61.0585823059082
2024-12-11,33.72750473022461,11518300,6.032,70.29000091552734,129593.0,61.20930099487305
