Date,Close_PETR4,Volume_PETR4,Close_Dolar,Close_Petroleo,Close_Ibovespa,Close_Minerio
2023-11-17,26.70311164855957,87666300,4.8849,75.88999938964844,125062.0,59.93782043457031
2023-11-20,26.724933624267578,67796900,4.8723,77.5999984741211,126095.0,60.85196304321289
2023-11-21,26.448516845703125,49597800,4.8806,77.7699966430664,125607.0,61.73972702026367
2023-11-22,26.57796859741211,58578300,4.8968,77.0999984741211,126035.0,61.39693069458008
2023-11-24,26.661121368408203,53456200,4.8927,75.54000091552734,125542.0,61.28266143798828
2023-11-27,26.50993537902832,36996000,4.8951,74.86000061035156,125683.0,60.67616653442383
2023-11-28,26.910568237304688,36875900,4.8867,76.41000366210938,126538.0,61.02775955200195
2023-11-29,26.63088035583496,37528600,4.8933,77.86000061035156,126101.0,60.53553009033203
2023-11-30,27.1449031829834,58808800,4.9355,75.95999908447266,127331.0,60.72890090942383
2023-12-01,26.96347999572754,36388100,4.9191,74.06999969482422,128103.0,62.54840087890625
2023-12-04,26.388988494873047,35601900,4.9091,73.04000091552734,126803.0,60.69375228881836
2023-12-05,26.268043518066406,43234200,4.9522,72.31999969482422,126903.0,60.201515197753906
2023-12-06,25.323150634765625,64179200,4.9031,69.37999725341797,125623.0,60.64100646972656
2023-12-07,25.262676239013672,64723900,4.8949,69.33999633789062,126010.0,61.91553497314453
2023-12-08,26.071508407592773,53290700,4.9158,71.2300033569336,127094.0,61.6782112121582
2023-12-11,25.97323226928711,30613300,4.944,71.31999969482422,126916.0,60.78164291381836
2023-12-12,25.761581420898438,30371500,4.9476,68.61000061035156,126403.0,61.03654861450195
2023-12-13,26.131980895996094,38992900,4.958,69.47000122070312,129465.0,61.933109283447266
2023-12-14,26.69891357421875,57950000,4.8912,71.58000183105469,130842.0,63.4449577331543
2023-12-15,26.759387969970703,56570100,4.9397,71.43000030517578,130197.0,63.68227767944336
2023-12-18,27.091991424560547,44474300,4.9399,72.47000122070312,131084.0,64.01630401611328
2023-12-19,27.401914596557617,32183000,4.8663,73.44000244140625,131851.0,64.86012268066406
2023-12-20,27.500185012817383,38947900,4.8766,74.22000122070312,130804.0,63.69107437133789
2023-12-21,27.50774383544922,30511900,4.8755,73.88999938964844,132182.0,65.04471588134766
2023-12-22,27.772314071655273,31234700,4.8619,73.55999755859375,132753.0,64.89527893066406
2023-12-26,28.21830177307129,23466800,4.8368,75.56999969482422,133533.0,65.20292663574219
2023-12-27,28.240982055664062,19588500,4.8306,74.11000061035156,134194.0,65.72151947021484
2023-12-28,28.150270462036133,21421900,4.8413,71.7699966430664,134185.0,65.51936340332031
2024-01-02,28.558462142944336,24043800,4.8916,70.37999725341797,132697.0,65.27324676513672
2024-01-03,29.450443267822266,52300200,4.9212,72.69999694824219,132834.0,64.649169921875
2024-01-04,29.200992584228516,45344900,4.9188,72.19000244140625,131226.0,64.20088958740234
2024-01-05,29.26902961730957,35783700,4.8899,73.80999755859375,132023.0,63.84928512573242
2024-01-08,29.04981231689453,35158100,4.885,70.7699966430664,132427.0,64.02509307861328
2024-01-09,28.80035972595215,27279000,4.8937,72.23999786376953,131447.0,62.28470230102539
2024-01-10,28.53578758239746,27382000,4.8901,71.37000274658203,130841.0,61.80126190185547
2024-01-11,28.777679443359375,26564400,4.8794,72.0199966430664,130649.0,61.581512451171875
2024-01-12,28.853273391723633,24479500,4.8543,72.68000030517578,130988.0,61.68699264526367
2024-01-16,28.80035972595215,31277700,4.9038,72.4000015258789,129294.0,60.72890090942383
2024-01-17,28.634057998657227,27577300,4.9346,72.55999755859375,128524.0,59.94660568237305
2024-01-18,28.520668029785156,22987200,4.9403,74.08000183105469,127316.0,60.799224853515625
2024-01-19,28.369483947753906,31745200,4.9223,73.41000366210938,127636.0,60.430049896240234
2024-01-22,28.49799156188965,22753700,4.949,75.19000244140625,126602.0,59.13794708251953
2024-01-23,28.853273391723633,32498500,4.9715,74.37000274658203,128263.0,60.4212532043457
2024-01-24,28.634057998657227,25415300,4.9192,75.08999633789062,127816.0,61.13324737548828
2024-01-25,29.692337036132812,48655300,4.9232,77.36000061035156,128169.0,61.616676330566406
2024-01-26,30.206357955932617,41378200,4.9125,78.01000213623047,128967.0,62.205596923828125
2024-01-29,30.667470932006836,30547500,4.9225,76.77999877929688,128503.0,62.451717376708984
2024-01-30,30.47848892211914,34829000,4.9638,77.81999969482422,127402.0,61.70457077026367
2024-01-31,30.811092376708984,57978900,4.9535,75.8499984741211,127752.0,60.887123107910156
2024-02-01,31.423381805419922,61629200,4.935,73.81999969482422,128481.0,61.634254455566406
2024-02-02,31.015188217163086,36485600,4.9471,72.27999877929688,127182.0,60.19272994995117
2024-02-05,31.151247024536133,27703000,5.0053,72.77999877929688,127593.0,59.331321716308594
2024-02-06,31.438499450683594,35474600,4.9687,73.30999755859375,130416.0,60.05208206176758
2024-02-07,31.899612426757812,30648100,4.9608,73.86000061035156,129608.0,60.22788619995117
2024-02-08,31.64259910583496,25589100,4.9804,76.22000122070312,128217.0,59.86750793457031
2024-02-09,31.21928596496582,30388000,4.9717,76.83999633789062,128026.0,59.70048904418945
2024-02-14,30.984952926635742,18315300,4.9723,76.63999938964844,127018.0,58.962154388427734
2024-02-15,31.97520637512207,33246400,4.971,78.02999877929688,127804.0,59.36648178100586
2024-02-16,32.27001190185547,37268900,4.9761,79.19000244140625,128726.0,60.75527572631836
2024-02-20,32.088592529296875,42375400,4.9408,78.18000030517578,129916.0,57.942527770996094
2024-02-21,32.133941650390625,20873800,4.9303,77.91000366210938,130032.0,57.55577850341797
2024-02-22,31.89204978942871,32162800,4.9419,78.61000061035156,130241.0,57.7403678894043
2024-02-23,31.672836303710938,43924500,4.9851,76.48999786376953,129419.0,57.99527359008789
2024-02-26,32.27001190185547,25885700,4.9819,77.58000183105469,129609.0,56.82622146606445
2024-02-27,32.22465133666992,27678100,4.9575,78.87000274658203,131689.0,57.11628723144531
2024-02-28,30.5616455078125,112322000,4.9557,78.54000091552734,130155.0,56.21971893310547
2024-02-29,30.34242057800293,61899800,4.9833,78.26000213623047,129020.0,56.72074508666992
2024-03-01,30.372663497924805,31248500,4.9596,79.97000122070312,129180.0,57.25692367553711
2024-03-04,30.297069549560547,21988000,4.9475,78.73999786376953,128341.0,57.00201416015625
2024-03-05,30.206357955932617,30293300,4.9488,78.1500015258789,128098.0,56.07908630371094
2024-03-06,30.871564865112305,45481000,4.9398,79.12999725341797,128890.0,57.00201416015625
2024-03-07,30.531402587890625,50199800,4.9364,78.93000030517578,128340.0,58.28357696533203
2024-03-08,27.742074966430664,230369800,4.9751,78.01000213623047,127071.0,57.3864860534668
2024-03-11,26.9483642578125,127528700,4.9777,77.93000030517578,126124.0,56.75486373901367
2024-03-12,27.832788467407227,76139100,4.9813,77.55999755859375,127668.0,57.4139518737793
2024-03-13,27.500185012817383,45140600,4.9803,79.72000122070312,128006.0,57.82587432861328
2024-03-14,27.379240036010742,39983400,4.9768,81.26000213623047,127690.0,56.80063247680664
2024-03-15,27.454832077026367,59362500,4.9937,81.04000091552734,126742.0,56.91963195800781
2024-03-18,27.469947814941406,35326100,5.0124,82.72000122070312,126954.0,57.002017974853516
2024-03-19,27.265850067138672,48540800,5.0352,83.47000122070312,127529.0,57.496337890625
2024-03-20,27.742074966430664,39017900,5.012,81.68000030517578,129125.0,58.46665954589844
2024-03-21,26.986160278320312,47220200,4.9807,81.06999969482422,128159.0,58.70466613769531
2024-03-22,27.250732421875,34426800,4.9897,80.62999725341797,127027.0,57.670257568359375
2024-03-25,27.666484832763672,26951500,4.9869,81.94999694824219,126931.0,58.04557800292969
2024-03-26,27.40947151184082,24837800,4.987,81.62000274658203,126863.0,56.91048049926758
2024-03-27,27.628690719604492,19995700,4.9856,81.3499984741211,127691.0,58.091346740722656
2024-03-28,28.240982055664062,31958200,4.9962,83.16999816894531,128106.0,58.34766387939453
2024-04-01,28.460195541381836,23697800,5.0532,83.70999908447266,126990.0,58.75043487548828
2024-04-02,29.193435668945312,45930700,5.0476,85.1500015258789,127549.0,59.58344650268555
2024-04-03,29.042247772216797,31437200,5.0724,85.43000030517578,127318.0,59.1348991394043
2024-04-04,28.70964813232422,165566800,5.0237,86.58999633789062,127428.0,57.944881439208984
2024-04-05,28.80035972595215,65469200,5.052,86.91000366210938,126795.0,57.670257568359375
2024-04-08,29.200992584228516,36384400,5.0421,86.43000030517578,128857.0,60.48970031738281
2024-04-09,29.276582717895508,36989300,5.008,85.2300033569336,129890.0,61.56986999511719
2024-04-10,29.926666259765625,55821500,5.0654,86.20999908447266,128054.0,60.88331985473633
2024-04-11,29.70745277404785,33195300,5.0765,85.0199966430664,127396.0,60.66361999511719
2024-04-12,29.435321807861328,39613500,5.1364,85.66000366210938,125946.0,60.40731430053711
2024-04-15,29.71501350402832,28692000,5.1746,85.41000366210938,125334.0,61.12131881713867
2024-04-16,29.85108184814453,37303000,5.2635,85.36000061035156,124389.0,60.132694244384766
2024-04-17,30.070297241210938,39221700,5.2469,82.69000244140625,124171.0,61.13047790527344
2024-04-18,30.123207092285156,45078800,5.2512,82.7300033569336,124196.0,61.0389404296875
2024-04-19,30.637231826782227,80546900,5.2269,83.13999938964844,125124.0,61.30440139770508
2024-04-22,31.370468139648438,51775500,5.2043,82.8499984741211,125573.0,61.51494598388672
2024-04-23,31.309993743896484,35456900,5.1626,83.36000061035156,125148.0,61.0023193359375
2024-04-24,31.166372299194336,45388300,5.1592,82.80999755859375,124741.0,62.375423431396484
2024-04-25,31.914730072021484,66372400,5.1679,83.56999969482422,124646.0,62.04587936401367
2024-04-26,32.36545181274414,31899100,5.1184,83.8499984741211,126526.0,62.46696090698242
2024-04-29,32.753997802734375,27886000,5.1155,82.62999725341797,127352.0,63.171817779541016
2024-04-30,32.65297317504883,36635400,5.1718,81.93000030517578,125924.0,62.091651916503906
2024-05-02,32.777305603027344,33244700,5.1184,78.94999694824219,127122.0,62.50358200073242
2024-05-03,32.360347747802734,45114200,5.0668,78.11000061035156,128509.0,63.10774612426758
2024-05-06,32.579383850097656,22977200,5.0727,78.4800033569336,128466.0,63.913291931152344
2024-05-07,32.976890563964844,23808600,5.061,78.37999725341797,129210.0,64.11468505859375
2024-05-08,33.4798583984375,25352000,5.0887,78.98999786376953,129481.0,63.180973052978516
2024-05-09,33.804351806640625,27206400,5.1577,79.26000213623047,128188.0,64.07807159423828
2024-05-10,33.73134231567383,27968700,5.1464,78.26000213623047,127600.0,63.89499282836914
2024-05-13,33.7637939453125,18394300,5.1412,79.12000274658203,128155.0,63.931602478027344
2024-05-14,33.15536117553711,53613200,5.1356,78.0199966430664,128515.0,63.7943000793457
2024-05-15,31.15160369873047,131281100,5.1423,78.62999725341797,128028.0,64.38015747070312
2024-05-16,30.24301528930664,83168500,5.127,79.2300033569336,128284.0,65.82648468017578
2024-05-17,29.764375686645508,67207900,5.1157,80.05999755859375,128151.0,67.3826675415039
2024-05-20,29.813060760498047,40400400,5.1085,79.80000305175781,127751.0,67.18128204345703
2024-05-21,29.756269454956055,27967400,5.1037,79.26000213623047,127412.0,67.263671875
2024-05-22,30.161888122558594,36528800,5.1502,77.56999969482422,125650.0,66.11026000976562
2024-05-23,29.86173439025879,47987800,5.1443,76.87000274658203,124729.0,65.37793731689453
2024-05-24,29.699481964111328,23684700,5.1508,77.72000122070312,124306.0,65.77156066894531
2024-05-28,30.66485595703125,46437700,5.1538,79.83000183105469,123780.0,64.86531066894531
2024-05-29,30.62429428100586,29246800,5.1972,79.2300033569336,122707.0,63.64783477783203
2024-05-31,31.467987060546875,53929400,5.2416,76.98999786376953,122098.0,64.16960906982422
2024-06-03,31.297626495361328,43454500,5.2373,74.22000122070312,122032.0,63.54713439941406
2024-06-04,30.948787689208984,34090200,5.2687,73.25,121802.0,62.531036376953125
2024-06-05,30.989355087280273,18627100,5.2841,74.06999969482422,121407.0,62.32050323486328
2024-06-06,31.1353759765625,25944100,5.2681,75.55000305175781,122899.0,63.34574890136719
2024-06-07,29.96718978881836,46003600,5.2802,75.52999877929688,120767.0,62.24726486206055
2024-06-10,30.42148780822754,32560900,5.3666,77.73999786376953,120760.0,62.47611618041992
2024-06-11,30.551284790039062,31131300,5.3524,77.9000015258789,121635.0,61.496639251708984
2024-06-12,29.886507034301758,52182400,5.3891,78.5,119936.0,61.40510177612305
2024-06-13,29.586139678955078,46233500,5.3974,78.62000274658203,119568.0,61.25863265991211
2024-06-14,28.935344696044922,53534900,5.363,78.44999694824219,119662.0,60.88331985473633
2024-06-17,29.04381561279297,40941800,5.413,80.33000183105469,119138.0,60.40731430053711
2024-06-18,29.953250885009766,36180700,5.4074,81.56999969482422,119630.0,60.65446853637695
2024-06-20,30.453866958618164,39442900,5.4254,82.16999816894531,120446.0,61.25863265991211
2024-06-21,30.612388610839844,43340200,5.4416,80.7300033569336,121341.0,60.78262710571289
2024-06-24,30.92110824584961,24599400,5.4,81.62999725341797,122637.0,60.828392028808594
2024-06-25,30.896074295043945,18572600,5.429,80.83000183105469,122331.0,60.89247131347656
2024-06-26,30.946134567260742,25553200,5.5097,80.9000015258789,122641.0,61.14878845214844
2024-06-27,31.46343231201172,37731000,5.5229,81.73999786376953,124308.0,60.25169372558594
2024-06-28,31.747112274169922,22019700,5.5589,81.54000091552734,123907.0,60.352386474609375
2024-07-01,32.23103713989258,24963500,5.5893,83.37999725341797,124718.0,60.791786193847656
2024-07-02,32.13090896606445,33346200,5.6677,82.80999755859375,124787.0,60.425621032714844
2024-07-03,31.5718994140625,38509400,5.5863,83.87999725341797,125662.0,62.155731201171875
2024-07-05,31.304908752441406,32758800,5.497,83.16000366210938,126267.0,61.91771697998047
2024-07-08,32.072509765625,48845900,5.472,82.33000183105469,126548.0,61.487483978271484
2024-07-09,32.06416320800781,34832500,5.4387,81.41000366210938,127108.0,61.313560485839844
2024-07-10,31.7637996673584,32899700,5.3967,82.0999984741211,127218.0,61.78041076660156
2024-07-11,31.980735778808594,17229400,5.41,82.62000274658203,128294.0,62.32050323486328
2024-07-12,31.83054542541504,15779100,5.4529,82.20999908447266,128897.0,62.72327423095703
2024-07-15,32.12257385253906,22969200,5.4563,81.91000366210938,129321.0,61.8353385925293
2024-07-16,32.03913879394531,19637000,5.4274,80.76000213623047,129110.0,60.70939636230469
2024-07-17,32.20600509643555,24606100,5.467,82.8499984741211,129450.0,60.2059211730957
2024-07-18,32.14760208129883,21315500,5.5426,82.81999969482422,127652.0,58.92436218261719
2024-07-19,32.28110122680664,30593100,5.5543,80.12999725341797,127616.0,58.384273529052734
2024-07-22,31.63864517211914,25807800,5.5598,79.77999877929688,127860.0,58.57651138305664
2024-07-23,31.229812622070312,25284700,5.5807,76.95999908447266,126590.0,58.15542221069336
2024-07-24,31.480119705200195,23863800,5.6346,77.58999633789062,126423.0,58.11880874633789
2024-07-25,31.438400268554688,19562600,5.6402,78.27999877929688,125954.0,58.88774871826172
2024-07-26,31.405029296875,32043200,5.6465,77.16000366210938,127492.0,59.55598831176758
2024-07-29,30.770919799804688,39790000,5.6479,75.80999755859375,126954.0,59.2264404296875
2024-07-30,30.57901954650879,16040700,5.6532,74.7300033569336,126139.0,58.15542221069336
2024-07-31,31.2131290435791,28561100,5.6621,77.91000366210938,127652.0,59.64753341674805
2024-08-01,30.737546920776367,29756300,5.6681,76.30999755859375,127395.0,58.11880874633789
2024-08-02,29.811410903930664,36483900,5.7366,73.5199966430664,125854.0,58.28357696533203
2024-08-05,29.786386489868164,44765900,5.7646,72.94000244140625,125270.0,57.642799377441406
2024-08-06,30.303682327270508,36009000,5.6528,73.19999694824219,126267.0,57.72518539428711
2024-08-07,30.26197052001953,25020500,5.6093,75.2300033569336,127514.0,57.24917984008789
2024-08-08,30.74588966369629,29870300,5.6172,76.19000244140625,128661.0,57.59703063964844
2024-08-09,30.462207794189453,66082100,5.5115,76.83999633789062,130615.0,57.88996124267578
2024-08-12,31.154722213745117,39655100,5.4911,80.05999755859375,131116.0,57.954036712646484
2024-08-13,30.96282196044922,28557200,5.4875,78.3499984741211,132398.0,58.356815338134766
2024-08-14,31.505146026611328,37955500,5.4502,76.9800033569336,133318.0,57.15763473510742
2024-08-15,31.989076614379883,33409000,5.4651,78.16000366210938,134153.0,57.441410064697266
2024-08-16,32.12257385253906,35472700,5.4632,76.6500015258789,133953.0,57.724002838134766
2024-08-19,32.072509765625,28138200,5.4237,74.37000274658203,135778.0,58.854366302490234
2024-08-20,31.947357177734375,27322600,5.4547,74.04000091552734,136087.0,58.4022216796875
2024-08-21,31.755460739135742,38491900,5.4707,71.93000030517578,136464.0,59.71156311035156
2024-08-22,31.852590560913086,26334300,5.5524,73.01000213623047,135173.0,59.09928512573242
2024-08-23,31.655231475830078,29239000,5.5263,74.83000183105469,135608.0,59.363033294677734
2024-08-26,33.95492935180664,102270300,5.4921,77.41999816894531,136889.0,60.02241516113281
2024-08-27,33.50014114379883,35073100,5.4969,75.52999877929688,136776.0,60.28616714477539
2024-08-28,33.980674743652344,43284500,5.5315,74.5199966430664,137344.0,59.34419631958008
2024-08-29,33.748992919921875,25356600,5.6358,75.91000366210938,136041.0,59.645626068115234
2024-08-30,33.78330993652344,84437200,5.6562,73.55000305175781,136004.0,59.59852600097656
2024-09-03,33.0625114440918,35866300,5.6224,70.33999633789062,134353.0,56.83855056762695
2024-09-04,33.07109069824219,28851300,5.6359,69.19999694824219,136111.0,56.603057861328125
2024-09-05,32.86514663696289,26206600,5.6049,69.1500015258789,136502.0,56.88564682006836
2024-09-06,32.22157287597656,32971700,5.5702,67.66999816894531,134572.0,56.24510955810547
2024-09-09,32.573394775390625,30521800,5.6097,68.70999908447266,134737.0,56.5276985168457
2024-09-10,32.032798767089844,37263500,5.6254,65.75,134320.0,56.30162811279297
2024-09-11,31.99846839904785,32907000,5.6387,67.30999755859375,134677.0,57.65806579589844
2024-09-12,31.63806915283203,22103300,5.6554,68.97000122070312,134029.0,58.317447662353516
2024-09-13,31.49219512939453,34729600,5.5717,68.6500015258789,134882.0,58.92030715942383
2024-09-16,31.929821014404297,22614800,5.5207,70.08999633789062,135118.0,59.52316665649414
2024-09-17,31.783946990966797,23443700,5.501,71.19000244140625,134960.0,59.268836975097656
2024-09-18,31.020240783691406,38777000,5.4767,70.91000366210938,133748.0,59.25941848754883
2024-09-19,31.123214721679688,25059700,5.4189,71.94999694824219,133123.0,61.3976936340332
2024-09-20,31.114625930786133,48336200,5.4775,71.91999816894531,131065.0,59.88111877441406
2024-09-23,31.432125091552734,28218500,5.5446,70.37000274658203,130568.0,60.83251190185547
2024-09-24,31.56083869934082,35104100,5.4702,71.55999755859375,132156.0,63.50770568847656
2024-09-25,31.792524337768555,38655300,5.4736,69.69000244140625,131586.0,63.743202209472656
2024-09-26,31.106046676635742,58048200,5.4412,67.66999816894531,133010.0,66.64447021484375
2024-09-27,30.98591423034668,34537400,5.4431,68.18000030517578,132730.0,67.09662628173828
2024-09-30,30.900102615356445,21146300,5.4481,68.16999816894531,131816.0,67.04010009765625
2024-10-01,31.723880767822266,49748200,5.4521,69.83000183105469,132495.0,67.03068542480469
2024-10-02,32.1615104675293,32014500,5.4305,70.0999984741211,133515.0,66.71041107177734
2024-10-03,32.556236267089844,31033000,5.485,73.70999908447266,131672.0,65.77786254882812
2024-10-04,32.47042465209961,22526800,5.4686,74.37999725341797,131792.0,65.65540313720703
2024-10-07,32.92521286010742,36418000,5.4626,77.13999938964844,132018.0,65.58004760742188
2024-10-08,32.26448059082031,34142000,5.5197,73.56999969482422,131512.0,62.791812896728516
2024-10-09,31.93840217590332,30789800,5.5737,73.23999786376953,129962.0,62.49979782104492
2024-10-10,32.3073844909668,20630100,5.5819,75.8499984741211,130353.0,62.961360931396484
2024-10-11,32.281639099121094,16343000,5.6263,75.55999755859375,129992.0,63.3287353515625
2024-10-14,32.35887145996094,22279000,5.6045,73.83000183105469,131005.0,63.771453857421875
2024-10-15,32.09286117553711,28204600,5.6378,70.58000183105469,131043.0,62.61283874511719
2024-10-16,31.929821014404297,23041200,5.6749,70.38999938964844,131750.0,62.123008728027344
2024-10-17,31.68955421447754,22174300,5.6758,70.66999816894531,130793.0,61.31291198730469
2024-10-18,31.60374641418457,32000800,5.6672,69.22000122070312,130499.0,61.56724548339844
2024-10-21,31.106046676635742,28390000,5.7068,70.55999755859375,130362.0,61.18103790283203
2024-10-22,30.98591423034668,29144300,5.6958,72.08999633789062,129721.0,61.6802864074707
2024-10-23,30.599769592285156,30769100,5.7149,70.7699966430664,129233.0,60.74773025512695
2024-10-24,30.805709838867188,23058900,5.7087,70.19000244140625,130067.0,60.86076736450195
2024-10-25,31.020240783691406,32585900,5.6969,71.77999877929688,129893.0,61.491886138916016
2024-10-28,30.968751907348633,27507100,5.6988,67.37999725341797,131213.0,62.339664459228516
2024-10-29,30.900102615356445,26090200,5.714,67.20999908447266,130730.0,62.716453552246094
2024-10-30,30.762805938720703,26144700,5.7801,68.61000061035156,130639.0,62.07591247558594
2024-10-31,30.814294815063477,25597000,5.7779,69.26000213623047,129713.0,61.12451934814453
2024-11-01,30.393827438354492,30605300,5.8073,69.48999786376953,128121.0,61.53899002075195
2024-11-04,30.462478637695312,24003600,5.7898,71.47000122070312,130515.0,61.2375602722168
2024-11-05,30.368083953857422,23990600,5.7846,71.98999786376953,130661.0,61.69912338256836
2024-11-06,30.376667022705078,28440800,5.7648,71.69000244140625,130341.0,61.53899002075195
2024-11-07,30.471052169799805,34081200,5.6624,72.36000061035156,129682.0,63.554805755615234
2024-11-08,31.04598045349121,49865100,5.7648,70.37999725341797,127830.0,60.69121170043945
2024-11-11,31.106046676635742,21446300,5.798,68.04000091552734,127874.0,58.9674072265625
2024-11-12,31.68955421447754,39412300,5.7694,68.12000274658203,127698.0,57.64864730834961
2024-11-13,31.646650314331055,34090000,5.7713,68.43000030517578,127734.0,57.102298736572266
2024-11-14,31.981313705444336,30262100,5.7885,68.69999694824219,127792.0,56.9233283996582
2024-11-18,32.77934265136719,39004100,5.7603,69.16000366210938,127768.0,58.5152587890625
2024-11-19,32.436100006103516,26002700,5.7743,69.38999938964844,128197.0,58.807273864746094
2024-11-21,32.53049087524414,36048400,5.8173,70.0999984741211,126922.0,58.939144134521484
2024-11-22,33.82621765136719,85234900,5.8124,71.23999786376953,129126.0,58.73191452026367
2024-11-25,33.62027359008789,41119500,5.8002,68.94000244140625,129036.0,59.325355529785156
2024-11-26,33.577369689941406,35188200,5.799,68.7699966430664,129922.0,58.43048095703125
2024-11-27,33.457237243652344,30600700,5.8291,68.72000122070312,127669.0,58.703651428222656
2024-11-29,33.380008697509766,44011700,6.0535,68.0,125668.0,59.1934814453125
2024-12-02,33.59453582763672,31711800,6.0634,68.0999984741211,125236.0,59.59852600097656
2024-12-03,33.894866943359375,22536200,6.0707,69.94000244140625,126139.0,59.8245964050293
2024-12-04,33.68034362792969,31584400,6.0581,68.54000091552734,126087.0,59.71156311035156
2024-12-05,34.01499938964844,25214200,5.9849,68.30000305175781,127858.0,59.834022521972656
2024-12-06,33.49156188964844,31118500,6.0293,67.19999694824219,125946.0,58.50584030151367
2024-12-09,34.35824203491211,28548700,6.057,68.37000274658203,127210.0,61.12451934814453
2024-12-10,34.48695373535156,21837600,6.0529,68.58999633789062,128228.0,61.0585823059082
2024-12-11,34.83019256591797,46900900,6.032,70.29000091552734,129593.0,61.20930099487305
