Date,Close_PETR3,Volume_PETR3,Close_Dolar,Close_Petroleo,Close_Ibovespa,Close_Minerio
2023-09-05,27.32798957824707,24924500,4.9705,86.69000244140625,117331.0,55.72749328613281
2023-09-06,27.46158790588379,12259900,4.9762,87.54000091552734,115985.0,55.64838409423828
2023-09-08,27.24634552001953,12383900,4.9835,87.51000213623047,115313.0,53.81131362915039
2023-09-11,27.0607967376709,13441700,4.9366,87.29000091552734,116883.0,55.622013092041016
2023-09-12,27.35767936706543,6035300,4.9505,88.83999633789062,117968.0,55.542903900146484
2023-09-13,27.001419067382812,10236100,4.9171,88.5199966430664,118176.0,55.472591400146484
2023-09-14,27.795581817626953,11054400,4.8751,90.16000366210938,119392.0,58.039215087890625
2023-09-15,27.387371063232422,20324600,4.8689,90.7699966430664,118758.0,57.88100051879883
2023-09-18,27.72878074645996,11039300,4.8535,91.4800033569336,118288.0,57.371185302734375
2023-09-19,27.72878074645996,13151300,4.8575,91.19999694824219,117846.0,57.4942512512207
2023-09-20,27.76589012145996,8157200,4.8487,90.27999877929688,118695.0,57.59093475341797
2023-09-21,27.365100860595703,14641100,4.9229,89.62999725341797,116145.0,56.02634811401367
2023-09-22,27.56549644470215,7402600,4.9131,90.02999877929688,116009.0,56.31641387939453
2023-09-25,27.743627548217773,3931400,4.9606,89.68000030517578,115925.0,55.43742752075195
2023-09-26,26.97915267944336,12779600,4.9717,90.38999938964844,114193.0,54.505706787109375
2023-09-27,27.981138229370117,15546800,5.0289,93.68000030517578,114327.0,54.778194427490234
2023-09-28,27.840110778808594,8603100,5.0475,91.70999908447266,115731.0,56.07029724121094
2023-09-29,28.122154235839844,10250400,5.0076,90.79000091552734,116565.0,55.93844985961914
2023-10-02,27.587759017944336,8319100,5.0679,88.81999969482422,115057.0,55.11220932006836
2023-10-03,27.26119041442871,9893500,5.11,89.2300033569336,113419.0,53.96073532104492
2023-10-04,26.43734359741211,20881700,5.1526,84.22000122070312,113607.0,53.160865783691406
2023-10-05,26.333438873291016,8110600,5.1713,82.30999755859375,113284.0,53.53003692626953
2023-10-06,26.99399757385254,11740500,5.1918,82.79000091552734,114170.0,54.496917724609375
2023-10-09,28.099882125854492,11557100,5.1666,86.37999725341797,115156.0,53.872840881347656
2023-10-10,28.389345169067383,9200100,5.0862,85.97000122070312,116737.0,54.9539909362793
2023-10-11,28.292856216430664,10203300,5.0496,83.48999786376953,117051.0,55.34074020385742
2023-10-13,29.183507919311523,14724500,5.0625,87.69000244140625,115754.0,54.8309326171875
2023-10-16,29.472963333129883,11164900,5.0618,86.66000366210938,116534.0,56.3779411315918
2023-10-17,30.140947341918945,12072200,5.0384,86.66000366210938,115908.0,56.580108642578125
2023-10-18,30.846044540405273,28701300,5.0568,88.31999969482422,114060.0,54.8660888671875
2023-10-19,30.623382568359375,17767100,5.054,89.37000274658203,114004.0,54.409019470214844
2023-10-20,30.28938865661621,11112900,5.0528,88.75,113155.0,53.23118209838867
2023-10-23,28.46356773376465,20856700,5.0164,85.48999786376953,112785.0,53.05538558959961
2023-10-24,28.90146255493164,16461100,5.0065,83.73999786376953,113762.0,54.8660888671875
2023-10-25,28.983112335205078,9381200,4.9981,85.38999938964844,112830.0,55.472591400146484
2023-10-26,28.76786994934082,9503400,5.0055,83.20999908447266,114777.0,55.455013275146484
2023-10-27,28.560054779052734,13358800,4.948,85.54000091552734,113301.0,56.035133361816406
2023-10-30,28.32996940612793,8454300,5.0074,82.30999755859375,112532.0,56.4394645690918
2023-10-31,28.085044860839844,6514700,5.0575,81.0199966430664,113144.0,56.55373001098633
2023-11-01,28.41160774230957,13428200,5.0194,80.44000244140625,115053.0,57.204185485839844
2023-11-03,28.649118423461914,9668700,4.891,80.51000213623047,118160.0,58.276546478271484
