Date,Close_VALE3,Volume_VALE3,Close_Dolar,Close_Petroleo,Close_Ibovespa,Close_Minerio
2016-12-07,16.239646911621094,6300800,3.3895,49.77000045776367,61414.0,20.472936630249023
2016-12-08,15.768627166748047,5145300,3.4008,50.84000015258789,60677.0,20.7637882232666
2016-12-09,15.496485710144043,5973500,3.3858,51.5,60501.0,20.285606384277344
2016-12-12,15.433680534362793,3642800,3.3697,52.83000183105469,59179.0,20.458147048950195
2016-12-13,14.826593399047852,6229000,3.334,52.97999954223633,59281.0,20.127857208251953
2016-12-14,14.591084480285645,7732900,3.3103,51.040000915527344,58212.0,19.738412857055664
2016-12-15,14.774256706237793,5288200,3.383,50.900001525878906,58396.0,19.348968505859375
2016-12-16,14.523049354553223,6343900,3.3712,51.900001525878906,58389.0,19.1074161529541
2016-12-19,13.633345603942871,6369800,3.3778,52.119998931884766,57111.0,18.82149314880371
2016-12-20,13.910727500915527,4565700,3.3586,52.22999954223633,57583.0,19.265167236328125
2016-12-21,13.85838794708252,3690600,3.3297,52.4900016784668,57647.0,19.16657257080078
2016-12-22,13.28270149230957,3926800,3.3302,52.95000076293945,57255.0,18.82149314880371
2016-12-23,13.183262825012207,4234100,3.2696,53.02000045776367,57937.0,18.79191017150879
2016-12-27,13.533913612365723,1967300,3.2776,53.900001525878906,58697.0,18.905296325683594
2016-12-28,13.963064193725586,6264000,3.2774,54.060001373291016,59782.0,19.16164207458496
2016-12-29,13.439704895019531,4778000,3.2591,53.77000045776367,60227.0,19.17643165588379
2017-01-03,13.696150779724121,5658500,3.2632,52.33000183105469,61814.0,19.206008911132812
2017-01-04,13.450173377990723,2144400,3.2333,53.2599983215332,61589.0,19.329252243041992
2017-01-05,13.963064193725586,4031600,3.2129,53.7599983215332,62071.0,19.38347625732422
2017-01-06,13.591476440429688,4213500,3.2057,53.9900016784668,61665.0,18.92501449584961
2017-01-09,13.868854522705078,3407800,3.2097,51.959999084472656,61700.0,18.910232543945312
2017-01-10,14.936497688293457,3606500,3.1918,50.81999969482422,62132.0,20.211660385131836
2017-01-11,15.245278358459473,3499900,3.2154,52.25,62446.0,20.556743621826172
2017-01-12,15.737225532531738,5500500,3.1661,53.0099983215332,63954.0,20.768714904785156
2017-01-13,16.213481903076172,4424800,3.2034,52.369998931884766,63652.0,20.724346160888672
2017-01-17,15.9989013671875,5968500,3.21,52.47999954223633,64354.0,20.931396484375
2017-01-18,16.80487060546875,14846300,3.2211,51.08000183105469,64150.0,21.36027717590332
2017-01-19,16.469919204711914,5303100,3.2113,51.369998931884766,63951.0,21.20252799987793
2017-01-20,16.799633026123047,6309700,3.1918,52.41999816894531,64521.0,21.1630916595459
2017-01-23,17.432891845703125,4369600,3.1609,52.75,65749.0,21.596904754638672
2017-01-24,17.862041473388672,5373900,3.1649,53.18000030517578,65840.0,22.528615951538086
2017-01-26,17.58466339111328,5274700,3.1804,53.779998779296875,66191.0,22.114517211914062
2017-01-27,17.636999130249023,3244000,3.1596,53.16999816894531,66034.0,22.3560733795166
2017-01-30,16.878135681152344,3136800,3.1316,52.630001068115234,64302.0,21.882823944091797
2017-01-31,16.841503143310547,4067300,3.127,52.810001373291016,64671.0,22.08000946044922
2017-02-01,17.21308135986328,5928500,3.1479,53.880001068115234,64836.0,22.400434494018555
2017-02-02,17.09271240234375,4024400,3.1196,53.540000915527344,64578.0,21.991273880004883
2017-02-03,16.019838333129883,6833500,3.1241,53.83000183105469,64954.0,21.0349178314209
2017-02-06,15.658723831176758,3554600,3.1179,53.0099983215332,63993.0,21.089143753051758
2017-02-07,15.826200485229492,4297100,3.1304,52.16999816894531,64199.0,21.207456588745117
2017-02-08,16.009366989135742,3867100,3.1255,52.34000015258789,64835.0,21.16802406311035
2017-02-09,16.26581573486328,4011900,3.1185,53.0,64965.0,21.266616821289062
2017-02-10,17.16598129272461,5036400,3.1155,53.86000061035156,66125.0,22.38564682006836
2017-02-13,18.741270065307617,11344600,3.1175,52.93000030517578,66968.0,22.996931076049805
2017-02-14,18.00334358215332,4651000,3.1004,53.20000076293945,66713.0,22.799741744995117
2017-02-15,17.699800491333008,6626600,3.0779,53.11000061035156,67976.0,22.641992568969727
2017-02-16,17.673629760742188,5231900,3.051,53.36000061035156,67814.0,22.740585327148438
2017-02-17,17.830638885498047,5909200,3.095,53.400001525878906,67748.0,22.430015563964844
2017-02-21,18.5999698638916,6307900,3.097,54.060001373291016,69052.0,22.750442504882812
2017-02-22,18.155120849609375,6845300,3.0824,53.59000015258789,68590.0,22.470701217651367
2017-02-23,17.359621047973633,12566100,3.0638,54.45000076293945,67461.0,21.543285369873047
2017-02-24,17.12411117553711,9984400,3.0993,53.9900016784668,66662.0,21.127731323242188
2017-03-01,17.359621047973633,3262200,3.0976,53.83000183105469,66989.0,21.746002197265625
2017-03-02,16.464683532714844,6860100,3.1138,52.61000061035156,65855.0,20.89460563659668
2017-03-03,16.65309715270996,6887300,3.1364,53.33000183105469,66786.0,21.178409576416016
2017-03-06,16.276281356811523,6393900,3.1111,53.20000076293945,66341.0,20.61587905883789
2017-03-07,16.182077407836914,6653500,3.1185,53.13999938964844,65742.0,20.585468292236328
2017-03-08,15.76339340209961,5789100,3.1477,50.279998779296875,64718.0,20.220590591430664
2017-03-09,15.79479694366455,8743900,3.1735,49.279998779296875,64585.0,19.972265243530273
2017-03-10,15.517417907714844,5574100,3.1623,48.4900016784668,64675.0,19.96213150024414
2017-03-13,16.229175567626953,5780300,3.1541,48.400001525878906,65534.0,20.70203399658203
2017-03-14,16.312915802001953,4101000,3.1639,47.720001220703125,64699.0,20.549997329711914
2017-03-15,17.438121795654297,7401600,3.1629,48.86000061035156,66235.0,21.822019577026367
2017-03-16,17.02467155456543,4529000,3.108,48.75,65783.0,21.756139755249023
2017-03-17,16.380949020385742,14673300,3.1075,48.779998779296875,64210.0,21.80681800842285
2017-03-20,16.553659439086914,3340900,3.0898,48.220001220703125,64884.0,21.923372268676758
2017-03-21,15.198175430297852,6509400,3.0765,47.34000015258789,62980.0,20.783111572265625
2017-03-22,15.386581420898438,7020200,3.0939,48.040000915527344,63521.0,21.061851501464844
2017-03-23,15.302845001220703,7074400,3.1248,47.70000076293945,63531.0,20.945289611816406
2017-03-24,15.177241325378418,3917800,3.1282,47.970001220703125,63854.0,20.696962356567383
2017-03-27,15.381345748901367,6849000,3.1256,47.72999954223633,64308.0,20.387826919555664
2017-03-28,15.601154327392578,4456400,3.1303,48.369998931884766,64640.0,20.707103729248047
2017-03-29,15.758159637451172,3106200,3.1229,49.5099983215332,65528.0,20.717235565185547
2017-03-30,15.752928733825684,2264400,3.1247,50.349998474121094,65266.0,20.818593978881836
2017-03-31,15.590686798095703,4009400,3.1684,50.599998474121094,64984.0,20.61587905883789
2017-04-03,15.4441499710083,4092200,3.1167,50.2400016784668,65211.0,20.50945472717285
2017-04-04,16.040767669677734,2444400,3.1231,51.029998779296875,65769.0,20.793256759643555
2017-04-05,15.412751197814941,6253600,3.0923,51.150001525878906,64775.0,20.651355743408203
2017-04-06,15.13013744354248,5813500,3.116,51.70000076293945,64223.0,20.76791763305664
2017-04-07,15.25574016571045,7506100,3.1302,52.2400016784668,64593.0,20.580406188964844
2017-04-10,15.192936897277832,3787400,3.1409,53.08000183105469,64650.0,20.71216583251953
2017-04-11,14.999295234680176,5097200,3.1424,53.400001525878906,64360.0,21.001033782958984
2017-04-12,14.350341796875,6287000,3.1463,53.11000061035156,63892.0,19.90638542175293
2017-04-13,14.350341796875,4377900,3.1269,53.18000030517578,62826.0,19.734081268310547
2017-04-17,14.355575561523438,5372400,3.1036,52.650001525878906,64335.0,19.769554138183594
2017-04-18,13.926424980163574,7202100,3.0958,52.40999984741211,64159.0,19.571910858154297
2017-04-19,13.95782470703125,6326900,3.1294,50.439998626708984,63407.0,19.521228790283203
2017-04-20,14.680055618286133,4599100,3.1453,50.27000045776367,63761.0,20.0533504486084
2017-04-24,14.845308303833008,3353600,3.1251,49.22999954223633,64389.0,20.32701301574707
2017-04-25,15.332042694091797,4663300,3.1577,49.560001373291016,65148.0,20.443574905395508
2017-04-26,14.99673843383789,5958400,3.1847,49.619998931884766,64862.0,20.311811447143555
2017-04-27,14.51000690460205,9359600,3.1763,48.970001220703125,64677.0,20.0330810546875
2017-04-28,14.85612964630127,4813800,3.1984,49.33000183105469,65403.0,20.1800479888916
2017-05-02,15.17520809173584,7808800,3.1724,47.65999984741211,66722.0,20.190183639526367
2017-05-03,14.23419189453125,7963600,3.1489,47.81999969482422,66094.0,19.445219039916992
2017-05-04,13.70960521697998,7726700,3.178,45.52000045776367,64863.0,19.29317855834961
2017-05-05,14.088172912597656,4286600,3.1764,46.220001220703125,65710.0,19.713808059692383
2017-05-08,14.077356338500977,4552200,3.1938,46.43000030517578,65526.0,19.495893478393555
2017-05-09,14.331538200378418,3980000,3.1857,45.880001068115234,66278.0,19.500959396362305
2017-05-10,14.363986015319824,4532500,3.1606,47.33000183105469,67350.0,19.66819953918457
2017-05-11,14.23419189453125,3413600,3.1559,47.83000183105469,67538.0,19.647926330566406
2017-05-12,14.012460708618164,3855800,3.129,47.84000015258789,68222.0,19.607383728027344
2017-05-15,14.412662506103516,7381800,3.1011,48.849998474121094,68474.0,19.86077308654785
2017-05-16,14.742559432983398,7050000,3.0924,48.65999984741211,68684.0,20.49932289123535
2017-05-17,14.515413284301758,5442000,3.1076,49.06999969482422,67540.0,20.32194709777832
2017-05-18,14.52623176574707,20151200,3.3807,49.349998474121094,61597.0,20.47904396057129
2017-05-19,14.737144470214844,6492700,3.2878,50.33000183105469,62639.0,20.97062873840332
2017-05-22,15.099493980407715,7988700,3.2863,50.72999954223633,61673.0,21.35071563720703
2017-05-23,15.283368110656738,5465400,3.2654,51.470001220703125,62662.0,21.213882446289062
2017-05-24,14.883166313171387,4327900,3.2629,51.36000061035156,63257.0,21.031444549560547
2017-05-25,14.980514526367188,3999300,3.2824,48.900001525878906,63227.0,20.975698471069336
2017-05-26,15.06704330444336,2957000,3.2614,49.79999923706055,64085.0,20.76791763305664
2017-05-30,15.467245101928711,3075700,3.2659,49.65999984741211,63962.0,20.930082321166992
2017-05-31,14.693885803222656,9452200,3.2437,48.31999969482422,62711.0,20.428377151489258
2017-06-01,14.423478126525879,6907500,3.2307,48.36000061035156,62289.0,20.600677490234375
2017-06-02,14.482966423034668,2607700,3.2401,47.65999984741211,62511.0,20.676692962646484
2017-06-05,14.326129913330078,3460900,3.282,47.400001525878906,62450.0,20.47904396057129
2017-06-06,14.374804496765137,5873900,3.2817,48.189998626708984,62955.0,20.75777816772461
2017-06-07,14.304498672485352,5915000,3.2747,45.720001220703125,63171.0,20.899681091308594
2017-06-08,14.612762451171875,5173400,3.2838,45.63999938964844,62756.0,21.340579986572266
2017-06-09,14.764188766479492,5224300,3.274,45.83000183105469,62211.0,21.14800262451172
2017-06-12,14.515413284301758,5193200,3.2986,46.08000183105469,61700.0,20.798322677612305
2017-06-13,14.261236190795898,4573400,3.3208,46.459999084472656,61829.0,20.859132766723633
2017-06-14,14.115209579467773,7635700,3.2836,44.72999954223633,61923.0,20.21552276611328
2017-06-16,13.823173522949219,13039700,3.2892,44.7400016784668,61626.0,19.916521072387695
2017-06-19,14.272048950195312,5766200,3.2975,44.20000076293945,62014.0,19.891183853149414
2017-06-20,13.904297828674316,4380800,3.3145,43.22999954223633,60766.0,19.25770378112793
2017-06-21,14.315313339233398,2751800,3.3247,42.529998779296875,60762.0,19.41987419128418
2017-06-22,14.612762451171875,4726200,3.3362,42.7400016784668,61272.0,19.617515563964844
2017-06-23,14.731739044189453,4854600,3.3342,43.0099983215332,61087.0,19.850635528564453
2017-06-26,14.85612964630127,4047300,3.3128,43.380001068115234,62188.0,19.90638542175293
2017-06-27,15.099493980407715,7473000,3.3172,44.2400016784668,61675.0,20.367555618286133
2017-06-28,15.570000648498535,8527200,3.303,44.7400016784668,62018.0,20.86420440673828
2017-06-29,15.629490852355957,4333400,3.2952,44.93000030517578,62239.0,21.203746795654297
2017-06-30,15.68356990814209,4749000,3.3082,46.040000915527344,62900.0,21.441936492919922
2017-07-03,16.035099029541016,2172000,3.3015,47.06999969482422,63280.0,22.095684051513672
2017-07-05,15.64571475982666,6447900,3.3193,45.130001068115234,63154.0,21.938583374023438
2017-07-06,15.640304565429688,4847500,3.3064,45.52000045776367,62470.0,21.862564086914062
2017-07-07,15.624083518981934,4652000,3.2895,44.22999954223633,62322.0,22.04500389099121
2017-07-10,16.067546844482422,5053400,3.265,44.400001525878906,63025.0,22.409889221191406
2017-07-11,16.246017456054688,4949900,3.2522,45.040000915527344,63832.0,22.66327476501465
2017-07-12,16.170307159423828,8527700,3.2264,45.4900016784668,64836.0,22.648075103759766
2017-07-13,15.780915260314941,7776800,3.2108,46.08000183105469,65178.0,22.582195281982422
2017-07-14,15.96479320526123,3751600,3.1899,46.540000915527344,65436.0,22.891334533691406
2017-07-17,16.072956085205078,4661400,3.1821,46.02000045776367,65212.0,23.033233642578125
2017-07-18,16.170307159423828,4000600,3.1668,46.400001525878906,65338.0,23.048429489135742
2017-07-19,16.170307159423828,4403100,3.1533,47.119998931884766,65180.0,22.987621307373047
2017-07-20,15.532142639160156,5930800,3.1402,46.790000915527344,64938.0,22.57205581665039
2017-07-21,15.413164138793945,5482100,3.1256,45.77000045776367,64684.0,22.369342803955078
2017-07-24,15.753877639770508,4207500,3.1459,46.34000015258789,65100.0,22.247716903686523
2017-07-25,16.554277420043945,11658200,3.1556,47.88999938964844,65668.0,23.2764835357666
2017-07-26,16.040508270263672,10680100,3.1657,48.75,65011.0,23.322092056274414
2017-07-27,16.06214141845703,5584000,3.1513,49.040000915527344,65277.0,23.246078491210938
2017-07-28,16.408260345458984,5155700,3.1457,49.709999084472656,65497.0,23.62109375
2017-07-31,16.927438735961914,6300800,3.1307,50.16999816894531,65920.0,24.011320114135742
2017-08-01,16.797645568847656,4329100,3.1161,49.15999984741211,66516.0,23.88463020324707
2017-08-02,16.824682235717773,6171300,3.1268,49.59000015258789,67136.0,23.3170223236084
2017-08-03,16.592134475708008,5056500,3.1194,49.029998779296875,66777.0,23.403179168701172
2017-08-04,16.88958168029785,4577600,3.1224,49.58000183105469,66898.0,23.732587814331055
2017-08-07,17.533151626586914,7800300,3.1267,49.38999938964844,67940.0,24.24950408935547
2017-08-08,17.33304786682129,9706400,3.132,49.16999816894531,67899.0,23.96571159362793
2017-08-09,17.262744903564453,7870700,3.1464,49.560001373291016,67671.0,23.950136184692383
2017-08-10,17.035600662231445,7393600,3.1543,48.59000015258789,66992.0,23.540250778198242
2017-08-11,16.657033920288086,13613400,3.1695,48.81999969482422,67359.0,23.145917892456055
2017-08-14,16.927438735961914,16902200,3.1888,47.59000015258789,68285.0,23.2237491607666
2017-08-15,16.830095291137695,17847800,3.1976,47.54999923706055,68355.0,22.93838119506836
2017-08-16,17.159992218017578,26011500,3.167,46.779998779296875,68594.0,23.472803115844727
2017-08-17,16.873361587524414,14095900,3.1603,47.09000015258789,67977.0,22.99545669555664
2017-08-18,17.06264305114746,24390300,3.1654,48.5099983215332,68715.0,23.16149139404297
2017-08-21,17.170804977416992,19990400,3.1443,47.369998931884766,68635.0,23.45204734802246
2017-08-22,17.23029899597168,19230300,3.1539,47.63999938964844,70011.0,23.944950103759766
2017-08-23,17.598047256469727,15451900,3.1569,48.40999984741211,70478.0,24.54681968688965
2017-08-24,18.322738647460938,20534600,3.1404,47.43000030517578,71133.0,24.692096710205078
2017-08-25,18.295698165893555,16366000,3.1462,47.869998931884766,71074.0,24.74397850036621
2017-08-28,18.58233070373535,15021800,3.1563,46.56999969482422,71017.0,24.920387268066406
2017-08-29,18.625591278076172,15689600,3.1695,46.439998626708984,71330.0,24.96190071105957
2017-08-30,18.571510314941406,14021600,3.1638,45.959999084472656,70886.0,24.858131408691406
2017-08-31,18.97171401977539,56429700,3.1471,47.22999954223633,70835.0,25.46518898010254
2017-09-01,19.290794372558594,22554600,3.1333,47.290000915527344,71923.0,25.69866371154785
2017-09-05,19.25293731689453,24227100,3.1203,48.65999984741211,72151.0,25.34066390991211
2017-09-06,19.36109733581543,18117700,3.1133,49.15999984741211,73412.0,25.501502990722656
2017-09-08,18.647226333618164,23042000,3.0908,47.47999954223633,73079.0,25.04491424560547
2017-09-11,18.977123260498047,19131800,3.0852,48.06999969482422,74319.0,25.548198699951172
2017-09-12,19.069055557250977,16114100,3.1144,48.22999954223633,74539.0,25.766117095947266
2017-09-13,18.804061889648438,21951600,3.1343,49.29999923706055,74788.0,25.34066390991211
2017-09-14,18.182125091552734,24324600,3.1354,49.88999938964844,74657.0,24.884071350097656
2017-09-15,18.27947235107422,34216900,3.1255,49.88999938964844,75757.0,24.712854385375977
2017-09-18,18.522838592529297,18617700,3.1239,49.90999984741211,75990.0,25.02935028076172
2017-09-19,18.3443660736084,17106900,3.1323,49.47999954223633,75974.0,25.138307571411133
2017-09-20,17.93876075744629,24175400,3.1281,50.40999984741211,76004.0,24.811429977416992
2017-09-21,17.581819534301758,26157600,3.1347,50.54999923706055,75604.0,24.826997756958008
2017-09-22,17.257335662841797,16957700,3.1285,50.65999984741211,75390.0,24.811429977416992
2017-09-25,16.813871383666992,21014300,3.1412,52.220001220703125,74443.0,24.42748260498047
2017-09-26,17.035600662231445,17114500,3.1674,51.880001068115234,74319.0,24.183622360229492
2017-09-27,17.268152236938477,26241300,3.1932,52.13999938964844,73797.0,24.36003875732422
2017-09-28,17.170804977416992,17561400,3.1871,51.560001373291016,73567.0,24.36003875732422
2017-09-29,17.235702514648438,16047100,3.168,51.66999816894531,74294.0,24.484560012817383
2017-10-02,17.25192642211914,13596900,3.1642,50.58000183105469,74360.0,24.86850357055664
2017-10-03,17.673763275146484,23474600,3.1502,50.41999816894531,76763.0,25.107175827026367
2017-10-04,17.63590431213379,17562500,3.1315,49.97999954223633,76591.0,25.174631118774414
2017-10-05,17.452030181884766,17253100,3.1347,50.790000915527344,76618.0,25.28358268737793
2017-10-06,17.381723403930664,12450500,3.1648,49.290000915527344,76055.0,25.46518898010254
2017-10-09,17.035600662231445,13520900,3.177,49.58000183105469,75727.0,24.941146850585938
2017-10-10,16.93825340270996,20181500,3.1688,50.91999816894531,76897.0,25.039730072021484
2017-10-11,16.819276809692383,23041300,3.1639,51.29999923706055,76660.0,24.775114059448242
2017-10-13,17.79814910888672,31395900,3.1572,51.45000076293945,76990.0,25.947711944580078
2017-10-16,18.036104202270508,35861900,3.1607,51.869998931884766,76892.0,25.95290756225586
2017-10-17,17.61967658996582,19842700,3.1769,51.880001068115234,76201.0,25.833568572998047
2017-10-18,17.452030181884766,21210600,3.1673,52.040000915527344,76591.0,24.91520118713379
2017-10-19,17.846824645996094,18549800,3.1732,51.290000915527344,76283.0,24.9722843170166
2017-10-20,17.819782257080078,24301000,3.1833,51.470001220703125,76391.0,25.0967960357666
2017-10-23,17.689987182617188,11948700,3.2003,51.900001525878906,75413.0,24.884071350097656
2017-10-24,18.295698165893555,19996200,3.247,52.470001220703125,76350.0,24.894447326660156
2017-10-25,18.14426612854004,16724100,3.2387,52.18000030517578,76671.0,24.437856674194336
2017-10-26,17.668352127075195,25302400,3.2444,52.63999938964844,75896.0,24.49493408203125
2017-10-27,17.603458404541016,17377200,3.2801,53.900001525878906,75976.0,24.61945915222168
2017-10-30,17.49529457092285,19401600,3.2547,54.150001525878906,74800.0,24.55719757080078
2017-10-31,17.360092163085938,14629600,3.2769,54.380001068115234,74308.0,24.86850357055664
2017-11-01,17.749473571777344,29709500,3.2736,54.29999923706055,73824.0,25.439245223999023
2017-11-03,18.13886070251465,29217800,3.292,55.63999938964844,73915.0,25.548198699951172
2017-11-06,18.571510314941406,26333200,3.2851,57.349998474121094,74311.0,26.14487648010254
2017-11-07,18.1280460357666,20239700,3.2733,57.20000076293945,72415.0,25.88545036315918
2017-11-08,18.355188369750977,11580800,3.2509,56.810001373291016,74363.0,26.201953887939453
2017-11-09,17.73866081237793,19246700,3.2515,57.16999816894531,72931.0,25.48593521118164
2017-11-10,17.72243309020996,12199100,3.2661,56.7400016784668,72166.0,25.688291549682617
2017-11-13,17.922536849975586,12424700,3.2873,56.7599983215332,72475.0,25.527450561523438
2017-11-14,17.392539978027344,23389800,3.2834,55.70000076293945,70827.0,24.904830932617188
2017-11-16,17.630495071411133,16280300,3.2808,55.13999938964844,72512.0,24.712854385375977
2017-11-17,17.80355453491211,13771300,3.2788,56.54999923706055,73437.0,24.692096710205078
2017-11-21,18.4146785736084,23741300,3.2591,56.83000183105469,74595.0,24.930767059326172
2017-11-22,18.787839889526367,22150200,3.2561,58.02000045776367,74519.0,25.428865432739258
2017-11-24,19.355688095092773,30784900,3.23,58.95000076293945,74157.0,25.646780014038086
2017-11-27,19.150178909301758,15112700,3.2218,58.11000061035156,74059.0,25.361417770385742
2017-11-28,19.604463577270508,28591400,3.2232,57.9900016784668,74140.0,25.273212432861328
2017-11-29,19.307018280029297,18176000,3.2136,57.29999923706055,72700.0,24.847749710083008
2017-11-30,19.004161834716797,25417200,3.2616,57.400001525878906,71971.0,24.852943420410156
2017-12-01,19.188039779663086,17204100,3.2636,58.36000061035156,72264.0,25.06048011779785
2017-12-04,19.918132781982422,22600100,3.2506,57.470001220703125,73090.0,25.0552921295166
2017-12-05,19.48007583618164,25898800,3.2322,57.619998931884766,72546.0,24.4897518157959
2017-12-06,19.339460372924805,20400800,3.2354,55.959999084472656,73268.0,24.61945915222168
2017-12-07,19.11232566833496,19876200,3.2892,56.689998626708984,72487.0,24.4171085357666
2017-12-08,19.188039779663086,21502200,3.2811,57.36000061035156,72732.0,24.474178314208984
2017-12-11,19.339460372924805,14785300,3.2845,57.9900016784668,72800.0,24.878889083862305
2017-12-12,19.566606521606445,17624400,3.3149,57.13999938964844,73814.0,24.74917221069336
2017-12-13,19.528749465942383,21135300,3.3036,56.599998474121094,72914.0,25.216136932373047
2017-12-14,19.599056243896484,17718000,3.3332,57.040000915527344,72429.0,24.93596076965332
2017-12-15,19.950580596923828,32954100,3.3182,57.29999923706055,72608.0,25.48593521118164
2017-12-18,20.4643497467041,24339300,3.2881,57.15999984741211,73115.0,25.88026237487793
2017-12-19,20.469764709472656,14041000,3.2883,57.459999084472656,72680.0,25.677919387817383
