Date,Close_ELET3,Volume_ELET3,Close_Dolar,Close_Petroleo,Close_Ibovespa,Close_Minerio
2016-09-01,17.584117889404297,1445048,3.2472,43.15999984741211,58236.0,15.173535346984863
2016-09-02,18.19814109802246,1320601,3.2431,44.439998626708984,59616.0,15.346074104309082
2016-09-06,17.960206985473633,1183549,3.2452,44.83000183105469,60129.0,15.567910194396973
2016-09-08,18.47445297241211,1556891,3.1934,47.619998931884766,60232.0,15.51368236541748
2016-09-09,17.691572189331055,1752165,3.2638,45.880001068115234,58000.0,15.153817176818848
2016-09-12,17.553417205810547,2213640,3.2854,46.290000915527344,58586.0,15.341143608093262
2016-09-13,16.624706268310547,2830175,3.2972,44.900001525878906,56821.0,14.690425872802734
2016-09-14,16.770532608032227,1010883,3.3262,43.58000183105469,57059.0,14.946769714355469
2016-09-15,17.00079345703125,964066,3.3326,43.90999984741211,57909.0,15.030574798583984
2016-09-16,15.926253318786621,3053159,3.3004,43.029998779296875,57080.0,14.739721298217773
2016-09-19,15.657613754272461,1692642,3.2636,43.29999923706055,57350.0,15.183395385742188
2016-09-20,15.749717712402344,1237570,3.254,43.439998626708984,57736.0,15.237621307373047
2016-09-21,15.296876907348633,1358416,3.2408,45.34000015258789,58394.0,15.794673919677734
2016-09-22,15.273852348327637,1512374,3.2015,46.31999969482422,58994.0,16.031301498413086
2016-09-23,15.081969261169434,998579,3.2242,44.47999954223633,58697.0,15.977072715759277
2016-09-26,14.767277717590332,1527980,3.24,45.93000030517578,58054.0,15.858759880065918
2016-09-27,14.506319046020508,1949440,3.2358,44.66999816894531,58382.0,15.888340950012207
2016-09-28,15.120342254638672,1477461,3.2476,47.04999923706055,59356.0,16.632719039916992
2016-09-29,14.767277717590332,2224244,3.2235,47.83000183105469,58351.0,16.61300277709961
2016-09-30,14.782631874084473,1124727,3.2462,48.2400016784668,58367.0,16.465110778808594
2016-10-03,14.966838836669922,1352513,3.2338,48.810001373291016,59461.0,16.543987274169922
2016-10-04,14.590747833251953,1743262,3.2203,48.689998626708984,59339.0,16.31722068786621
2016-10-05,14.56004810333252,926351,3.2359,49.83000183105469,60254.0,16.62285804748535
2016-10-06,15.01289176940918,1626117,3.231,50.439998626708984,60644.0,16.356658935546875
2016-10-07,15.066617012023926,1375422,3.2134,49.810001373291016,61109.0,16.3467960357666
2016-10-11,15.995328903198242,1594305,3.2136,50.790000915527344,61022.0,16.06087875366211
2016-10-13,16.256290435791016,4643863,3.2087,50.439998626708984,61119.0,15.681294441223145
2016-10-14,16.194889068603516,1935935,3.1864,50.349998474121094,61767.0,15.661574363708496
2016-10-17,16.340713500976562,592324,3.1963,49.939998626708984,62696.0,15.681294441223145
2016-10-18,17.346181869506836,3423300,3.1874,50.290000915527344,63782.0,16.046091079711914
2016-10-19,16.885663986206055,5246893,3.18,51.599998474121094,63506.0,16.080598831176758
2016-10-20,16.885663986206055,999579,3.1605,50.43000030517578,63838.0,15.982000350952148
2016-10-21,17.30780601501465,1282987,3.1593,50.849998474121094,64108.0,16.20383644104004
2016-10-24,17.59946632385254,1287889,3.1311,50.52000045776367,64060.0,16.32707977294922
2016-10-25,17.868104934692383,2119204,3.1193,49.959999084472656,63866.0,16.820045471191406
2016-10-26,17.79134750366211,1950140,3.1219,49.18000030517578,63826.0,16.864416122436523
2016-10-27,18.006258010864258,1913927,3.1429,49.720001220703125,64250.0,16.87920379638672
2016-10-28,18.351648330688477,1828894,3.1815,48.70000076293945,64308.0,17.02216339111328
2016-10-31,18.19046401977539,2455932,3.1811,46.86000061035156,64925.0,17.179912567138672
2016-11-01,17.860427856445312,1761369,3.2053,46.66999816894531,63326.0,17.096107482910156
2016-11-03,17.484336853027344,1831895,3.231,44.65999984741211,61750.0,17.036951065063477
2016-11-04,17.43828582763672,1315999,3.2449,44.06999969482422,61598.0,16.726383209228516
2016-11-07,17.729948043823242,1238070,3.2024,44.88999938964844,64052.0,17.391889572143555
2016-11-08,17.852750778198242,783197,3.2024,44.97999954223633,64158.0,17.608797073364258
2016-11-09,18.044633865356445,1344010,3.2258,45.27000045776367,63258.0,18.85107421875
2016-11-10,17.031494140625,3117084,3.3104,44.65999984741211,61201.0,19.368690490722656
2016-11-14,16.99311637878418,2351093,3.4446,43.31999969482422,59657.0,19.546157836914062
2016-11-16,17.57644271850586,5764389,3.4183,45.56999969482422,60759.0,18.417259216308594
2016-11-17,17.06987190246582,2484143,3.4052,45.41999816894531,59770.0,18.51585578918457
2016-11-18,17.269428253173828,1781776,3.3917,45.689998626708984,59962.0,18.017955780029297
2016-11-21,18.075336456298828,1350613,3.3517,47.4900016784668,61070.0,18.4912052154541
2016-11-22,18.343971252441406,1330705,3.3476,48.029998779296875,61954.0,19.225727081298828
2016-11-23,18.26721954345703,1419739,3.3927,47.959999084472656,61986.0,19.417985916137695
2016-11-25,19.180578231811523,3475220,3.4279,46.060001373291016,61559.0,19.398265838623047
2016-11-28,19.740877151489258,3592964,3.3996,47.08000183105469,62855.0,19.44756507873535
2016-11-29,19.771575927734375,2507252,3.406,45.22999954223633,60987.0,18.900367736816406
2016-11-30,19.687150955200195,25565511,3.3967,49.439998626708984,61906.0,18.68839454650879
2016-12-01,19.065452575683594,3766730,3.4362,51.060001373291016,59507.0,18.905296325683594
2016-12-02,18.420724868774414,2818870,3.465,51.68000030517578,60316.0,19.23558807373047
2016-12-05,18.413047790527344,1264980,3.4598,51.790000915527344,59832.0,19.46728515625
2016-12-06,18.38235092163086,1125527,3.4354,50.93000030517578,61088.0,19.348968505859375
2016-12-07,18.10603904724121,1500570,3.3895,49.77000045776367,61414.0,20.472936630249023
2016-12-08,17.653194427490234,1475260,3.4008,50.84000015258789,60677.0,20.7637882232666
2016-12-09,17.57644271850586,1661531,3.3858,51.5,60501.0,20.285606384277344
2016-12-12,17.584117889404297,1421640,3.3697,52.83000183105469,59179.0,20.458147048950195
2016-12-13,17.445960998535156,1668733,3.334,52.97999954223633,59281.0,20.127857208251953
2016-12-14,17.392234802246094,1712550,3.3103,51.040000915527344,58212.0,19.738412857055664
2016-12-15,17.538063049316406,1066705,3.383,50.900001525878906,58396.0,19.348968505859375
2016-12-16,17.43060874938965,2604189,3.3712,51.900001525878906,58389.0,19.1074161529541
2016-12-19,17.484336853027344,1352713,3.3778,52.119998931884766,57111.0,18.82149314880371
2016-12-20,16.885663986206055,1898421,3.3586,52.22999954223633,57583.0,19.265167236328125
2016-12-21,17.19267463684082,1165042,3.3297,52.4900016784668,57647.0,19.16657257080078
2016-12-22,16.885663986206055,986474,3.3302,52.95000076293945,57255.0,18.82149314880371
2016-12-23,17.14662742614746,788299,3.2696,53.02000045776367,57937.0,18.79191017150879
2016-12-27,17.20035171508789,578619,3.2776,53.900001525878906,58697.0,18.905296325683594
2016-12-28,17.453636169433594,569116,3.2774,54.060001373291016,59782.0,19.16164207458496
2016-12-29,17.507362365722656,4207398,3.2591,53.77000045776367,60227.0,19.17643165588379
2017-01-03,17.14662742614746,1846901,3.2632,52.33000183105469,61814.0,19.206008911132812
2017-01-04,17.338510513305664,1351413,3.2333,53.2599983215332,61589.0,19.329252243041992
2017-01-05,17.269428253173828,734178,3.2129,53.7599983215332,62071.0,19.38347625732422
2017-01-06,17.246402740478516,624437,3.2057,53.9900016784668,61665.0,18.92501449584961
2017-01-09,16.947065353393555,1237370,3.2097,51.959999084472656,61700.0,18.910232543945312
2017-01-10,16.870311737060547,1028290,3.1918,50.81999969482422,62132.0,20.211660385131836
2017-01-11,16.52492332458496,964966,3.2154,52.25,62446.0,20.556743621826172
2017-01-12,17.806699752807617,3040354,3.1661,53.0099983215332,63954.0,20.768714904785156
2017-01-13,17.799026489257812,1914327,3.2034,52.369998931884766,63652.0,20.724346160888672
2017-01-17,17.43828582763672,1466256,3.21,52.47999954223633,64354.0,20.931396484375
2017-01-18,16.747509002685547,1504471,3.2211,51.08000183105469,64150.0,21.36027717590332
2017-01-19,16.60167694091797,1430043,3.2113,51.369998931884766,63951.0,21.20252799987793
2017-01-20,16.985443115234375,1495968,3.1918,52.41999816894531,64521.0,21.1630916595459
2017-01-23,17.630168914794922,836017,3.1609,52.75,65749.0,21.596904754638672
2017-01-24,17.29245376586914,710469,3.1649,53.18000030517578,65840.0,22.528615951538086
2017-01-26,16.885663986206055,1277485,3.1804,53.779998779296875,66191.0,22.114517211914062
2017-01-27,16.64773178100586,712270,3.1596,53.16999816894531,66034.0,22.3560733795166
2017-01-30,15.995328903198242,1016586,3.1316,52.630001068115234,64302.0,21.882823944091797
2017-01-31,15.987650871276855,1346411,3.127,52.810001373291016,64671.0,22.08000946044922
2017-02-01,16.102785110473633,1409035,3.1479,53.880001068115234,64836.0,22.400434494018555
2017-02-02,16.363744735717773,1519577,3.1196,53.540000915527344,64578.0,21.991273880004883
2017-02-03,16.83193588256836,1211660,3.1241,53.83000183105469,64954.0,21.0349178314209
2017-02-06,16.547948837280273,912846,3.1179,53.0099983215332,63993.0,21.089143753051758
2017-02-07,16.83193588256836,1128628,3.1304,52.16999816894531,64199.0,21.207456588745117
2017-02-08,17.046846389770508,1302394,3.1255,52.34000015258789,64835.0,21.16802406311035
2017-02-09,16.578651428222656,1162641,3.1185,53.0,64965.0,21.266616821289062
2017-02-10,17.36920928955078,1582000,3.1155,53.86000061035156,66125.0,22.38564682006836
2017-02-13,17.54573631286621,1376522,3.1175,52.93000030517578,66968.0,22.996931076049805
2017-02-14,17.016143798828125,1396030,3.1004,53.20000076293945,66713.0,22.799741744995117
2017-02-15,17.13127326965332,1036493,3.0779,53.11000061035156,67976.0,22.641992568969727
2017-02-16,17.00079345703125,1178347,3.051,53.36000061035156,67814.0,22.740585327148438
2017-02-17,16.70913314819336,888737,3.095,53.400001525878906,67748.0,22.430015563964844
2017-02-21,16.1641845703125,1445949,3.097,54.060001373291016,69052.0,22.750442504882812
2017-02-22,16.294668197631836,2006962,3.0824,53.59000015258789,68590.0,22.470701217651367
2017-02-23,16.417469024658203,1803184,3.0638,54.45000076293945,67461.0,21.543285369873047
2017-02-24,16.49422264099121,1813889,3.0993,53.9900016784668,66662.0,21.127731323242188
2017-03-01,16.64773178100586,1363517,3.0976,53.83000183105469,66989.0,21.746002197265625
2017-03-02,15.695993423461914,1590204,3.1138,52.61000061035156,65855.0,20.89460563659668
2017-03-03,16.171859741210938,1221564,3.1364,53.33000183105469,66786.0,21.178409576416016
2017-03-06,16.655406951904297,1288089,3.1111,53.20000076293945,66341.0,20.61587905883789
2017-03-07,16.171859741210938,1247974,3.1185,53.13999938964844,65742.0,20.585468292236328
2017-03-08,15.826473236083984,1579900,3.1477,50.279998779296875,64718.0,20.220590591430664
2017-03-09,15.864848136901855,1102018,3.1735,49.279998779296875,64585.0,19.972265243530273
2017-03-10,15.634590148925781,1360116,3.1623,48.4900016784668,64675.0,19.96213150024414
2017-03-13,15.58086109161377,744882,3.1541,48.400001525878906,65534.0,20.70203399658203
2017-03-14,14.905436515808105,871931,3.1639,47.720001220703125,64699.0,20.549997329711914
2017-03-15,15.181746482849121,1218262,3.1629,48.86000061035156,66235.0,21.822019577026367
2017-03-16,14.821009635925293,755386,3.108,48.75,65783.0,21.756139755249023
2017-03-17,14.606101036071777,2200936,3.1075,48.779998779296875,64210.0,21.80681800842285
2017-03-20,14.943812370300293,1475660,3.0898,48.220001220703125,64884.0,21.923372268676758
2017-03-21,14.40654182434082,1077409,3.0765,47.34000015258789,62980.0,20.783111572265625
2017-03-22,14.644475936889648,860326,3.0939,48.040000915527344,63521.0,21.061851501464844
2017-03-23,14.345138549804688,1097316,3.1248,47.70000076293945,63531.0,20.945289611816406
2017-03-24,14.598423957824707,868629,3.1282,47.970001220703125,63854.0,20.696962356567383
2017-03-27,13.807867050170898,2775854,3.1256,47.72999954223633,64308.0,20.387826919555664
2017-03-28,13.308972358703613,2534962,3.1303,48.369998931884766,64640.0,20.707103729248047
2017-03-29,13.163142204284668,2973529,3.1229,49.5099983215332,65528.0,20.717235565185547
2017-03-30,13.20919418334961,1261079,3.1247,50.349998474121094,65266.0,20.818593978881836
2017-03-31,13.12476634979248,2175326,3.1684,50.599998474121094,64984.0,20.61587905883789
2017-04-03,13.201519966125488,1029891,3.1167,50.2400016784668,65211.0,20.50945472717285
2017-04-04,13.132441520690918,2355594,3.1231,51.029998779296875,65769.0,20.793256759643555
2017-04-05,12.6642484664917,1318200,3.0923,51.150001525878906,64775.0,20.651355743408203
2017-04-06,12.25745677947998,1768671,3.116,51.70000076293945,64223.0,20.76791763305664
2017-04-07,12.096277236938477,1362117,3.1302,52.2400016784668,64593.0,20.580406188964844
2017-04-10,11.80461311340332,1217762,3.1409,53.08000183105469,64650.0,20.71216583251953
2017-04-11,12.08859920501709,1958343,3.1424,53.400001525878906,64360.0,21.001033782958984
2017-04-12,12.211404800415039,2763049,3.1463,53.11000061035156,63892.0,19.90638542175293
2017-04-13,11.758563041687012,1708048,3.1269,53.18000030517578,62826.0,19.734081268310547
2017-04-17,11.919745445251465,1433644,3.1036,52.650001525878906,64335.0,19.769554138183594
2017-04-18,11.973471641540527,1899621,3.0958,52.40999984741211,64159.0,19.571910858154297
2017-04-19,11.71251106262207,1985554,3.1294,50.439998626708984,63407.0,19.521228790283203
2017-04-20,12.034873008728027,1765070,3.1453,50.27000045776367,63761.0,20.0533504486084
2017-04-24,12.272808074951172,1420439,3.1251,49.22999954223633,64389.0,20.32701301574707
2017-04-25,13.055688858032227,1528580,3.1577,49.560001373291016,65148.0,20.443574905395508
2017-04-26,13.170817375183105,1136531,3.1847,49.619998931884766,64862.0,20.311811447143555
2017-04-27,13.170817375183105,975570,3.1763,48.970001220703125,64677.0,20.0330810546875
2017-04-28,13.861595153808594,2456733,3.1984,49.33000183105469,65403.0,20.1800479888916
2017-05-02,13.807867050170898,1825293,3.1724,47.65999984741211,66722.0,20.190183639526367
2017-05-03,13.562256813049316,841619,3.1489,47.81999969482422,66094.0,19.445219039916992
2017-05-04,12.79472827911377,1628718,3.178,45.52000045776367,64863.0,19.29317855834961
2017-05-05,12.6642484664917,1454352,3.1764,46.220001220703125,65710.0,19.713808059692383
2017-05-08,12.25745677947998,947059,3.1938,46.43000030517578,65526.0,19.495893478393555
2017-05-09,12.671924591064453,1816389,3.1857,45.880001068115234,66278.0,19.500959396362305
2017-05-10,12.341885566711426,2438726,3.1606,47.33000183105469,67350.0,19.66819953918457
2017-05-11,13.393402099609375,3574157,3.1559,47.83000183105469,67538.0,19.647926330566406
2017-05-12,13.431779861450195,2673715,3.129,47.84000015258789,68222.0,19.607383728027344
2017-05-15,13.086389541625977,2180528,3.1011,48.849998474121094,68474.0,19.86077308654785
2017-05-16,12.633546829223633,2032071,3.0924,48.65999984741211,68684.0,20.49932289123535
2017-05-17,12.188380241394043,1754566,3.1076,49.06999969482422,67540.0,20.32194709777832
2017-05-18,9.632501602172852,10329623,3.3807,49.349998474121094,61597.0,20.47904396057129
2017-05-19,9.870438575744629,5677256,3.2878,50.33000183105469,62639.0,20.97062873840332
2017-05-22,9.517374038696289,2500449,3.2863,50.72999954223633,61673.0,21.35071563720703
2017-05-23,10.023943901062012,1861106,3.2654,51.470001220703125,62662.0,21.213882446289062
2017-05-24,10.691695213317871,2071786,3.2629,51.36000061035156,63257.0,21.031444549560547
2017-05-25,10.507487297058105,1890518,3.2824,48.900001525878906,63227.0,20.975698471069336
2017-05-26,10.891253471374512,1483763,3.2614,49.79999923706055,64085.0,20.76791763305664
2017-05-30,10.745423316955566,670254,3.2659,49.65999984741211,63962.0,20.930082321166992
2017-05-31,10.553540229797363,2069286,3.2437,48.31999969482422,62711.0,20.428377151489258
2017-06-01,10.131399154663086,1157439,3.2307,48.36000061035156,62289.0,20.600677490234375
2017-06-02,10.169774055480957,1283787,3.2401,47.65999984741211,62511.0,20.676692962646484
2017-06-05,9.985568046569824,894439,3.282,47.400001525878906,62450.0,20.47904396057129
2017-06-06,10.208150863647461,832616,3.2817,48.189998626708984,62955.0,20.75777816772461
2017-06-07,10.200475692749023,900942,3.2747,45.720001220703125,63171.0,20.899681091308594
2017-06-08,9.862761497497559,1357315,3.2838,45.63999938964844,62756.0,21.340579986572266
2017-06-09,9.924165725708008,1860306,3.274,45.83000183105469,62211.0,21.14800262451172
2017-06-12,9.793684005737305,931253,3.2986,46.08000183105469,61700.0,20.798322677612305
2017-06-13,9.55575180053711,1910425,3.3208,46.459999084472656,61829.0,20.859132766723633
2017-06-14,9.478996276855469,1982553,3.2836,44.72999954223633,61923.0,20.21552276611328
2017-06-16,9.517374038696289,2958923,3.2892,44.7400016784668,61626.0,19.916521072387695
2017-06-19,9.55575180053711,1116824,3.2975,44.20000076293945,62014.0,19.891183853149414
2017-06-20,9.164310455322266,1320901,3.3145,43.22999954223633,60766.0,19.25770378112793
2017-06-21,9.095232009887695,2364298,3.3247,42.529998779296875,60762.0,19.41987419128418
2017-06-22,9.678556442260742,2676216,3.3362,42.7400016784668,61272.0,19.617515563964844
2017-06-23,9.202686309814453,3092374,3.3342,43.0099983215332,61087.0,19.850635528564453
2017-06-26,9.402244567871094,1643624,3.3128,43.380001068115234,62188.0,19.90638542175293
2017-06-27,9.287116050720215,1285588,3.3172,44.2400016784668,61675.0,20.367555618286133
2017-06-28,9.70925521850586,2715331,3.303,44.7400016784668,62018.0,20.86420440673828
2017-06-29,9.294790267944336,2540364,3.2952,44.93000030517578,62239.0,21.203746795654297
2017-06-30,9.55575180053711,3908584,3.3082,46.040000915527344,62900.0,21.441936492919922
2017-07-03,9.670880317687988,1353814,3.3015,47.06999969482422,63280.0,22.095684051513672
2017-07-05,10.461435317993164,2932013,3.3193,45.130001068115234,63154.0,21.938583374023438
2017-07-06,12.150002479553223,6140632,3.3064,45.52000045776367,62470.0,21.862564086914062
2017-07-07,12.203730583190918,3059962,3.2895,44.22999954223633,62322.0,22.04500389099121
2017-07-10,11.704835891723633,3847561,3.265,44.400001525878906,63025.0,22.409889221191406
2017-07-11,11.29804515838623,3381084,3.2522,45.040000915527344,63832.0,22.66327476501465
2017-07-12,11.658782958984375,2905903,3.2264,45.4900016784668,64836.0,22.648075103759766
2017-07-13,11.743212699890137,1073507,3.2108,46.08000183105469,65178.0,22.582195281982422
2017-07-14,11.198265075683594,2855884,3.1899,46.540000915527344,65436.0,22.891334533691406
2017-07-17,10.891253471374512,2368199,3.1821,46.02000045776367,65212.0,23.033233642578125
2017-07-18,11.144538879394531,3367179,3.1668,46.400001525878906,65338.0,23.048429489135742
2017-07-19,10.891253471374512,1293291,3.1533,47.119998931884766,65180.0,22.987621307373047
2017-07-20,10.783801078796387,1615013,3.1402,46.790000915527344,64938.0,22.57205581665039
