Date,Close_ITUB4,Volume_ITUB4,Close_Dolar,Close_Petroleo,Close_Ibovespa,Close_Minerio
2012-10-11,6.946964740753174,17632427,2.0369,92.06999969482422,59162.0,20.356769561767578
2012-10-15,6.984449863433838,20983334,2.0382,91.8499984741211,59602.0,19.980632781982422
2012-10-16,7.007882595062256,18794651,2.0351,92.08999633789062,59744.0,20.5262393951416
2012-10-17,7.005538463592529,29375460,2.0336,92.12000274658203,60087.0,21.476911544799805
2012-10-18,6.986798286437988,18805281,2.0295,92.0999984741211,59734.0,21.530643463134766
2012-10-19,6.911823272705078,18105917,2.0272,90.05000305175781,58922.0,21.080114364624023
2012-10-22,6.876677989959717,20457422,2.0266,88.7300033569336,58700.0,21.24957275390625
2012-10-23,6.658775329589844,42470356,2.0286,86.66999816894531,57690.0,20.629575729370117
2012-10-24,6.930563926696777,37154948,2.0263,85.7300033569336,57161.0,20.629575729370117
2012-10-25,7.028975009918213,21429768,2.0261,86.05000305175781,57837.0,20.82384490966797
2012-10-26,6.932913780212402,15949605,2.0263,86.27999877929688,57277.0,20.650243759155273
2012-10-31,6.9539971351623535,14561748,2.0313,86.23999786376953,57068.0,20.65850830078125
2012-11-01,7.26694393157959,27471596,2.0312,87.08999633789062,58383.0,21.208242416381836
2012-11-05,7.259908676147461,18467073,2.035,85.6500015258789,58210.0,20.84450912475586
2012-11-06,7.327896595001221,19266450,2.0341,88.70999908447266,59459.0,21.166912078857422
2012-11-07,7.145047664642334,18958682,2.033,84.44000244140625,58517.0,20.641977310180664
2012-11-08,6.985645294189453,25818730,2.0357,85.08999633789062,57524.0,20.327838897705078
2012-11-09,6.990333557128906,18967862,2.0512,86.06999969482422,57358.0,20.27410316467285
2012-11-12,6.985645294189453,8104649,2.0476,85.56999969482422,57064.0,20.261709213256836
2012-11-13,7.114569664001465,16920742,2.0614,85.37999725341797,57486.0,20.088104248046875
2012-11-14,7.016121864318848,24141705,2.0629,86.31999969482422,56279.0,19.662364959716797
2012-11-16,7.041898250579834,17478301,2.0712,86.66999816894531,55402.0,19.53423500061035
2012-11-19,7.259908676147461,21142050,2.0745,89.27999877929688,56451.0,19.897968292236328
2012-11-21,7.348987102508545,21484364,2.0924,87.37999725341797,56242.0,19.819438934326172
2012-11-23,7.522458553314209,14465359,2.0985,88.27999877929688,57574.0,19.98476791381836
2012-11-26,7.38415002822876,12122791,2.0787,87.73999786376953,56737.0,19.89383888244629
2012-11-27,7.269279479980469,21689462,2.0752,87.18000030517578,56248.0,19.509435653686523
2012-11-28,7.302109241485596,20878490,2.0912,86.48999786376953,56539.0,19.600366592407227
2012-11-29,7.487290859222412,22561312,2.0991,88.06999969482422,57853.0,20.46837615966797
2012-11-30,7.5294904708862305,37167269,2.1074,88.91000366210938,57475.0,20.5841064453125
2012-12-03,7.735777854919434,30643254,2.1121,89.08999633789062,58202.0,20.546903610229492
2012-12-04,7.651382923126221,23297879,2.1077,88.5,57563.0,20.786643981933594
2012-12-05,7.691235542297363,23334357,2.1046,87.87999725341797,57679.0,21.44384765625
2012-12-06,7.665451526641846,23790695,2.0836,86.26000213623047,57656.0,21.44384765625
2012-12-07,7.679516792297363,19050481,2.0804,85.93000030517578,58487.0,21.65877914428711
2012-12-10,7.684204578399658,25085303,2.081,85.55999755859375,59248.0,21.919178009033203
2012-12-11,7.733432769775391,18499686,2.0743,85.79000091552734,59623.0,21.98118019104004
2012-12-12,7.702959060668945,20351370,2.0801,86.7699966430664,59474.0,22.109310150146484
2012-12-13,7.7076497077941895,20258846,2.0751,85.88999938964844,59317.0,22.175445556640625
2012-12-14,7.642006874084473,18025713,2.084,86.7300033569336,59605.0,22.70038414001465
2012-12-17,7.665451526641846,20200626,2.0902,87.19999694824219,59567.0,23.303857803344727
2012-12-18,7.709992408752441,17636533,2.0966,87.93000030517578,60461.0,24.06438636779785
2012-12-19,7.981917858123779,35824103,2.0791,89.51000213623047,60998.0,23.61798858642578
2012-12-20,7.946753025054932,19358249,2.0625,90.12999725341797,61276.0,23.62626075744629
2012-12-21,7.991288661956787,22385203,2.0758,88.66000366210938,61007.0,23.469186782836914
2012-12-26,7.982296466827393,13710432,2.0569,90.9800033569336,60960.0,23.543594360351562
2012-12-27,7.84981632232666,12092594,2.0483,90.87000274658203,60416.0,23.717191696166992
2012-12-28,7.894767761230469,17622039,2.0435,90.80000305175781,60952.0,23.584924697875977
2013-01-02,8.161046981811523,23481718,2.0415,93.12000274658203,62550.0,24.76706314086914
2013-01-03,8.404830932617188,32287182,2.0464,92.91999816894531,63312.0,24.171859741210938
2013-01-04,8.355128288269043,18326959,2.0425,93.08999633789062,62523.0,24.089187622070312
2013-01-07,8.213114738464355,22313696,2.0312,93.19000244140625,61933.0,23.849451065063477
2013-01-08,8.246255874633789,17961212,2.0286,93.1500015258789,61128.0,23.535327911376953
2013-01-09,8.378799438476562,21713378,2.0417,93.0999984741211,61579.0,23.642791748046875
2013-01-10,8.272283554077148,23726919,2.0358,93.81999969482422,61678.0,23.67998695373535
2013-01-11,8.293584823608398,21175388,2.0341,93.55999755859375,61497.0,23.002119064331055
2013-01-14,8.402466773986816,24339315,2.0334,94.13999938964844,62081.0,23.06825828552246
2013-01-15,8.291220664978027,13901278,2.0374,93.27999877929688,61728.0,23.15918731689453
2013-01-16,8.36459732055664,13662358,2.0409,94.23999786376953,61787.0,22.745853424072266
2013-01-17,8.506608963012695,19086717,2.0411,95.48999786376953,62194.0,22.6590518951416
2013-01-18,8.535013198852539,17372490,2.0441,95.55999755859375,61956.0,23.08478546142578
2013-01-22,8.473471641540527,16989592,2.0471,96.23999786376953,61692.0,23.361717224121094
2013-01-23,8.44980525970459,14763947,2.0394,95.2300033569336,61966.0,22.931852340698242
2013-01-24,8.459272384643555,23324694,2.0344,95.94999694824219,61170.0,23.076526641845703
2013-01-28,8.236777305603027,20223576,2.0241,96.44000244140625,60027.0,22.679712295532227
2013-01-29,8.22494888305664,26411075,1.9912,97.56999969482422,60406.0,23.316255569458008
2013-01-30,8.06872844696045,17450036,1.99,97.94000244140625,59337.0,23.101320266723633
2013-01-31,8.125543594360352,23978641,1.9883,97.48999786376953,59761.0,23.341053009033203
2013-02-01,8.086465835571289,17582662,1.9843,97.7699966430664,60351.0,23.97345542907715
2013-02-04,7.897030830383301,21283614,1.9893,96.16999816894531,59576.0,23.407184600830078
2013-02-05,8.095942497253418,39343873,1.9881,96.63999938964844,59445.0,23.473323822021484
2013-02-06,7.9278154373168945,26758221,1.9884,96.62000274658203,58951.0,23.76265525817871
2013-02-07,7.87808895111084,18006870,1.9789,95.83000183105469,58372.0,23.67585563659668
2013-02-08,8.020166397094727,20784517,1.9636,95.72000122070312,58498.0,23.79986000061035
2013-02-13,7.998847961425781,15880031,1.967,97.01000213623047,58406.0,24.126392364501953
2013-02-14,7.960968971252441,14933051,1.9666,97.30999755859375,58077.0,24.035457611083984
2013-02-15,8.330363273620605,31019872,1.96,95.86000061035156,57903.0,23.878385543823242
2013-02-19,8.254592895507812,33940048,1.9597,96.66000366210938,57314.0,23.750259399414062
2013-02-20,8.110143661499023,19508510,1.957,94.45999908447266,56178.0,22.840923309326172
2013-02-21,8.05095386505127,21351497,1.972,92.83999633789062,56155.0,22.179582595825195
2013-02-22,8.311422348022461,31477176,1.9705,93.12999725341797,56697.0,22.14238166809082
2013-02-25,8.327999114990234,23618692,1.9676,93.11000061035156,56618.0,21.9150447845459
2013-02-26,8.176451683044434,27657127,1.9818,92.62999725341797,56949.0,22.03077507019043
2013-02-27,8.207231521606445,15257730,1.9807,92.76000213623047,57274.0,22.27878761291504
2013-02-28,8.299582481384277,17940920,1.9754,92.05000305175781,57424.0,22.171316146850586
2013-03-01,8.338671684265137,17262573,1.9848,90.68000030517578,56884.0,21.390111923217773
2013-03-04,8.30313491821289,15593763,1.9827,90.12000274658203,56499.0,20.865175247192383
2013-03-05,8.296027183532715,22847822,1.9693,90.81999969482422,55951.0,21.32811164855957
2013-03-06,8.5289306640625,20537867,1.9673,90.43000030517578,57940.0,21.632884979248047
2013-03-07,8.584012031555176,26073110,1.9642,91.55999755859375,58847.0,21.923341751098633
2013-03-08,8.837897300720215,31540227,1.9528,91.94999694824219,58433.0,21.52764320373535
2013-03-11,8.78999137878418,14892224,1.9552,92.05999755859375,58545.0,21.674978256225586
2013-03-12,8.658263206481934,19505852,1.9585,92.54000091552734,58209.0,21.63709259033203
2013-03-13,8.646285057067871,20554053,1.9619,92.5199966430664,57386.0,21.157203674316406
2013-03-14,8.514558792114258,21691637,1.9676,93.02999877929688,57281.0,20.98040199279785
2013-03-15,8.521739959716797,20701415,1.9749,93.44999694824219,56869.0,21.039339065551758
2013-03-18,8.682215690612793,22064389,1.9871,93.73999786376953,56973.0,20.740459442138672
2013-03-19,8.579217910766602,21609501,1.983,92.16000366210938,56361.0,19.734373092651367
2013-03-20,8.653474807739258,20731853,1.9868,92.95999908447266,56030.0,19.99116325378418
2013-03-21,8.557671546936035,18650430,1.9931,92.44999694824219,55577.0,19.97431755065918
2013-03-22,8.45228099822998,15145155,2.0126,93.70999908447266,55243.0,19.97431755065918
2013-03-25,8.382824897766113,13086440,2.014,94.80999755859375,54873.0,19.650184631347656
2013-03-26,8.471446990966797,20720741,2.0087,96.33999633789062,55671.0,19.848033905029297
2013-03-27,8.490607261657715,18063882,2.0185,96.58000183105469,56034.0,20.020626068115234
2013-03-28,8.490607261657715,0,2.0138,97.2300033569336,56352.0,19.81856346130371
2013-04-01,8.479826927185059,16077882,2.0186,97.06999969482422,55902.0,19.565994262695312
2013-04-02,8.328868865966797,22004961,2.0179,97.19000244140625,54889.0,19.452333450317383
2013-04-03,8.343243598937988,19915808,2.0239,94.44999694824219,55563.0,19.157665252685547
2013-04-04,8.106029510498047,24118273,2.0201,93.26000213623047,54648.0,19.30500030517578
2013-04-05,8.103635787963867,33480328,2.0035,92.69999694824219,55051.0,19.24606704711914
2013-04-08,8.09884262084961,15205791,1.9902,93.36000061035156,55092.0,19.35130500793457
2013-04-09,8.290535926818848,15669376,1.9861,94.19999694824219,55912.0,20.458417892456055
2013-04-10,8.415133476257324,24059569,1.981,94.63999938964844,56187.0,20.31949806213379
2013-04-11,8.446270942687988,14144787,1.9736,93.51000213623047,55401.0,20.290035247802734
2013-04-12,8.290535926818848,18338072,1.9761,91.29000091552734,54963.0,20.033252716064453
2013-04-15,8.110824584960938,13908525,1.979,88.70999908447266,52950.0,18.854578018188477
2013-04-16,8.314493179321289,15232123,1.9903,88.72000122070312,53991.0,19.225019454956055
2013-04-17,8.110824584960938,32453387,1.9939,86.68000030517578,52882.0,18.244192123413086
2013-04-18,7.83287239074707,33685910,2.0152,87.7300033569336,53166.0,18.47572135925293
2013-04-19,8.005399703979492,23584630,2.0089,88.01000213623047,53929.0,18.808277130126953
2013-04-22,7.964661121368408,20993239,2.0154,88.76000213623047,54298.0,18.753551483154297
2013-04-23,8.014983177185059,21807110,2.017,89.18000030517578,54885.0,18.631471633911133
2013-04-24,8.072486877441406,13628055,2.0244,91.43000030517578,54984.0,19.406028747558594
2013-04-25,8.067691802978516,16336852,2.0119,93.63999938964844,54963.0,19.565994262695312
2013-04-26,8.067691802978516,0,2.0001,93.0,54252.0,19.1702938079834
2013-04-29,7.859233856201172,18922928,1.9999,94.5,54887.0,19.486011505126953
2013-04-30,8.065299034118652,35014339,2.0017,93.45999908447266,55910.0,19.38919448852539
2013-05-02,7.9682135581970215,23073696,2.0095,93.98999786376953,55322.0,18.959815979003906
2013-05-03,8.07847785949707,23429296,2.0093,95.61000061035156,55488.0,19.759634017944336
2013-05-06,8.066499710083008,15218836,2.0143,96.16000366210938,55430.0,19.906965255737305
2013-05-07,8.303815841674805,15881239,2.011,95.62000274658203,56275.0,19.978534698486328
2013-05-08,8.390113830566406,23950135,2.003,96.62000274658203,55805.0,20.43316078186035
2013-05-09,8.390113830566406,17431918,2.0051,96.38999938964844,55448.0,19.923805236816406
2013-05-10,8.31101131439209,16940068,2.0231,96.04000091552734,55108.0,19.772260665893555
2013-05-13,8.152795791625977,17608752,2.015,95.16999816894531,54448.0,19.452333450317383
2013-05-14,8.275052070617676,43747088,2.0063,94.20999908447266,54667.0,19.081897735595703
2013-05-15,8.414087295532227,22669055,2.0233,94.30000305175781,54936.0,18.681983947753906
2013-05-16,8.334977149963379,17044671,2.0254,95.16000366210938,54773.0,18.42099380493164
2013-05-17,8.421276092529297,20144822,2.0354,96.0199966430664,55164.0,18.52202796936035
2013-05-20,7.745275974273682,29967323,2.0333,96.70999908447266,55701.0,18.761972427368164
2013-05-21,8.656915664672852,19649393,2.0402,96.16000366210938,56265.0,18.9345645904541
2013-05-22,8.770303726196289,25025348,2.0387,94.27999877929688,56429.0,18.89667510986328
2013-05-23,8.69647216796875,21555431,2.0537,94.25,56350.0,18.602005004882812
2013-05-24,8.670104026794434,25037866,2.0495,94.1500015258789,56406.0,18.32838249206543
2013-05-28,8.662195205688477,15113904,2.0616,95.01000213623047,56036.0,18.126323699951172
2013-05-29,8.451240539550781,25992533,2.0894,93.12999725341797,54635.0,18.25261116027832
2013-05-31,8.538262367248535,33998817,2.1319,91.97000122070312,53506.0,17.98320198059082
2013-06-03,8.473628044128418,30773332,2.1355,93.44999694824219,53944.0,18.635684967041016
2013-06-04,8.51583480834961,23187830,2.1282,93.30999755859375,54018.0,18.543071746826172
2013-06-05,8.220365524291992,27920753,2.1235,93.73999786376953,52799.0,18.071598052978516
2013-06-06,8.29687213897705,18768956,2.125,94.76000213623047,52885.0,18.26103401184082
2013-06-07,8.244110107421875,26657747,2.1372,96.02999877929688,51619.0,18.248403549194336
2013-06-10,8.228280067443848,17932223,2.1506,95.7699966430664,51317.0,17.911636352539062
2013-06-11,7.959193706512451,40762740,2.1521,95.37999725341797,49770.0,17.667484283447266
2013-06-12,7.940727233886719,28341535,2.142,95.87999725341797,49181.0,17.71800422668457
2013-06-13,7.919620513916016,30481683,2.1447,96.69000244140625,50415.0,18.353641510009766
2013-06-14,7.7507781982421875,32344238,2.1367,97.8499984741211,49332.0,18.231563568115234
2013-06-17,7.79299783706665,21237868,2.1538,97.7699966430664,49089.0,18.484140396118164
2013-06-18,7.745504856109619,18378700,2.1706,98.44000244140625,49465.0,18.564119338989258
2013-06-19,7.6505279541015625,38324135,2.1744,98.23999786376953,47893.0,18.26944923400879
2013-06-20,7.7375898361206055,53445945,2.2523,95.4000015258789,48214.0,17.541194915771484
2013-06-21,7.534458160400391,41991925,2.2648,93.69000244140625,47056.0,17.48226547241211
2013-06-24,7.281200885772705,48779785,2.2515,95.18000030517578,45965.0,16.98133087158203
2013-06-25,7.310213565826416,31565483,2.2185,95.31999969482422,46893.0,17.385446548461914
2013-06-26,7.347152233123779,27447263,2.1975,95.5,47172.0,17.30125617980957
2013-06-27,7.494887828826904,27962040,2.1846,97.05000305175781,47609.0,17.440174102783203
2013-06-28,7.58458137512207,37493770,2.2156,96.55999755859375,47457.0,17.29283905029297
2013-07-01,7.522553443908691,18194443,2.2297,97.98999786376953,47230.0,17.490678787231445
2013-07-02,7.197893142700195,42383938,2.2412,99.5999984741211,45229.0,17.1286678314209
2013-07-03,7.1160712242126465,38876027,2.2634,101.23999786376953,45044.0,17.03184700012207
2013-07-05,7.07383918762207,54984348,2.2645,103.22000122070312,45210.0,16.796110153198242
2013-07-08,7.097591876983643,22125552,2.2583,103.13999938964844,45076.0,16.842411041259766
2013-07-10,7.123991966247559,21997736,2.2697,106.5199966430664,45483.0,17.065519332885742
2013-07-11,7.3034749031066895,28768906,2.2672,104.91000366210938,46626.0,18.244192123413086
2013-07-12,7.226929187774658,20168123,2.267,105.94999694824219,45533.0,17.74746322631836
2013-07-15,7.358902454376221,19334465,2.2548,106.31999969482422,46739.0,17.79798126220703
2013-07-16,7.4011359214782715,22251611,2.2353,106.0,46869.0,18.49676513671875
2013-07-17,7.496156215667725,20370169,2.2372,106.4800033569336,47407.0,18.766178131103516
2013-07-18,7.506715774536133,26063468,2.2297,108.04000091552734,47657.0,18.77459716796875
2013-07-19,7.509355068206787,13351713,2.2364,108.05000305175781,47400.0,18.669363021850586
2013-07-22,7.633419036865234,25198185,2.2386,106.91000366210938,48574.0,18.812484741210938
2013-07-23,7.736349582672119,22271157,2.2267,107.2300033569336,48820.0,19.406028747558594
2013-07-24,7.64396858215332,26356435,2.2348,105.38999938964844,48374.0,19.022960662841797
2013-07-25,7.654521465301514,19851439,2.2497,105.48999786376953,49067.0,19.001914978027344
2013-07-26,7.654521465301514,0,2.2488,104.69999694824219,49422.0,19.111360549926758
2013-07-29,7.651882171630859,11271739,2.2609,104.55000305175781,49212.0,19.073476791381836
2013-07-30,7.7125959396362305,32888883,2.2734,103.08000183105469,48562.0,18.947187423706055
2013-07-31,7.68619966506958,29288076,2.2903,105.02999877929688,48234.0,18.93876838684082
2013-08-01,7.941042900085449,32129894,2.2914,107.88999938964844,49141.0,19.279747009277344
2013-08-02,7.896149158477783,21748253,2.2933,106.94000244140625,48474.0,19.448123931884766
2013-08-05,7.772031307220459,17360126,2.301,106.55999755859375,48436.0,19.612295150756836
2013-08-06,7.5924506187438965,24657713,2.2955,105.30000305175781,47422.0,19.288166046142578
2013-08-07,7.578428268432617,20581658,2.3028,104.37000274658203,47447.0,19.32183837890625
2013-08-08,7.797088623046875,27385770,2.2882,103.4000015258789,48929.0,19.965904235839844
2013-08-09,7.834417343139648,24750390,2.2748,105.97000122070312,49875.0,20.967775344848633
2013-08-12,8.039743423461914,48873780,2.2722,106.11000061035156,50299.0,20.938312530517578
2013-08-13,8.095746994018555,30275025,2.3035,106.83000183105469,50601.0,21.106693267822266
2013-08-14,8.015745162963867,35266435,2.3118,106.8499984741211,50896.0,21.239839553833008
2013-08-15,7.949082374572754,28128728,2.3434,107.33000183105469,50908.0,20.901611328125
2013-08-16,7.786423683166504,44497293,2.3565,107.45999908447266,51539.0,20.708948135375977
2013-08-19,7.717087268829346,25621603,2.398,107.0999984741211,51574.0,20.37500762939453
2013-08-20,7.634422779083252,24926082,2.3943,104.97000122070312,50507.0,20.4349422454834
2013-08-21,7.578428268432617,27241703,2.4169,103.8499984741211,50405.0,19.86124038696289
2013-08-22,7.583756923675537,22424228,2.4457,105.02999877929688,51398.0,20.306503295898438
2013-08-23,7.842414855957031,27985759,2.3868,106.41999816894531,52197.0,20.413537979125977
2013-08-26,7.709091663360596,17572054,2.3705,105.91999816894531,51429.0,20.302217483520508
2013-08-27,7.493096351623535,24158967,2.3998,109.01000213623047,50092.0,19.65145492553711
2013-08-28,7.519759178161621,17640794,2.3515,110.0999984741211,49867.0,19.779897689819336
2013-08-29,7.581085205078125,19884820,2.3578,108.80000305175781,49922.0,19.39457130432129
2013-08-30,7.735751152038574,25153823,2.3725,107.6500015258789,50008.0,19.31322479248047
2013-09-03,7.739752292633057,21057784,2.3897,108.54000091552734,51626.0,20.383562088012695
2013-09-04,7.7584333419799805,15124665,2.3538,107.2300033569336,51716.0,20.69182586669922
2013-09-05,7.841137886047363,19988698,2.3314,108.37000274658203,52352.0,20.644729614257812
2013-09-06,8.001213073730469,29577089,2.2979,110.52999877929688,53749.0,20.597639083862305
2013-09-09,8.225324630737305,33151323,2.2868,109.5199966430664,54252.0,21.124242782592773
2013-09-10,8.284018516540527,27370397,2.2779,107.38999938964844,53979.0,21.75788688659668
2013-09-11,8.244002342224121,23022679,2.2947,107.55999755859375,53570.0,21.809261322021484
2013-09-12,8.225324630737305,17089341,2.2769,108.5999984741211,53307.0,21.509565353393555
2013-09-13,8.345381736755371,20588686,2.2785,108.20999908447266,53798.0,21.40253448486328
2013-09-16,8.294689178466797,17847012,2.2649,106.58999633789062,53822.0,21.51384735107422
2013-09-17,8.428093910217285,21018692,2.2617,105.41999816894531,54271.0,21.535247802734375
2013-09-18,8.670872688293457,31075742,2.2489,108.06999969482422,55703.0,22.21599006652832
2013-09-19,8.617514610290527,32288675,2.2036,106.38999938964844,55096.0,21.66797637939453
2013-09-20,8.356051445007324,23770029,2.2053,104.68000030517578,54110.0,21.132801055908203
2013-09-23,8.430757522583008,27323180,2.2033,103.58999633789062,54602.0,21.22271728515625
2013-09-24,8.398736953735352,20308897,2.2031,103.12999725341797,54431.0,21.042898178100586
2013-09-25,8.406745910644531,19632922,2.2224,102.66000366210938,54261.0,21.38112449645996
2013-09-26,8.40407943725586,11582055,2.2285,103.02999877929688,53783.0,21.51384735107422
2013-09-27,8.590831756591797,32111666,2.2571,102.87000274658203,53739.0,21.184185028076172
2013-09-30,8.388077735900879,26073132,2.23,102.33000183105469,52338.0,20.87592124938965
2013-10-01,8.474824905395508,20177786,2.2123,102.04000091552734,53179.0,20.77317237854004
2013-10-02,8.4401216506958,17689549,2.2088,104.0999984741211,53100.0,21.012929916381836
2013-10-03,8.461475372314453,14627676,2.2069,103.30999755859375,52490.0,20.704669952392578
2013-10-04,8.474824905395508,12581962,2.2051,103.83999633789062,52849.0,20.803142547607422
2013-10-07,8.437453269958496,13810928,2.2087,103.02999877929688,52417.0,20.657577514648438
2013-10-08,8.408093452453613,15560161,2.2016,103.48999786376953,52312.0,20.40497589111328
2013-10-09,8.49884033203125,19482485,2.2054,101.61000061035156,52548.0,20.33219337463379
2013-10-10,8.648321151733398,23345733,2.185,103.01000213623047,52997.0,20.820268630981445
2013-10-11,8.565573692321777,19899315,2.1821,102.0199966430664,53150.0,21.09855079650879
2013-10-14,8.626965522766113,19540683,2.1817,102.41000366210938,54171.0,21.415374755859375
2013-10-15,8.661661148071289,27101808,2.1818,101.20999908447266,54981.0,21.97623634338379
2013-10-16,8.760430335998535,27392798,2.1629,102.29000091552734,55973.0,21.97623634338379
2013-10-17,8.83516788482666,26408264,2.1611,100.66999816894531,55358.0,22.100393295288086
2013-10-18,9.054039001464844,29963611,2.1616,100.80999755859375,55378.0,22.207427978515625
2013-10-21,8.97130012512207,17282602,2.1738,99.22000122070312,56077.0,22.378681182861328
2013-10-22,9.019344329833984,18389681,2.176,97.80000305175781,56460.0,22.635562896728516
2013-10-23,8.896561622619629,17117671,2.1826,96.86000061035156,55440.0,22.233116149902344
2013-10-24,8.853852272033691,15630878,2.2003,97.11000061035156,54877.0,22.374393463134766
2013-10-25,8.808472633361816,11767410,2.1848,97.8499984741211,54154.0,22.374393463134766
2013-10-28,8.912580490112305,13053037,2.1846,98.68000030517578,55073.0,22.17745590209961
2013-10-29,9.23822021484375,42809551,2.1804,98.19999694824219,54539.0,22.05758285522461
2013-10-30,9.206192016601562,19316017,2.1888,96.7699966430664,54173.0,21.882043838500977
2013-10-31,9.230219841003418,25541883,2.2026,96.37999725341797,54256.0,21.706506729125977
2013-11-01,9.146097183227539,20828066,2.2468,94.61000061035156,54013.0,21.907730102539062
2013-11-04,9.215529441833496,14535438,2.2426,94.62000274658203,54437.0,22.588462829589844
2013-11-05,9.063310623168945,21267736,2.2747,93.37000274658203,53832.0,22.776845932006836
2013-11-06,8.953825950622559,20705082,2.2785,94.80000305175781,53385.0,22.91385269165039
2013-11-07,8.820307731628418,23922442,2.2825,94.19999694824219,52741.0,22.511402130126953
2013-11-08,8.587982177734375,22067354,2.317,94.5999984741211,52249.0,22.76400375366211
2013-11-11,8.625370979309082,10548108,2.3142,95.13999938964844,52624.0,22.438623428344727
2013-11-12,8.612019538879395,23892794,2.3362,93.04000091552734,51804.0,22.21170997619629
