Date,Close_B3SA3,Volume_B3SA3,Close_Dolar,Close_Petroleo,Close_Ibovespa,Close_Minerio
2012-10-23,2.7615272998809814,29569800,2.0286,86.66999816894531,57690.0,20.629575729370117
2012-10-24,2.727539539337158,19590900,2.0263,85.7300033569336,57161.0,20.629575729370117
2012-10-25,2.8018875122070312,26651700,2.0261,86.05000305175781,57837.0,20.82384490966797
2012-10-26,2.821004867553711,19545900,2.0263,86.27999877929688,57277.0,20.650243759155273
2012-10-31,2.7615272998809814,18033000,2.0313,86.23999786376953,57068.0,20.65850830078125
2012-11-01,2.86773943901062,21038100,2.0312,87.08999633789062,58383.0,21.208242416381836
2012-11-05,2.804011583328247,56215200,2.035,85.6500015258789,58210.0,20.84450912475586
2012-11-06,2.9357149600982666,69715500,2.0341,88.70999908447266,59459.0,21.166912078857422
2012-11-07,2.914473056793213,25023900,2.033,84.44000244140625,58517.0,20.641977310180664
2012-11-08,2.829503297805786,36047400,2.0357,85.08999633789062,57524.0,20.327838897705078
2012-11-09,2.814633369445801,37412400,2.0512,86.06999969482422,57358.0,20.27410316467285
2012-11-12,2.797638416290283,17646900,2.0476,85.56999969482422,57064.0,20.261709213256836
2012-11-13,2.7742722034454346,33587100,2.0614,85.37999725341797,57486.0,20.088104248046875
2012-11-14,2.72116756439209,26844600,2.0629,86.31999969482422,56279.0,19.662364959716797
2012-11-16,2.6977992057800293,24737700,2.0712,86.66999816894531,55402.0,19.53423500061035
2012-11-19,2.725414752960205,22516500,2.0745,89.27999877929688,56451.0,19.897968292236328
2012-11-21,2.6383204460144043,35687100,2.0924,87.37999725341797,56242.0,19.819438934326172
2012-11-23,2.6848692893981934,21259500,2.0985,88.27999877929688,57574.0,19.98476791381836
2012-11-26,2.6870052814483643,19244400,2.0787,87.73999786376953,56737.0,19.89383888244629
2012-11-27,2.6699163913726807,20207100,2.0752,87.18000030517578,56248.0,19.509435653686523
2012-11-28,2.7147717475891113,38437800,2.0912,86.48999786376953,56539.0,19.600366592407227
2012-11-29,2.757490634918213,17973000,2.0991,88.06999969482422,57853.0,20.46837615966797
2012-11-30,2.742539167404175,40222200,2.1074,88.91000366210938,57475.0,20.5841064453125
2012-12-03,2.808753728866577,19663200,2.1121,89.08999633789062,58202.0,20.546903610229492
2012-12-04,2.7553551197052,28311900,2.1077,88.5,57563.0,20.786643981933594
2012-12-05,2.7233171463012695,37907100,2.1046,87.87999725341797,57679.0,21.44384765625
2012-12-06,2.6934125423431396,26543700,2.0836,86.26000213623047,57656.0,21.44384765625
2012-12-07,2.785257339477539,27234300,2.0804,85.93000030517578,58487.0,21.65877914428711
2012-12-10,2.8536078929901123,22670400,2.081,85.55999755859375,59248.0,21.919178009033203
2012-12-11,2.9475889205932617,39222300,2.0743,85.79000091552734,59623.0,21.98118019104004
2012-12-12,2.924093008041382,40028100,2.0801,86.7699966430664,59474.0,22.109310150146484
2012-12-13,2.926229476928711,22279800,2.0751,85.88999938964844,59317.0,22.175445556640625
2012-12-14,2.936910390853882,28865400,2.084,86.7300033569336,59605.0,22.70038414001465
2012-12-17,2.8706955909729004,48757200,2.0902,87.19999694824219,59567.0,23.303857803344727
2012-12-18,2.960404396057129,23934300,2.0966,87.93000030517578,60461.0,24.06438636779785
2012-12-19,3.05438494682312,55002900,2.0791,89.51000213623047,60998.0,23.61798858642578
2012-12-20,2.9839000701904297,56085900,2.0625,90.12999725341797,61276.0,23.62626075744629
2012-12-21,2.94331693649292,17473200,2.0758,88.66000366210938,61007.0,23.469186782836914
2012-12-26,2.992443799972534,36264300,2.0569,90.9800033569336,60960.0,23.543594360351562
2012-12-27,2.94331693649292,32654700,2.0483,90.87000274658203,60416.0,23.717191696166992
2012-12-28,2.9903078079223633,28387500,2.0435,90.80000305175781,60952.0,23.584924697875977
2013-01-02,3.0138027667999268,33192900,2.0415,93.12000274658203,62550.0,24.76706314086914
2013-01-03,3.0138027667999268,25142700,2.0464,92.91999816894531,63312.0,24.171859741210938
2013-01-04,2.9582676887512207,41970600,2.0425,93.08999633789062,62523.0,24.089187622070312
2013-01-07,2.94331693649292,21448200,2.0312,93.19000244140625,61933.0,23.849451065063477
2013-01-08,2.9689481258392334,38070300,2.0286,93.1500015258789,61128.0,23.535327911376953
2013-01-09,2.9903078079223633,24967500,2.0417,93.0999984741211,61579.0,23.642791748046875
2013-01-10,2.9881715774536133,42048300,2.0358,93.81999969482422,61678.0,23.67998695373535
2013-01-11,2.9903078079223633,21345000,2.0341,93.55999755859375,61497.0,23.002119064331055
2013-01-14,2.966813325881958,25711200,2.0334,94.13999938964844,62081.0,23.06825828552246
2013-01-15,2.8941895961761475,36648900,2.0374,93.27999877929688,61728.0,23.15918731689453
2013-01-16,2.8621509075164795,35019300,2.0409,94.23999786376953,61787.0,22.745853424072266
2013-01-17,2.9475889205932617,39117300,2.0411,95.48999786376953,62194.0,22.6590518951416
2013-01-18,2.9732203483581543,23906400,2.0441,95.55999755859375,61956.0,23.08478546142578
2013-01-22,2.9881715774536133,25094100,2.0471,96.23999786376953,61692.0,23.361717224121094
2013-01-23,2.971083164215088,64849800,2.0394,95.2300033569336,61966.0,22.931852340698242
2013-01-24,2.913414239883423,21907500,2.0344,95.94999694824219,61170.0,23.076526641845703
2013-01-28,2.8963260650634766,19268400,2.0241,96.44000244140625,60027.0,22.679712295532227
2013-01-29,2.9732203483581543,22160400,1.9912,97.56999969482422,60406.0,23.316255569458008
2013-01-30,2.93050217628479,132270900,1.99,97.94000244140625,59337.0,23.101320266723633
2013-01-31,2.9774913787841797,33903900,1.9883,97.48999786376953,59761.0,23.341053009033203
2013-02-01,3.06079363822937,41093700,1.9843,97.7699966430664,60351.0,23.97345542907715
2013-02-04,3.000988245010376,33087300,1.9893,96.16999816894531,59576.0,23.407184600830078
2013-02-05,3.0650646686553955,31343100,1.9881,96.63999938964844,59445.0,23.473323822021484
2013-02-06,2.9646761417388916,33662100,1.9884,96.62000274658203,58951.0,23.76265525817871
2013-02-07,2.915550708770752,37051500,1.9789,95.83000183105469,58372.0,23.67585563659668
2013-02-08,2.8706955909729004,27855300,1.9636,95.72000122070312,58498.0,23.79986000061035
2013-02-13,2.915550708770752,22957200,1.967,97.01000213623047,58406.0,24.126392364501953
2013-02-14,2.8792386054992676,15035700,1.9666,97.30999755859375,58077.0,24.035457611083984
2013-02-15,2.9689481258392334,34370100,1.96,95.86000061035156,57903.0,23.878385543823242
2013-02-19,2.889918804168701,26567400,1.9597,96.66000366210938,57314.0,23.750259399414062
2013-02-20,2.808753728866577,74616900,1.957,94.45999908447266,56178.0,22.840923309326172
2013-02-21,2.7660348415374756,59750100,1.972,92.83999633789062,56155.0,22.179582595825195
2013-02-22,2.8172965049743652,43327800,1.9705,93.12999725341797,56697.0,22.14238166809082
2013-02-25,2.825840473175049,21672300,1.9676,93.11000061035156,56618.0,21.9150447845459
2013-02-26,2.8343846797943115,21328200,1.9818,92.62999725341797,56949.0,22.03077507019043
2013-02-27,2.840792655944824,20633400,1.9807,92.76000213623047,57274.0,22.27878761291504
2013-02-28,2.8642873764038086,19047600,1.9754,92.05000305175781,57424.0,22.171316146850586
2013-03-01,2.81088924407959,24872400,1.9848,90.68000030517578,56884.0,21.390111923217773
2013-03-04,2.8151609897613525,37233300,1.9827,90.12000274658203,56499.0,20.865175247192383
2013-03-05,2.8536078929901123,53436900,1.9693,90.81999969482422,55951.0,21.32811164855957
2013-03-06,2.992443799972534,30738000,1.9673,90.43000030517578,57940.0,21.632884979248047
2013-03-07,2.9475889205932617,35369700,1.9642,91.55999755859375,58847.0,21.923341751098633
2013-03-08,2.992443799972534,20059800,1.9528,91.94999694824219,58433.0,21.52764320373535
2013-03-11,3.0116665363311768,17042700,1.9552,92.05999755859375,58545.0,21.674978256225586
2013-03-12,2.953996419906616,25324200,1.9585,92.54000091552734,58209.0,21.63709259033203
2013-03-13,2.8941895961761475,32600100,1.9619,92.5199966430664,57386.0,21.157203674316406
2013-03-14,2.91982102394104,31833300,1.9676,93.02999877929688,57281.0,20.98040199279785
2013-03-15,2.932637929916382,31037700,1.9749,93.44999694824219,56869.0,21.039339065551758
2013-03-18,2.8984625339508057,19058400,1.9871,93.73999786376953,56973.0,20.740459442138672
2013-03-19,2.924093008041382,16820400,1.983,92.16000366210938,56361.0,19.734373092651367
2013-03-20,2.874967098236084,21518700,1.9868,92.95999908447266,56030.0,19.99116325378418
2013-03-21,2.7959377765655518,37746300,1.9931,92.44999694824219,55577.0,19.97431755065918
2013-03-22,2.8151609897613525,21020700,2.0126,93.70999908447266,55243.0,19.97431755065918
2013-03-25,2.823704242706299,18915600,2.014,94.80999755859375,54873.0,19.650184631347656
2013-03-26,2.8536078929901123,18141900,2.0087,96.33999633789062,55671.0,19.848033905029297
2013-03-27,2.8813748359680176,14773200,2.0185,96.58000183105469,56034.0,20.020626068115234
2013-03-28,2.913414239883423,17030100,2.0138,97.2300033569336,56352.0,19.81856346130371
2013-04-01,2.932637929916382,14400600,2.0186,97.06999969482422,55902.0,19.565994262695312
2013-04-02,2.8642873764038086,21082200,2.0179,97.19000244140625,54889.0,19.452333450317383
2013-04-03,2.934772491455078,23331900,2.0239,94.44999694824219,55563.0,19.157665252685547
2013-04-04,2.9219577312469482,83824800,2.0201,93.26000213623047,54648.0,19.30500030517578
2013-04-05,2.928365707397461,23299800,2.0035,92.69999694824219,55051.0,19.24606704711914
2013-04-08,2.883511781692505,42119100,1.9902,93.36000061035156,55092.0,19.35130500793457
2013-04-09,2.874967098236084,42319500,1.9861,94.19999694824219,55912.0,20.458417892456055
2013-04-10,2.966813325881958,33150300,1.981,94.63999938964844,56187.0,20.31949806213379
2013-04-11,2.907005548477173,23907600,1.9736,93.51000213623047,55401.0,20.290035247802734
2013-04-12,2.8194332122802734,24718200,1.9761,91.29000091552734,54963.0,20.033252716064453
2013-04-15,2.7980735301971436,48155700,1.979,88.70999908447266,52950.0,18.854578018188477
2013-04-16,2.8301126956939697,21393300,1.9903,88.72000122070312,53991.0,19.225019454956055
2013-04-17,2.736132860183716,47016300,1.9939,86.68000030517578,52882.0,18.244192123413086
2013-04-18,2.8080105781555176,22901100,2.0152,87.7300033569336,53166.0,18.47572135925293
2013-04-19,2.864431381225586,19674300,2.0089,88.01000213623047,53929.0,18.808277130126953
2013-04-22,2.8969814777374268,21064200,2.0154,88.76000213623047,54298.0,18.753551483154297
2013-04-23,2.9403817653656006,16484700,2.017,89.18000030517578,54885.0,18.631471633911133
2013-04-24,2.890472412109375,70921500,2.0244,91.43000030517578,54984.0,19.406028747558594
2013-04-25,2.962082624435425,27165900,2.0119,93.63999938964844,54963.0,19.565994262695312
2013-04-26,2.962082624435425,0,2.0001,93.0,54252.0,19.1702938079834
2013-04-29,2.918682098388672,26553000,1.9999,94.5,54887.0,19.486011505126953
2013-04-30,3.0054819583892822,59696400,2.0017,93.45999908447266,55910.0,19.38919448852539
2013-05-02,3.072754144668579,46963800,2.0095,93.98999786376953,55322.0,18.959815979003906
2013-05-03,3.113983392715454,76116300,2.0093,95.61000061035156,55488.0,19.759634017944336
2013-05-06,3.098794460296631,45550800,2.0143,96.16000366210938,55430.0,19.906965255737305
2013-05-07,3.1226634979248047,30811200,2.011,95.62000274658203,56275.0,19.978534698486328
2013-05-08,3.116154432296753,24374100,2.003,96.62000274658203,55805.0,20.43316078186035
2013-05-09,3.1226634979248047,22045800,2.0051,96.38999938964844,55448.0,19.923805236816406
2013-05-10,3.1356852054595947,39843900,2.0231,96.04000091552734,55108.0,19.772260665893555
2013-05-13,3.083604097366333,40113600,2.015,95.16999816894531,54448.0,19.452333450317383
2013-05-14,3.0857739448547363,23476200,2.0063,94.20999908447266,54667.0,19.081897735595703
2013-05-15,3.0879437923431396,21559500,2.0233,94.30000305175781,54936.0,18.681983947753906
2013-05-16,3.0532240867614746,20710500,2.0254,95.16000366210938,54773.0,18.42099380493164
2013-05-17,3.072754144668579,26728800,2.0354,96.0199966430664,55164.0,18.52202796936035
2013-05-20,3.1356852054595947,69555900,2.0333,96.70999908447266,55701.0,18.761972427368164
2013-05-21,3.1573832035064697,66207300,2.0402,96.16000366210938,56265.0,18.9345645904541
2013-05-22,3.1649465560913086,32834400,2.0387,94.27999877929688,56429.0,18.89667510986328
2013-05-23,3.140934705734253,28899300,2.0537,94.25,56350.0,18.602005004882812
2013-05-24,3.1147422790527344,51152700,2.0495,94.1500015258789,56406.0,18.32838249206543
2013-05-28,3.156214475631714,20551500,2.0616,95.01000213623047,56036.0,18.126323699951172
2013-05-29,3.0776357650756836,34394100,2.0894,93.12999725341797,54635.0,18.25261116027832
2013-05-31,3.0579919815063477,62437800,2.1319,91.97000122070312,53506.0,17.98320198059082
2013-06-03,3.0448949337005615,27644100,2.1355,93.44999694824219,53944.0,18.635684967041016
2013-06-04,3.047079563140869,23838600,2.1282,93.30999755859375,54018.0,18.543071746826172
2013-06-05,2.9685001373291016,46684200,2.1235,93.73999786376953,52799.0,18.071598052978516
2013-06-06,2.994692802429199,24064500,2.125,94.76000213623047,52885.0,18.26103401184082
2013-06-07,2.909566879272461,51184500,2.1372,96.02999877929688,51619.0,18.248403549194336
2013-06-10,2.9052021503448486,38115900,2.1506,95.7699966430664,51317.0,17.911636352539062
2013-06-11,2.8026134967803955,45790200,2.1521,95.37999725341797,49770.0,17.667484283447266
2013-06-12,2.750227928161621,112404600,2.142,95.87999725341797,49181.0,17.71800422668457
2013-06-13,2.809161424636841,58320300,2.1447,96.69000244140625,50415.0,18.353641510009766
2013-06-14,2.7698726654052734,64802100,2.1367,97.8499984741211,49332.0,18.231563568115234
2013-06-17,2.772055149078369,36164700,2.1538,97.7699966430664,49089.0,18.484140396118164
2013-06-18,2.8593645095825195,53047800,2.1706,98.44000244140625,49465.0,18.564119338989258
2013-06-19,2.6607367992401123,75801300,2.1744,98.23999786376953,47893.0,18.26944923400879
2013-06-20,2.5581488609313965,119932500,2.2523,95.4000015258789,48214.0,17.541194915771484
2013-06-21,2.505763053894043,84443700,2.2648,93.69000244140625,47056.0,17.48226547241211
2013-06-24,2.5646965503692627,51248100,2.2515,95.18000030517578,45965.0,16.98133087158203
2013-06-25,2.6585536003112793,53522100,2.2185,95.31999969482422,46893.0,17.385446548461914
2013-06-26,2.6432738304138184,58084500,2.1975,95.5,47172.0,17.30125617980957
2013-06-27,2.6891114711761475,28228500,2.1846,97.05000305175781,47609.0,17.440174102783203
2013-06-28,2.6891114711761475,76953900,2.2156,96.55999755859375,47457.0,17.29283905029297
2013-07-01,2.7873342037200928,32159700,2.2297,97.98999786376953,47230.0,17.490678787231445
2013-07-02,2.652005434036255,58788600,2.2412,99.5999984741211,45229.0,17.1286678314209
2013-07-03,2.6389100551605225,37521300,2.2634,101.23999786376953,45044.0,17.03184700012207
2013-07-05,2.654188632965088,28080300,2.2645,103.22000122070312,45210.0,16.796110153198242
2013-07-08,2.6476399898529053,16566900,2.2583,103.13999938964844,45076.0,16.842411041259766
2013-07-10,2.7218525409698486,24248100,2.2697,106.5199966430664,45483.0,17.065519332885742
2013-07-11,2.8157100677490234,34638600,2.2672,104.91000366210938,46626.0,18.244192123413086
2013-07-12,2.761141538619995,14832000,2.267,105.94999694824219,45533.0,17.74746322631836
2013-07-15,2.774237632751465,25054200,2.2548,106.31999969482422,46739.0,17.79798126220703
2013-07-16,2.6781983375549316,52531500,2.2353,106.0,46869.0,18.49676513671875
2013-07-17,2.7240355014801025,39286200,2.2372,106.4800033569336,47407.0,18.766178131103516
2013-07-18,2.761141538619995,28505700,2.2297,108.04000091552734,47657.0,18.77459716796875
2013-07-19,2.693476676940918,19325100,2.2364,108.05000305175781,47400.0,18.669363021850586
2013-07-22,2.706573963165283,15768900,2.2386,106.91000366210938,48574.0,18.812484741210938
2013-07-23,2.708756446838379,19760700,2.2267,107.2300033569336,48820.0,19.406028747558594
2013-07-24,2.686929225921631,28943400,2.2348,105.38999938964844,48374.0,19.022960662841797
2013-07-25,2.743680477142334,22764000,2.2497,105.48999786376953,49067.0,19.001914978027344
2013-07-26,2.743680477142334,0,2.2488,104.69999694824219,49422.0,19.111360549926758
2013-07-29,2.7131218910217285,27185100,2.2609,104.55000305175781,49212.0,19.073476791381836
2013-07-30,2.636725902557373,34481400,2.2734,103.08000183105469,48562.0,18.947187423706055
2013-07-31,2.684746026992798,48538200,2.2903,105.02999877929688,48234.0,18.93876838684082
2013-08-01,2.7240355014801025,29283000,2.2914,107.88999938964844,49141.0,19.279747009277344
2013-08-02,2.652005434036255,29926800,2.2933,106.94000244140625,48474.0,19.448123931884766
2013-08-05,2.597437620162964,29886300,2.301,106.55999755859375,48436.0,19.612295150756836
2013-08-06,2.5232250690460205,45950100,2.2955,105.30000305175781,47422.0,19.288166046142578
2013-08-07,2.5363218784332275,54200700,2.3028,104.37000274658203,47447.0,19.32183837890625
2013-08-08,2.6410913467407227,29305800,2.2882,103.4000015258789,48929.0,19.965904235839844
2013-08-09,2.551600456237793,63630900,2.2748,105.97000122070312,49875.0,20.967775344848633
2013-08-12,2.5821585655212402,58123800,2.2722,106.11000061035156,50299.0,20.938312530517578
2013-08-13,2.586524248123169,30444000,2.3035,106.83000183105469,50601.0,21.106693267822266
2013-08-14,2.5232250690460205,67617600,2.3118,106.8499984741211,50896.0,21.239839553833008
2013-08-15,2.5101284980773926,54864300,2.3434,107.33000183105469,50908.0,20.901611328125
2013-08-16,2.553783416748047,35030700,2.3565,107.45999908447266,51539.0,20.708948135375977
2013-08-19,2.4708402156829834,44290200,2.398,107.0999984741211,51574.0,20.37500762939453
2013-08-20,2.462108850479126,39919500,2.3943,104.97000122070312,50507.0,20.4349422454834
2013-08-21,2.4904839992523193,41664600,2.4169,103.8499984741211,50405.0,19.86124038696289
2013-08-22,2.5207645893096924,39627600,2.4457,105.02999877929688,51398.0,20.306503295898438
2013-08-23,2.646804094314575,45664200,2.3868,106.41999816894531,52197.0,20.413537979125977
2013-08-26,2.631324291229248,29694000,2.3705,105.91999816894531,51429.0,20.302217483520508
2013-08-27,2.4964425563812256,50485200,2.3998,109.01000213623047,50092.0,19.65145492553711
2013-08-28,2.54729962348938,36121200,2.3515,110.0999984741211,49867.0,19.779897689819336
2013-08-29,2.5605669021606445,28758300,2.3578,108.80000305175781,49922.0,19.39457130432129
2013-08-30,2.5937347412109375,44529000,2.3725,107.6500015258789,50008.0,19.31322479248047
2013-09-03,2.631324291229248,47329800,2.3897,108.54000091552734,51626.0,20.383562088012695
2013-09-04,2.657860040664673,34941000,2.3538,107.2300033569336,51716.0,20.69182586669922
2013-09-05,2.704293966293335,25025700,2.3314,108.37000274658203,52352.0,20.644729614257812
2013-09-06,2.775052547454834,36653100,2.2979,110.52999877929688,53749.0,20.597639083862305
2013-09-09,2.8192782402038574,40873200,2.2868,109.5199966430664,54252.0,21.124242782592773
2013-09-10,2.7794759273529053,31099200,2.2779,107.38999938964844,53979.0,21.75788688659668
2013-09-11,2.792743444442749,23727900,2.2947,107.55999755859375,53570.0,21.809261322021484
2013-09-12,2.7330408096313477,20409600,2.2769,108.5999984741211,53307.0,21.509565353393555
2013-09-13,2.808220624923706,16329900,2.2785,108.20999908447266,53798.0,21.40253448486328
2013-09-16,2.8303322792053223,25954800,2.2649,106.58999633789062,53822.0,21.51384735107422
2013-09-17,2.843599319458008,20372100,2.2617,105.41999816894531,54271.0,21.535247802734375
2013-09-18,2.9519476890563965,50004900,2.2489,108.06999969482422,55703.0,22.21599006652832
2013-09-19,2.8723459243774414,45999900,2.2036,106.38999938964844,55096.0,21.66797637939453
2013-09-20,2.8015873432159424,29283300,2.2053,104.68000030517578,54110.0,21.132801055908203
2013-09-23,2.8369665145874023,31662900,2.2033,103.58999633789062,54602.0,21.22271728515625
2013-09-24,2.8325448036193848,26096400,2.2031,103.12999725341797,54431.0,21.042898178100586
2013-09-25,2.852445602416992,19117200,2.2224,102.66000366210938,54261.0,21.38112449645996
2013-09-26,2.7971644401550293,29863800,2.2285,103.02999877929688,53783.0,21.51384735107422
2013-09-27,2.775052547454834,29174400,2.2571,102.87000274658203,53739.0,21.184185028076172
2013-09-30,2.737462043762207,44277300,2.23,102.33000183105469,52338.0,20.87592124938965
2013-10-01,2.8303322792053223,18504600,2.2123,102.04000091552734,53179.0,20.77317237854004
2013-10-02,2.768418788909912,19808100,2.2088,104.0999984741211,53100.0,21.012929916381836
2013-10-03,2.752941370010376,21346200,2.2069,103.30999755859375,52490.0,20.704669952392578
2013-10-04,2.7971644401550293,17853000,2.2051,103.83999633789062,52849.0,20.803142547607422
2013-10-07,2.7971644401550293,11891400,2.2087,103.02999877929688,52417.0,20.657577514648438
2013-10-08,2.792743444442749,20915700,2.2016,103.48999786376953,52312.0,20.40497589111328
2013-10-09,2.7838973999023438,13604700,2.2054,101.61000061035156,52548.0,20.33219337463379
2013-10-10,2.7617857456207275,19626600,2.185,103.01000213623047,52997.0,20.820268630981445
2013-10-11,2.7794759273529053,17816100,2.1821,102.0199966430664,53150.0,21.09855079650879
2013-10-14,2.8037986755371094,16507800,2.1817,102.41000366210938,54171.0,21.415374755859375
2013-10-15,2.78610897064209,29696400,2.1818,101.20999908447266,54981.0,21.97623634338379
2013-10-16,2.848021984100342,35020800,2.1629,102.29000091552734,55973.0,21.97623634338379
2013-10-17,2.8303322792053223,32751000,2.1611,100.66999816894531,55358.0,22.100393295288086
2013-10-18,2.883401870727539,18133800,2.1616,100.80999755859375,55378.0,22.207427978515625
2013-10-21,2.8635008335113525,24990300,2.1738,99.22000122070312,56077.0,22.378681182861328
2013-10-22,2.887824296951294,14761800,2.176,97.80000305175781,56460.0,22.635562896728516
2013-10-23,2.852445602416992,14091900,2.1826,96.86000061035156,55440.0,22.233116149902344
2013-10-24,2.8413889408111572,18384600,2.2003,97.11000061035156,54877.0,22.374393463134766
2013-10-25,2.775052547454834,21874800,2.1848,97.8499984741211,54154.0,22.374393463134766
2013-10-28,2.8369665145874023,26056200,2.1846,98.68000030517578,55073.0,22.17745590209961
2013-10-29,2.8590786457061768,19143600,2.1804,98.19999694824219,54539.0,22.05758285522461
2013-10-30,2.8347558975219727,14772600,2.1888,96.7699966430664,54173.0,21.882043838500977
2013-10-31,2.7905306816101074,22434300,2.2026,96.37999725341797,54256.0,21.706506729125977
2013-11-01,2.7551519870758057,30365700,2.2468,94.61000061035156,54013.0,21.907730102539062
2013-11-04,2.7418856620788574,17314800,2.2426,94.62000274658203,54437.0,22.588462829589844
2013-11-05,2.6534366607666016,28659900,2.2747,93.37000274658203,53832.0,22.776845932006836
2013-11-06,2.6821823120117188,25610400,2.2785,94.80000305175781,53385.0,22.91385269165039
