Date,Close_PETR4,Volume_PETR4,Close_Dolar,Close_Petroleo,Close_Ibovespa,Close_Minerio
2016-09-01,3.5729308128356934,45370000,3.2472,43.15999984741211,58236.0,15.173535346984863
2016-09-02,3.7295877933502197,57017000,3.2431,44.439998626708984,59616.0,15.346074104309082
2016-09-06,3.842273473739624,42086900,3.2452,44.83000183105469,60129.0,15.567910194396973
2016-09-08,3.908236026763916,42797300,3.1934,47.619998931884766,60232.0,15.51368236541748
2016-09-09,3.7130978107452393,43155300,3.2638,45.880001068115234,58000.0,15.153817176818848
2016-09-12,3.834028959274292,44141000,3.2854,46.290000915527344,58586.0,15.341143608093262
2016-09-13,3.575676679611206,64134000,3.2972,44.900001525878906,56821.0,14.690425872802734
2016-09-14,3.6031625270843506,43932500,3.3262,43.58000183105469,57059.0,14.946769714355469
2016-09-15,3.7130978107452393,42169100,3.3326,43.90999984741211,57909.0,15.030574798583984
2016-09-16,3.616903066635132,44651900,3.3004,43.029998779296875,57080.0,14.739721298217773
2016-09-19,3.5866715908050537,51105500,3.2636,43.29999923706055,57350.0,15.183395385742188
2016-09-20,3.7103495597839355,52063100,3.254,43.439998626708984,57736.0,15.237621307373047
2016-09-21,3.754324436187744,61094100,3.2408,45.34000015258789,58394.0,15.794673919677734
2016-09-22,3.8477702140808105,47574500,3.2015,46.31999969482422,58994.0,16.031301498413086
2016-09-23,3.762568712234497,53264300,3.2242,44.47999954223633,58697.0,15.977072715759277
2016-09-26,3.6828651428222656,35545800,3.24,45.93000030517578,58054.0,15.858759880065918
2016-09-27,3.6059112548828125,58098200,3.2358,44.66999816894531,58382.0,15.888340950012207
2016-09-28,3.806544303894043,69032100,3.2476,47.04999923706055,59356.0,16.632719039916992
2016-09-29,3.6911115646362305,53143200,3.2235,47.83000183105469,58351.0,16.61300277709961
2016-09-30,3.7295877933502197,39275000,3.2462,48.2400016784668,58367.0,16.465110778808594
2016-10-03,3.8395256996154785,34444500,3.2338,48.810001373291016,59461.0,16.543987274169922
2016-10-04,3.853266716003418,39717400,3.2203,48.689998626708984,59339.0,16.31722068786621
2016-10-05,4.007177352905273,65242200,3.2359,49.83000183105469,60254.0,16.62285804748535
2016-10-06,4.150095462799072,77003800,3.231,50.439998626708984,60644.0,16.356658935546875
2016-10-07,4.194070339202881,71691000,3.2134,49.810001373291016,61109.0,16.3467960357666
2016-10-11,4.229798316955566,69314500,3.2136,50.790000915527344,61022.0,16.06087875366211
2016-10-13,4.331489086151123,58212500,3.2087,50.439998626708984,61119.0,15.681294441223145
2016-10-14,4.468910217285156,66150000,3.1864,50.349998474121094,61767.0,15.661574363708496
2016-10-17,4.644808769226074,75002000,3.1963,49.939998626708984,62696.0,15.681294441223145
2016-10-18,4.78772497177124,76995000,3.1874,50.290000915527344,63782.0,16.046091079711914
2016-10-19,4.8426947593688965,65212400,3.18,51.599998474121094,63506.0,16.080598831176758
2016-10-20,4.875674247741699,62901500,3.1605,50.43000030517578,63838.0,15.982000350952148
2016-10-21,4.933390140533447,47961800,3.1593,50.849998474121094,64108.0,16.20383644104004
2016-10-24,5.002101421356201,51678900,3.1311,50.52000045776367,64060.0,16.32707977294922
2016-10-25,4.9471330642700195,57674100,3.1193,49.959999084472656,63866.0,16.820045471191406
2016-10-26,4.974617958068848,51424400,3.1219,49.18000030517578,63826.0,16.864416122436523
2016-10-27,4.971868515014648,43645900,3.1429,49.720001220703125,64250.0,16.87920379638672
2016-10-28,4.971868515014648,37689700,3.1815,48.70000076293945,64308.0,17.02216339111328
2016-10-31,4.86193323135376,42059100,3.1811,46.86000061035156,64925.0,17.179912567138672
2016-11-01,4.633815288543701,68718800,3.2053,46.66999816894531,63326.0,17.096107482910156
2016-11-03,4.43317985534668,56998700,3.231,44.65999984741211,61750.0,17.036951065063477
2016-11-04,4.394702434539795,61347700,3.2449,44.06999969482422,61598.0,16.726383209228516
2016-11-07,4.730010032653809,51625300,3.2024,44.88999938964844,64052.0,17.391889572143555
2016-11-08,4.683286190032959,56241000,3.2024,44.97999954223633,64158.0,17.608797073364258
2016-11-09,4.576098442077637,111417100,3.2258,45.27000045776367,63258.0,18.85107421875
2016-11-10,4.260029315948486,94683900,3.3104,44.65999984741211,61201.0,19.368690490722656
2016-11-14,3.8477702140808105,86623000,3.4446,43.31999969482422,59657.0,19.546157836914062
2016-11-16,4.05115270614624,77406600,3.4183,45.56999969482422,60759.0,18.417259216308594
2016-11-17,3.9274742603302,51535300,3.4052,45.41999816894531,59770.0,18.51585578918457
2016-11-18,3.9906885623931885,55041300,3.3917,45.689998626708984,59962.0,18.017955780029297
2016-11-21,4.282019138336182,59122000,3.3517,47.4900016784668,61070.0,18.4912052154541
2016-11-22,4.378213405609131,58636100,3.3476,48.029998779296875,61954.0,19.225727081298828
2016-11-23,4.35622501373291,42490100,3.3927,47.959999084472656,61986.0,19.417985916137695
2016-11-25,4.205062389373779,47630600,3.4279,46.060001373291016,61559.0,19.398265838623047
2016-11-28,4.249037742614746,38747500,3.3996,47.08000183105469,62855.0,19.44756507873535
2016-11-29,4.029164791107178,54075900,3.406,45.22999954223633,60987.0,18.900367736816406
2016-11-30,4.397453308105469,82547300,3.3967,49.439998626708984,61906.0,18.68839454650879
2016-12-01,4.243540287017822,66775400,3.4362,51.060001373291016,59507.0,18.905296325683594
2016-12-02,4.350728511810303,58381500,3.465,51.68000030517578,60316.0,19.23558807373047
2016-12-05,4.3040056228637695,47586500,3.4598,51.790000915527344,59832.0,19.46728515625
2016-12-06,4.4386773109436035,63916700,3.4354,50.93000030517578,61088.0,19.348968505859375
2016-12-07,4.358973503112793,50247400,3.3895,49.77000045776367,61414.0,20.472936630249023
