Date,Close_BBDC4,Volume_BBDC4,Close_Dolar,Close_Petroleo,Close_Ibovespa,Close_Minerio
2016-10-05,10.140727043151855,16715161,3.2359,49.83000183105469,60254.0,16.62285804748535
2016-10-06,10.140727043151855,21767782,3.231,50.439998626708984,60644.0,16.356658935546875
2016-10-07,10.283979415893555,18620330,3.2134,49.810001373291016,61109.0,16.3467960357666
2016-10-11,10.244003295898438,15691456,3.2136,50.790000915527344,61022.0,16.06087875366211
2016-10-13,10.25732421875,27578566,3.2087,50.439998626708984,61119.0,15.681294441223145
2016-10-14,10.340612411499023,19806374,3.1864,50.349998474121094,61767.0,15.661574363708496
2016-10-17,10.54715633392334,24571422,3.1963,49.939998626708984,62696.0,15.681294441223145
2016-10-18,10.803668022155762,29082718,3.1874,50.290000915527344,63782.0,16.046091079711914
2016-10-19,10.727059364318848,17068635,3.18,51.599998474121094,63506.0,16.080598831176758
2016-10-20,10.883625984191895,21212542,3.1605,50.43000030517578,63838.0,15.982000350952148
2016-10-21,10.780360221862793,12218939,3.1593,50.849998474121094,64108.0,16.20383644104004
2016-10-24,10.677085876464844,15456837,3.1311,50.52000045776367,64060.0,16.32707977294922
2016-10-25,10.627111434936523,19167645,3.1193,49.959999084472656,63866.0,16.820045471191406
2016-10-26,10.5838041305542,21969739,3.1219,49.18000030517578,63826.0,16.864416122436523
2016-10-27,10.760368347167969,17341907,3.1429,49.720001220703125,64250.0,16.87920379638672
2016-10-28,10.800347328186035,13992304,3.1815,48.70000076293945,64308.0,17.02216339111328
2016-10-31,11.140142440795898,24715788,3.1811,46.86000061035156,64925.0,17.179912567138672
2016-11-01,10.813671112060547,19360133,3.2053,46.66999816894531,63326.0,17.096107482910156
2016-11-03,10.556659698486328,22071008,3.231,44.65999984741211,61750.0,17.036951065063477
2016-11-04,10.556659698486328,18425909,3.2449,44.06999969482422,61598.0,16.726383209228516
2016-11-07,10.92332649230957,17696734,3.2024,44.88999938964844,64052.0,17.391889572143555
2016-11-08,10.916664123535156,13842526,3.2024,44.97999954223633,64158.0,17.608797073364258
2016-11-09,10.616658210754395,27302589,3.2258,45.27000045776367,63258.0,18.85107421875
2016-11-10,9.66999340057373,77904942,3.3104,44.65999984741211,61201.0,19.368690490722656
2016-11-14,9.756664276123047,29182054,3.4446,43.31999969482422,59657.0,19.546157836914062
2016-11-16,9.903328895568848,22315290,3.4183,45.56999969482422,60759.0,18.417259216308594
2016-11-17,9.593324661254883,20415340,3.4052,45.41999816894531,59770.0,18.51585578918457
2016-11-18,9.759994506835938,21232255,3.3917,45.689998626708984,59962.0,18.017955780029297
2016-11-21,9.816658020019531,20275998,3.3517,47.4900016784668,61070.0,18.4912052154541
2016-11-22,9.883325576782227,21153791,3.3476,48.029998779296875,61954.0,19.225727081298828
2016-11-23,9.92666244506836,12491051,3.3927,47.959999084472656,61986.0,19.417985916137695
2016-11-25,9.87999439239502,11782362,3.4279,46.060001373291016,61559.0,19.398265838623047
2016-11-28,10.003321647644043,12335862,3.3996,47.08000183105469,62855.0,19.44756507873535
2016-11-29,9.686662673950195,18552881,3.406,45.22999954223633,60987.0,18.900367736816406
2016-11-30,9.916662216186523,18859587,3.3967,49.439998626708984,61906.0,18.68839454650879
2016-12-01,9.363327026367188,40935234,3.4362,51.060001373291016,59507.0,18.905296325683594
2016-12-02,9.51308536529541,23903704,3.465,51.68000030517578,60316.0,19.23558807373047
2016-12-05,9.463053703308105,13405949,3.4598,51.790000915527344,59832.0,19.46728515625
2016-12-06,9.666524887084961,21152438,3.4354,50.93000030517578,61088.0,19.348968505859375
2016-12-07,9.60647964477539,22511837,3.3895,49.77000045776367,61414.0,20.472936630249023
2016-12-08,9.506416320800781,13693329,3.4008,50.84000015258789,60677.0,20.7637882232666
2016-12-09,9.633163452148438,21613559,3.3858,51.5,60501.0,20.285606384277344
2016-12-12,9.232901573181152,17890382,3.3697,52.83000183105469,59179.0,20.458147048950195
2016-12-13,9.269588470458984,22231608,3.334,52.97999954223633,59281.0,20.127857208251953
2016-12-14,9.159510612487793,25843853,3.3103,51.040000915527344,58212.0,19.738412857055664
2016-12-15,9.189539909362793,20723978,3.383,50.900001525878906,58396.0,19.348968505859375
2016-12-16,9.139500617980957,24946735,3.3712,51.900001525878906,58389.0,19.1074161529541
2016-12-19,8.939366340637207,18388223,3.3778,52.119998931884766,57111.0,18.82149314880371
2016-12-20,9.132831573486328,18498962,3.3586,52.22999954223633,57583.0,19.265167236328125
2016-12-21,9.056111335754395,15881432,3.3297,52.4900016784668,57647.0,19.16657257080078
2016-12-22,9.016472816467285,20145547,3.3302,52.95000076293945,57255.0,18.82149314880371
2016-12-23,9.205231666564941,21059866,3.2696,53.02000045776367,57937.0,18.79191017150879
2016-12-27,9.282752990722656,11211082,3.2776,53.900001525878906,58697.0,18.905296325683594
2016-12-28,9.616445541381836,13852383,3.2774,54.060001373291016,59782.0,19.16164207458496
2016-12-29,9.774863243103027,13093446,3.2591,53.77000045776367,60227.0,19.17643165588379
2017-01-03,10.118595123291016,26106302,3.2632,52.33000183105469,61814.0,19.206008911132812
2017-01-04,10.054512023925781,15809152,3.2333,53.2599983215332,61589.0,19.329252243041992
2017-01-05,10.165817260742188,17786601,3.2129,53.7599983215332,62071.0,19.38347625732422
2017-01-06,10.229899406433105,10221778,3.2057,53.9900016784668,61665.0,18.92501449584961
2017-01-09,10.24339485168457,13939737,3.2097,51.959999084472656,61700.0,18.910232543945312
2017-01-10,10.24339485168457,12783841,3.1918,50.81999969482422,62132.0,20.211660385131836
2017-01-11,10.320966720581055,10811031,3.2154,52.25,62446.0,20.556743621826172
2017-01-12,10.563814163208008,31209751,3.1661,53.0099983215332,63954.0,20.768714904785156
2017-01-13,10.479486465454102,17513909,3.2034,52.369998931884766,63652.0,20.724346160888672
2017-01-17,10.799914360046387,15900758,3.21,52.47999954223633,64354.0,20.931396484375
2017-01-18,10.691991806030273,12131585,3.2211,51.08000183105469,64150.0,21.36027717590332
2017-01-19,10.681863784790039,13241870,3.2113,51.369998931884766,63951.0,21.20252799987793
2017-01-20,10.631269454956055,20708903,3.1918,52.41999816894531,64521.0,21.1630916595459
2017-01-23,10.874114036560059,20906996,3.1609,52.75,65749.0,21.596904754638672
2017-01-24,10.833641052246094,13328258,3.1649,53.18000030517578,65840.0,22.528615951538086
2017-01-26,11.076491355895996,19825120,3.1804,53.779998779296875,66191.0,22.114517211914062
2017-01-27,11.110220909118652,11795697,3.1596,53.16999816894531,66034.0,22.3560733795166
2017-01-30,10.914593696594238,14959962,3.1316,52.630001068115234,64302.0,21.882823944091797
2017-01-31,11.029268264770508,11291672,3.127,52.810001373291016,64671.0,22.08000946044922
2017-02-01,10.938201904296875,26636611,3.1479,53.880001068115234,64836.0,22.400434494018555
2017-02-02,10.529501914978027,50476346,3.1196,53.540000915527344,64578.0,21.991273880004883
2017-02-03,10.785989761352539,25759592,3.1241,53.83000183105469,64954.0,21.0349178314209
2017-02-06,10.563248634338379,23888823,3.1179,53.0099983215332,63993.0,21.089143753051758
2017-02-07,10.54637622833252,20375914,3.1304,52.16999816894531,64199.0,21.207456588745117
2017-02-08,10.74211597442627,14294564,3.1255,52.34000015258789,64835.0,21.16802406311035
2017-02-09,10.806241035461426,18701306,3.1185,53.0,64965.0,21.266616821289062
2017-02-10,10.968232154846191,22402451,3.1155,53.86000061035156,66125.0,22.38564682006836
2017-02-13,10.998597145080566,17255519,3.1175,52.93000030517578,66968.0,22.996931076049805
2017-02-14,10.931109428405762,15699187,3.1004,53.20000076293945,66713.0,22.799741744995117
2017-02-15,11.167346000671387,24390143,3.0779,53.11000061035156,67976.0,22.641992568969727
2017-02-16,11.130224227905273,20673537,3.051,53.36000061035156,67814.0,22.740585327148438
2017-02-17,11.106599807739258,10117417,3.095,53.400001525878906,67748.0,22.430015563964844
2017-02-21,11.464326858520508,16403237,3.097,54.060001373291016,69052.0,22.750442504882812
2017-02-22,11.538575172424316,19062125,3.0824,53.59000015258789,68590.0,22.470701217651367
2017-02-23,11.363089561462402,24054641,3.0638,54.45000076293945,67461.0,21.543285369873047
2017-02-24,11.278708457946777,12713108,3.0993,53.9900016784668,66662.0,21.127731323242188
2017-03-01,11.177470207214355,10137129,3.0976,53.83000183105469,66989.0,21.746002197265625
2017-03-02,11.143355369567871,18873309,3.1138,52.61000061035156,65855.0,20.89460563659668
2017-03-03,11.406745910644531,13436484,3.1364,53.33000183105469,66786.0,21.178409576416016
2017-03-06,11.295310020446777,9644313,3.1111,53.20000076293945,66341.0,20.61587905883789
2017-03-07,11.143355369567871,18266275,3.1185,53.13999938964844,65742.0,20.585468292236328
2017-03-08,10.954255104064941,13215587,3.1477,50.279998779296875,64718.0,20.220590591430664
2017-03-09,10.856331825256348,20693056,3.1735,49.279998779296875,64585.0,19.972265243530273
2017-03-10,10.79554271697998,22677269,3.1623,48.4900016784668,64675.0,19.96213150024414
2017-03-13,10.930619239807129,11704478,3.1541,48.400001525878906,65534.0,20.70203399658203
2017-03-14,10.839444160461426,12045777,3.1639,47.720001220703125,64699.0,20.549997329711914
2017-03-15,11.031923294067383,19100197,3.1629,48.86000061035156,66235.0,21.822019577026367
2017-03-16,10.98127269744873,13849290,3.108,48.75,65783.0,21.756139755249023
2017-03-17,10.64359188079834,31875342,3.1075,48.779998779296875,64210.0,21.80681800842285
2017-03-20,10.832688331604004,21741305,3.0898,48.220001220703125,64884.0,21.923372268676758
2017-03-21,10.5118989944458,24866725,3.0765,47.34000015258789,62980.0,20.783111572265625
2017-03-22,10.552422523498535,15341460,3.0939,48.040000915527344,63521.0,21.061851501464844
2017-03-23,10.56255054473877,13128426,3.1248,47.70000076293945,63531.0,20.945289611816406
2017-03-24,10.714506149291992,11653070,3.1282,47.970001220703125,63854.0,20.696962356567383
2017-03-27,10.805680274963379,8985099,3.1256,47.72999954223633,64308.0,20.387826919555664
2017-03-28,10.866459846496582,16014009,3.1303,48.369998931884766,64640.0,20.707103729248047
2017-03-29,11.092703819274902,18390156,3.1229,49.5099983215332,65528.0,20.717235565185547
2017-03-30,11.021788597106934,18144134,3.1247,50.349998474121094,65266.0,20.818593978881836
2017-03-31,10.934000015258789,13043005,3.1684,50.599998474121094,64984.0,20.61587905883789
2017-04-03,10.98802375793457,10093452,3.1167,50.2400016784668,65211.0,20.50945472717285
2017-04-04,11.072144508361816,11639349,3.1231,51.029998779296875,65769.0,20.793256759643555
2017-04-05,10.845768928527832,16092473,3.0923,51.150001525878906,64775.0,20.651355743408203
2017-04-06,10.730891227722168,17316590,3.116,51.70000076293945,64223.0,20.76791763305664
2017-04-07,10.754545211791992,11775404,3.1302,52.2400016784668,64593.0,20.580406188964844
2017-04-10,10.822121620178223,34252842,3.1409,53.08000183105469,64650.0,20.71216583251953
2017-04-11,10.849151611328125,21709610,3.1424,53.400001525878906,64360.0,21.001033782958984
2017-04-12,10.741029739379883,25369204,3.1463,53.11000061035156,63892.0,19.90638542175293
2017-04-13,10.413288116455078,24990992,3.1269,53.18000030517578,62826.0,19.734081268310547
2017-04-17,10.879561424255371,25084530,3.1036,52.650001525878906,64335.0,19.769554138183594
2017-04-18,10.815363883972168,18618977,3.0958,52.40999984741211,64159.0,19.571910858154297
2017-04-19,10.707242965698242,13631872,3.1294,50.439998626708984,63407.0,19.521228790283203
2017-04-20,10.52141284942627,23396007,3.1453,50.27000045776367,63761.0,20.0533504486084
2017-04-24,10.713998794555664,25987833,3.1251,49.22999954223633,64389.0,20.32701301574707
2017-04-25,10.81198787689209,15305513,3.1577,49.560001373291016,65148.0,20.443574905395508
2017-04-26,10.994433403015137,32025120,3.1847,49.619998931884766,64862.0,20.311811447143555
2017-04-27,11.31541633605957,42093642,3.1763,48.970001220703125,64677.0,20.0330810546875
2017-04-28,11.288382530212402,20841867,3.1984,49.33000183105469,65403.0,20.1800479888916
2017-05-02,11.592130661010742,21791254,3.1724,47.65999984741211,66722.0,20.190183639526367
2017-05-03,11.584315299987793,21376797,3.1489,47.81999969482422,66094.0,19.445219039916992
2017-05-04,11.413252830505371,20653121,3.178,45.52000045776367,64863.0,19.29317855834961
2017-05-05,11.428123474121094,10338068,3.1764,46.220001220703125,65710.0,19.713808059692383
2017-05-08,11.420684814453125,11538923,3.1938,46.43000030517578,65526.0,19.495893478393555
2017-05-09,11.521093368530273,11304901,3.1857,45.880001068115234,66278.0,19.500959396362305
2017-05-10,11.692164421081543,14828053,3.1606,47.33000183105469,67350.0,19.66819953918457
2017-05-11,11.762826919555664,13937646,3.1559,47.83000183105469,67538.0,19.647926330566406
2017-05-12,11.881831169128418,18794827,3.129,47.84000015258789,68222.0,19.607383728027344
2017-05-15,11.900424003601074,16892258,3.1011,48.849998474121094,68474.0,19.86077308654785
2017-05-16,11.91901969909668,11598131,3.0924,48.65999984741211,68684.0,20.49932289123535
2017-05-17,11.684731483459473,17191110,3.1076,49.06999969482422,67540.0,20.32194709777832
2017-05-18,10.152545928955078,90429550,3.3807,49.349998474121094,61597.0,20.47904396057129
2017-05-19,10.319900512695312,42561914,3.2878,50.33000183105469,62639.0,20.97062873840332
2017-05-22,10.026108741760254,36396003,3.2863,50.72999954223633,61673.0,21.35071563720703
2017-05-23,10.093042373657227,25250278,3.2654,51.470001220703125,62662.0,21.213882446289062
2017-05-24,10.208332061767578,20439480,3.2629,51.36000061035156,63257.0,21.031444549560547
2017-05-25,10.137670516967773,19232124,3.2824,48.900001525878906,63227.0,20.975698471069336
2017-05-26,10.37196159362793,16851673,3.2614,49.79999923706055,64085.0,20.76791763305664
2017-05-30,10.431463241577148,11403113,3.2659,49.65999984741211,63962.0,20.930082321166992
2017-05-31,10.234362602233887,19832991,3.2437,48.31999969482422,62711.0,20.428377151489258
2017-06-01,10.178581237792969,12689530,3.2307,48.36000061035156,62289.0,20.600677490234375
2017-06-02,10.036781311035156,23255295,3.2401,47.65999984741211,62511.0,20.676692962646484
2017-06-05,10.029340744018555,9915178,3.282,47.400001525878906,62450.0,20.47904396057129
2017-06-06,10.163311958312988,11464605,3.2817,48.189998626708984,62955.0,20.75777816772461
2017-06-07,10.32706069946289,11706357,3.2747,45.720001220703125,63171.0,20.899681091308594
2017-06-08,10.170753479003906,13345212,3.2838,45.63999938964844,62756.0,21.340579986572266
2017-06-09,9.962355613708496,14258284,3.274,45.83000183105469,62211.0,21.14800262451172
2017-06-12,9.802328109741211,29742722,3.2986,46.08000183105469,61700.0,20.798322677612305
2017-06-13,9.724178314208984,28608455,3.3208,46.459999084472656,61829.0,20.859132766723633
2017-06-14,10.10004711151123,44258571,3.2836,44.72999954223633,61923.0,20.21552276611328
2017-06-16,10.05166244506836,24328949,3.2892,44.7400016784668,61626.0,19.916521072387695
2017-06-19,10.077716827392578,8123295,3.2975,44.20000076293945,62014.0,19.891183853149414
2017-06-20,9.843263626098633,17963452,3.3145,43.22999954223633,60766.0,19.25770378112793
2017-06-21,9.787446022033691,14099458,3.3247,42.529998779296875,60762.0,19.41987419128418
2017-06-22,9.910255432128906,9682737,3.3362,42.7400016784668,61272.0,19.617515563964844
2017-06-23,9.828383445739746,6094755,3.3342,43.0099983215332,61087.0,19.850635528564453
2017-06-26,10.271233558654785,25899987,3.3128,43.380001068115234,62188.0,19.90638542175293
2017-06-27,10.155875205993652,24657493,3.3172,44.2400016784668,61675.0,20.367555618286133
2017-06-28,10.241459846496582,13164777,3.303,44.7400016784668,62018.0,20.86420440673828
2017-06-29,10.289840698242188,11493770,3.2952,44.93000030517578,62239.0,21.203746795654297
2017-06-30,10.475915908813477,14842635,3.3082,46.040000915527344,62900.0,21.441936492919922
2017-07-03,10.565739631652832,12965191,3.3015,47.06999969482422,63280.0,22.095684051513672
2017-07-05,10.584099769592285,13830649,3.3193,45.130001068115234,63154.0,21.938583374023438
2017-07-06,10.430377006530762,14871097,3.3064,45.52000045776367,62470.0,21.862564086914062
2017-07-07,10.441629409790039,21390325,3.2895,44.22999954223633,62322.0,22.04500389099121
2017-07-10,10.557861328125,21645430,3.265,44.400001525878906,63025.0,22.409889221191406
2017-07-11,10.741573333740234,11721994,3.2522,45.040000915527344,63832.0,22.66327476501465
2017-07-12,11.026514053344727,29220214,3.2264,45.4900016784668,64836.0,22.648075103759766
2017-07-13,11.123991966247559,24366723,3.2108,46.08000183105469,65178.0,22.582195281982422
2017-07-14,11.135239601135254,17851712,3.1899,46.540000915527344,65436.0,22.891334533691406
2017-07-17,11.060253143310547,12200755,3.1821,46.02000045776367,65212.0,23.033233642578125
2017-07-18,11.19897747039795,13595574,3.1668,46.400001525878906,65338.0,23.048429489135742
2017-07-19,11.060253143310547,20218811,3.1533,47.119998931884766,65180.0,22.987621307373047
2017-07-20,11.022758483886719,16250455,3.1402,46.790000915527344,64938.0,22.57205581665039
2017-07-21,10.977777481079102,11725859,3.1256,45.77000045776367,64684.0,22.369342803955078
2017-07-24,11.071503639221191,10448754,3.1459,46.34000015258789,65100.0,22.247716903686523
2017-07-25,11.251468658447266,29064024,3.1556,47.88999938964844,65668.0,23.2764835357666
2017-07-26,11.153985023498535,25062815,3.1657,48.75,65011.0,23.322092056274414
2017-07-27,11.13898754119873,16651209,3.1513,49.040000915527344,65277.0,23.246078491210938
2017-07-28,11.153985023498535,9378438,3.1457,49.709999084472656,65497.0,23.62109375
2017-07-31,11.318948745727539,16801250,3.1307,50.16999816894531,65920.0,24.011320114135742
2017-08-01,11.45767593383789,19170105,3.1161,49.15999984741211,66516.0,23.88463020324707
2017-08-02,11.614856719970703,22867895,3.1268,49.59000015258789,67136.0,23.3170223236084
2017-08-03,11.611108779907227,11301914,3.1194,49.029998779296875,66777.0,23.403179168701172
2017-08-04,11.622357368469238,12293344,3.1224,49.58000183105469,66898.0,23.732587814331055
2017-08-07,11.757408142089844,13046536,3.1267,49.38999938964844,67940.0,24.24950408935547
2017-08-08,11.881218910217285,23748990,3.132,49.16999816894531,67899.0,23.96571159362793
2017-08-09,11.888726234436035,10366355,3.1464,49.560001373291016,67671.0,23.950136184692383
2017-08-10,11.776174545288086,11211082,3.1543,48.59000015258789,66992.0,23.540250778198242
2017-08-11,11.881218910217285,14456816,3.1695,48.81999969482422,67359.0,23.145917892456055
2017-08-14,12.117566108703613,18590321,3.1888,47.59000015258789,68285.0,23.2237491607666
2017-08-15,12.147570610046387,12444967,3.1976,47.54999923706055,68355.0,22.93838119506836
2017-08-16,12.147570610046387,23259688,3.167,46.779998779296875,68594.0,23.472803115844727
2017-08-17,12.046286582946777,11509231,3.1603,47.09000015258789,67977.0,22.99545669555664
2017-08-18,12.293892860412598,16628896,3.1654,48.5099983215332,68715.0,23.16149139404297
2017-08-21,12.29013729095459,11117965,3.1443,47.369998931884766,68635.0,23.45204734802246
2017-08-22,12.567757606506348,23973349,3.1539,47.63999938964844,70011.0,23.944950103759766
2017-08-23,12.6802978515625,16114997,3.1569,48.40999984741211,70478.0,24.54681968688965
2017-08-24,12.721566200256348,19674517,3.1404,47.43000030517578,71133.0,24.692096710205078
2017-08-25,12.732829093933105,12341660,3.1462,47.869998931884766,71074.0,24.74397850036621
2017-08-28,12.537737846374512,22816592,3.1563,46.56999969482422,71017.0,24.920387268066406
2017-08-29,12.75158405303955,13016141,3.1695,46.439998626708984,71330.0,24.96190071105957
2017-08-30,12.624035835266113,11425075,3.1638,45.959999084472656,70886.0,24.858131408691406
2017-08-31,12.597768783569336,14205752,3.1471,47.22999954223633,70835.0,25.46518898010254
2017-09-01,12.86037540435791,14556433,3.1333,47.290000915527344,71923.0,25.69866371154785
2017-09-05,12.672309875488281,31203426,3.1203,48.65999984741211,72151.0,25.34066390991211
2017-09-06,12.863741874694824,26445335,3.1133,49.15999984741211,73412.0,25.501502990722656
2017-09-08,12.762395858764648,14782197,3.0908,47.47999954223633,73079.0,25.04491424560547
2017-09-11,13.254122734069824,19469484,3.0852,48.06999969482422,74319.0,25.548198699951172
2017-09-12,13.235359191894531,17319717,3.1144,48.22999954223633,74539.0,25.766117095947266
2017-09-13,13.291672706604004,17968723,3.1343,49.29999923706055,74788.0,25.34066390991211
2017-09-14,13.190308570861816,14347887,3.1354,49.88999938964844,74657.0,24.884071350097656
2017-09-15,13.47183609008789,30785279,3.1255,49.88999938964844,75757.0,24.712854385375977
2017-09-18,13.588201522827148,16643303,3.1239,49.90999984741211,75990.0,25.02935028076172
2017-09-19,13.629486083984375,16197923,3.1323,49.47999954223633,75974.0,25.138307571411133
2017-09-20,13.550662994384766,16202316,3.1281,50.40999984741211,76004.0,24.811429977416992
2017-09-21,13.55441665649414,13241554,3.1347,50.54999923706055,75604.0,24.826997756958008
2017-09-22,13.520630836486816,9299904,3.1285,50.65999984741211,75390.0,24.811429977416992
2017-09-25,13.291672706604004,16666494,3.1412,52.220001220703125,74443.0,24.42748260498047
2017-09-26,13.27664566040039,12826745,3.1674,51.880001068115234,74319.0,24.183622360229492
2017-09-27,13.137754440307617,13946079,3.1932,52.13999938964844,73797.0,24.36003875732422
2017-09-28,12.972602844238281,15679281,3.1871,51.560001373291016,73567.0,24.36003875732422
2017-09-29,13.15652847290039,13329576,3.168,51.66999816894531,74294.0,24.484560012817383
2017-10-02,13.287911415100098,14325222,3.1642,50.58000183105469,74360.0,24.86850357055664
2017-10-03,13.858373641967773,31477681,3.1502,50.41999816894531,76763.0,25.107175827026367
2017-10-04,13.768244743347168,17644747,3.1315,49.97999954223633,76591.0,25.174631118774414
2017-10-05,13.779512405395508,23437664,3.1347,50.790000915527344,76618.0,25.28358268737793
2017-10-06,13.636795997619629,9453635,3.1648,49.290000915527344,76055.0,25.46518898010254
2017-10-09,13.629288673400879,13474346,3.177,49.58000183105469,75727.0,24.941146850585938
2017-10-10,13.941010475158691,17780733,3.1688,50.91999816894531,76897.0,25.039730072021484
2017-10-11,13.858373641967773,15744638,3.1639,51.29999923706055,76660.0,24.775114059448242
2017-10-13,13.753219604492188,16488694,3.1572,51.45000076293945,76990.0,25.947711944580078
2017-10-16,13.715677261352539,13063930,3.1607,51.869998931884766,76892.0,25.95290756225586
2017-10-17,13.68187141418457,11486567,3.1769,51.880001068115234,76201.0,25.833568572998047
2017-10-18,13.621772766113281,18147050,3.1673,52.040000915527344,76591.0,24.91520118713379
2017-10-19,13.565439224243164,9418672,3.1732,51.290000915527344,76283.0,24.9722843170166
2017-10-20,13.497841835021973,5760062,3.1833,51.470001220703125,76391.0,25.0967960357666
2017-10-23,13.370150566101074,13025629,3.2003,51.900001525878906,75413.0,24.884071350097656
2017-10-24,13.550418853759766,12634363,3.247,52.470001220703125,76350.0,24.894447326660156
2017-10-25,13.59173583984375,9771461,3.2387,52.18000030517578,76671.0,24.437856674194336
2017-10-26,13.467795372009277,14582260,3.2444,52.63999938964844,75896.0,24.49493408203125
2017-10-27,13.441498756408691,13736127,3.2801,53.900001525878906,75976.0,24.61945915222168
2017-10-30,13.20114517211914,16746785,3.2547,54.150001525878906,74800.0,24.55719757080078
2017-10-31,13.024621963500977,23157611,3.2769,54.380001068115234,74308.0,24.86850357055664
2017-11-01,12.619016647338867,23069589,3.2736,54.29999923706055,73824.0,25.439245223999023
2017-11-03,12.746400833129883,31975065,3.292,55.63999938964844,73915.0,25.548198699951172
2017-11-06,12.746400833129883,0,3.2851,57.349998474121094,74311.0,26.14487648010254
2017-11-07,12.30673599243164,25837968,3.2733,57.20000076293945,72415.0,25.88545036315918
2017-11-08,12.753915786743164,20572127,3.2509,56.810001373291016,74363.0,26.201953887939453
2017-11-09,12.291707038879395,20734994,3.2515,57.16999816894531,72931.0,25.48593521118164
2017-11-10,12.302976608276367,16996795,3.2661,56.7400016784668,72166.0,25.688291549682617
2017-11-13,12.363096237182617,14364402,3.2873,56.7599983215332,72475.0,25.527450561523438
2017-11-14,12.100057601928711,15227225,3.2834,55.70000076293945,70827.0,24.904830932617188
2017-11-16,12.415715217590332,14659037,3.2808,55.13999938964844,72512.0,24.712854385375977
2017-11-17,12.633659362792969,12236420,3.2788,56.54999923706055,73437.0,24.692096710205078
2017-11-21,12.923007011413574,18544641,3.2591,56.83000183105469,74595.0,24.930767059326172
2017-11-22,12.776455879211426,20363405,3.2561,58.02000045776367,74519.0,25.428865432739258
2017-11-24,12.569786071777344,7420703,3.23,58.95000076293945,74157.0,25.646780014038086
2017-11-27,12.550989151000977,12436358,3.2218,58.11000061035156,74059.0,25.361417770385742
2017-11-28,12.58857250213623,14475615,3.2232,57.9900016784668,74140.0,25.273212432861328
2017-11-29,12.348065376281738,15736381,3.2136,57.29999923706055,72700.0,24.847749710083008
2017-11-30,12.269155502319336,29262908,3.2616,57.400001525878906,71971.0,24.852943420410156
2017-12-01,12.239096641540527,14198548,3.2636,58.36000061035156,72264.0,25.06048011779785
2017-12-04,12.449268341064453,18126670,3.2506,57.470001220703125,73090.0,25.0552921295166
2017-12-05,12.321432113647461,18589619,3.2322,57.619998931884766,72546.0,24.4897518157959
2017-12-06,12.449268341064453,13123313,3.2354,55.959999084472656,73268.0,24.61945915222168
2017-12-07,12.359025955200195,26804977,3.2892,56.689998626708984,72487.0,24.4171085357666
2017-12-08,12.39287281036377,15995526,3.2811,57.36000061035156,72732.0,24.474178314208984
2017-12-11,12.39287281036377,18095397,3.2845,57.9900016784668,72800.0,24.878889083862305
2017-12-12,12.637271881103516,18194663,3.3149,57.13999938964844,73814.0,24.74917221069336
2017-12-13,12.422954559326172,29550691,3.3036,56.599998474121094,72914.0,25.216136932373047
2017-12-14,12.325190544128418,18741768,3.3332,57.040000915527344,72429.0,24.93596076965332
2017-12-15,12.276307106018066,23992850,3.3182,57.29999923706055,72608.0,25.48593521118164
2017-12-18,12.374065399169922,20710924,3.2881,57.15999984741211,73115.0,25.88026237487793
