Date,Close_BBAS3,Volume_BBAS3,Close_Dolar,Close_Petroleo,Close_Ibovespa,Close_Minerio
2012-09-05,5.3993330001831055,13291200,2.0385,95.36000061035156,56864.0,17.918094635009766
2012-09-06,5.535374641418457,11709200,2.0381,95.52999877929688,58321.0,18.83156394958496
2012-09-10,5.535374641418457,12039200,2.0241,96.54000091552734,58404.0,19.988901138305664
2012-09-11,5.63127326965332,11033800,2.0197,97.16999816894531,59423.0,20.38983917236328
2012-09-12,5.754395008087158,13659400,2.0204,97.01000213623047,59922.0,20.5551700592041
2012-09-13,5.873950481414795,14018000,2.0254,98.30999755859375,61958.0,21.19171142578125
2012-09-14,5.977715492248535,15048400,2.0139,99.0,62105.0,21.98118019104004
2012-09-17,5.941623687744141,11161800,2.0312,96.62000274658203,61806.0,21.361177444458008
2012-09-18,5.851395606994629,11210600,2.0274,95.29000091552734,61804.0,21.514108657836914
2012-09-19,5.966435432434082,12794000,2.0236,91.9800033569336,61652.0,21.253707885742188
2012-09-20,6.022829532623291,9632800,2.0263,91.87000274658203,61688.0,20.803176879882812
2012-09-21,6.009294033050537,9547200,2.024,92.88999938964844,61320.0,20.42704200744629
2012-09-24,5.959667205810547,16573600,2.0273,91.93000030517578,61910.0,19.926902770996094
2012-09-25,5.774697303771973,22053800,2.0251,91.37000274658203,60501.0,19.393695831298828
2012-09-26,5.810789108276367,10930200,2.0341,89.9800033569336,60478.0,19.265567779541016
2012-09-27,5.8198113441467285,15005600,2.0311,91.8499984741211,60240.0,19.60450553894043
2012-09-28,5.594239234924316,42927400,2.0306,92.19000244140625,59176.0,19.32756805419922
2012-10-01,5.639352798461914,14663600,2.026,92.4800033569336,59571.0,19.46396255493164
2012-10-02,5.661909103393555,10523400,2.0266,91.88999938964844,59222.0,19.5177059173584
2012-10-03,5.601005554199219,12709000,2.0266,88.13999938964844,58627.0,19.348234176635742
2012-10-04,5.531076431274414,16010600,2.0224,91.70999908447266,58458.0,19.670635223388672
2012-10-05,5.300992012023926,33629600,2.0246,89.87999725341797,58572.0,19.765703201293945
2012-10-08,5.143090724945068,29312800,2.0313,89.33000183105469,59317.0,19.91037368774414
2012-10-09,5.136322021484375,25420000,2.0337,92.38999938964844,58939.0,19.968236923217773
2012-10-10,5.061882495880127,12711600,2.0378,91.25,58456.0,19.939308166503906
2012-10-11,5.213018894195557,12769800,2.0369,92.06999969482422,59162.0,20.356769561767578
2012-10-15,5.210765361785889,9920800,2.0382,91.8499984741211,59602.0,19.980632781982422
2012-10-16,5.143090724945068,17549400,2.0351,92.08999633789062,59744.0,20.5262393951416
2012-10-17,5.197230339050293,16588800,2.0336,92.12000274658203,60087.0,21.476911544799805
2012-10-18,5.165646553039551,11784200,2.0295,92.0999984741211,59734.0,21.530643463134766
2012-10-19,5.120532989501953,18886800,2.0272,90.05000305175781,58922.0,21.080114364624023
2012-10-22,5.120532989501953,9120200,2.0266,88.7300033569336,58700.0,21.24957275390625
2012-10-23,4.962630271911621,11199600,2.0286,86.66999816894531,57690.0,20.629575729370117
2012-10-24,4.913005828857422,9029800,2.0263,85.7300033569336,57161.0,20.629575729370117
2012-10-25,5.007746696472168,10842800,2.0261,86.05000305175781,57837.0,20.82384490966797
2012-10-26,4.913005828857422,8810800,2.0263,86.27999877929688,57277.0,20.650243759155273
2012-10-31,4.888191223144531,6163800,2.0313,86.23999786376953,57068.0,20.65850830078125
2012-11-01,5.208507061004639,10395000,2.0312,87.08999633789062,58383.0,21.208242416381836
2012-11-05,5.061882495880127,9724600,2.035,85.6500015258789,58210.0,20.84450912475586
2012-11-06,5.188207149505615,6886600,2.0341,88.70999908447266,59459.0,21.166912078857422
2012-11-07,5.064138412475586,9950000,2.033,84.44000244140625,58517.0,20.641977310180664
2012-11-08,4.838566780090332,21901600,2.0357,85.08999633789062,57524.0,20.327838897705078
2012-11-09,4.725780963897705,16502600,2.0512,86.06999969482422,57358.0,20.27410316467285
2012-11-12,4.685174465179443,7245800,2.0476,85.56999969482422,57064.0,20.261709213256836
2012-11-13,4.779916286468506,17576400,2.0614,85.37999725341797,57486.0,20.088104248046875
2012-11-14,4.773146629333496,11731200,2.0629,86.31999969482422,56279.0,19.662364959716797
2012-11-16,4.716757297515869,8653800,2.0712,86.66999816894531,55402.0,19.53423500061035
2012-11-19,4.747803211212158,10964800,2.0745,89.27999877929688,56451.0,19.897968292236328
2012-11-21,4.761405944824219,14525600,2.0924,87.37999725341797,56242.0,19.819438934326172
2012-11-23,4.87477445602417,7638200,2.0985,88.27999877929688,57574.0,19.98476791381836
2012-11-26,4.960930824279785,16891400,2.0787,87.73999786376953,56737.0,19.89383888244629
2012-11-27,4.965467929840088,11220000,2.0752,87.18000030517578,56248.0,19.509435653686523
2012-11-28,4.965467929840088,14864400,2.0912,86.48999786376953,56539.0,19.600366592407227
2012-11-29,5.053895950317383,9406400,2.0991,88.06999969482422,57853.0,20.46837615966797
2012-11-30,4.967735290527344,17606600,2.1074,88.91000366210938,57475.0,20.5841064453125
2012-12-03,5.001742839813232,8833400,2.1121,89.08999633789062,58202.0,20.546903610229492
2012-12-04,4.999475002288818,11918200,2.1077,88.5,57563.0,20.786643981933594
2012-12-05,5.090168476104736,10817200,2.1046,87.87999725341797,57679.0,21.44384765625
2012-12-06,5.069763660430908,8078000,2.0836,86.26000213623047,57656.0,21.44384765625
2012-12-07,5.178596496582031,13509800,2.0804,85.93000030517578,58487.0,21.65877914428711
2012-12-10,5.214876651763916,8085800,2.081,85.55999755859375,59248.0,21.919178009033203
2012-12-11,5.214876651763916,11341600,2.0743,85.79000091552734,59623.0,21.98118019104004
2012-12-12,5.260219573974609,14585000,2.0801,86.7699966430664,59474.0,22.109310150146484
2012-12-13,5.181483268737793,12714000,2.0751,85.88999938964844,59317.0,22.175445556640625
2012-12-14,5.140138626098633,8875600,2.084,86.7300033569336,59605.0,22.70038414001465
2012-12-17,5.117175579071045,6818600,2.0902,87.19999694824219,59567.0,23.303857803344727
2012-12-18,5.277945518493652,10517600,2.0966,87.93000030517578,60461.0,24.06438636779785
2012-12-19,5.558149814605713,18168000,2.0791,89.51000213623047,60998.0,23.61798858642578
2012-12-20,5.7418904304504395,15609400,2.0625,90.12999725341797,61276.0,23.62626075744629
2012-12-21,5.787827491760254,14784800,2.0758,88.66000366210938,61007.0,23.469186782836914
2012-12-26,5.7418904304504395,8830200,2.0569,90.9800033569336,60960.0,23.543594360351562
2012-12-27,5.755671501159668,7916400,2.0483,90.87000274658203,60416.0,23.717191696166992
2012-12-28,5.879694938659668,9259200,2.0435,90.80000305175781,60952.0,23.584924697875977
2013-01-02,5.925631046295166,17088800,2.0415,93.12000274658203,62550.0,24.76706314086914
2013-01-03,6.0427680015563965,13297000,2.0464,92.91999816894531,63312.0,24.171859741210938
2013-01-04,5.969268321990967,12886000,2.0425,93.08999633789062,62523.0,24.089187622070312
2013-01-07,6.006018161773682,19341400,2.0312,93.19000244140625,61933.0,23.849451065063477
2013-01-08,6.0749192237854,28035600,2.0286,93.1500015258789,61128.0,23.535327911376953
2013-01-09,6.1323394775390625,16440600,2.0417,93.0999984741211,61579.0,23.642791748046875
2013-01-10,6.040470600128174,11562800,2.0358,93.81999969482422,61678.0,23.67998695373535
2013-01-11,5.966972351074219,11361400,2.0341,93.55999755859375,61497.0,23.002119064331055
2013-01-14,6.178275108337402,19682800,2.0334,94.13999938964844,62081.0,23.06825828552246
2013-01-15,6.1323394775390625,12137600,2.0374,93.27999877929688,61728.0,23.15918731689453
2013-01-16,6.169087886810303,7046600,2.0409,94.23999786376953,61787.0,22.745853424072266
2013-01-17,6.157602787017822,15626000,2.0411,95.48999786376953,62194.0,22.6590518951416
2013-01-18,6.0174994468688965,16122800,2.0441,95.55999755859375,61956.0,23.08478546142578
2013-01-22,5.9554901123046875,12305200,2.0471,96.23999786376953,61692.0,23.361717224121094
2013-01-23,5.856727600097656,10003400,2.0394,95.2300033569336,61966.0,22.931852340698242
2013-01-24,5.8337626457214355,9968800,2.0344,95.94999694824219,61170.0,23.076526641845703
2013-01-28,5.675285816192627,26662000,2.0241,96.44000244140625,60027.0,22.679712295532227
2013-01-29,5.746484756469727,11189200,1.9912,97.56999969482422,60406.0,23.316255569458008
2013-01-30,5.695956707000732,15659200,1.99,97.94000244140625,59337.0,23.101320266723633
2013-01-31,5.6040849685668945,15514800,1.9883,97.48999786376953,59761.0,23.341053009033203
2013-02-01,5.581118106842041,9214200,1.9843,97.7699966430664,60351.0,23.97345542907715
2013-02-04,5.477762699127197,8912000,1.9893,96.16999816894531,59576.0,23.407184600830078
2013-02-05,5.52599573135376,9849800,1.9881,96.63999938964844,59445.0,23.473323822021484
2013-02-06,5.496137619018555,14787400,1.9884,96.62000274658203,58951.0,23.76265525817871
2013-02-07,5.431828498840332,12399400,1.9789,95.83000183105469,58372.0,23.67585563659668
2013-02-08,5.470873832702637,12066000,1.9636,95.72000122070312,58498.0,23.79986000061035
2013-02-13,5.480060577392578,9460600,1.967,97.01000213623047,58406.0,24.126392364501953
2013-02-14,5.466281414031982,8166000,1.9666,97.30999755859375,58077.0,24.035457611083984
2013-02-15,5.6040849685668945,19152800,1.96,95.86000061035156,57903.0,23.878385543823242
2013-02-19,5.633942604064941,12565000,1.9597,96.66000366210938,57314.0,23.750259399414062
2013-02-20,5.581118106842041,11786000,1.957,94.45999908447266,56178.0,22.840923309326172
2013-02-21,5.808496952056885,32457400,1.972,92.83999633789062,56155.0,22.179582595825195
2013-02-22,5.907260417938232,17213600,1.9705,93.12999725341797,56697.0,22.14238166809082
2013-02-25,5.836058616638184,11683200,1.9676,93.11000061035156,56618.0,21.9150447845459
2013-02-26,5.831465721130371,12029200,1.9818,92.62999725341797,56949.0,22.03077507019043
2013-02-27,6.006018161773682,15994200,1.9807,92.76000213623047,57274.0,22.27878761291504
2013-02-28,6.049657344818115,13264600,1.9754,92.05000305175781,57424.0,22.171316146850586
2013-03-01,6.097888946533203,22505200,1.9848,90.68000030517578,56884.0,21.390111923217773
2013-03-04,6.151546001434326,11838200,1.9827,90.12000274658203,56499.0,20.865175247192383
2013-03-05,6.119067668914795,13331000,1.9693,90.81999969482422,55951.0,21.32811164855957
2013-03-06,6.184018135070801,12901600,1.9673,90.43000030517578,57940.0,21.632884979248047
2013-03-07,6.211854457855225,10502200,1.9642,91.55999755859375,58847.0,21.923341751098633
2013-03-08,6.325514316558838,13029800,1.9528,91.94999694824219,58433.0,21.52764320373535
2013-03-11,6.239690780639648,8357400,1.9552,92.05999755859375,58545.0,21.674978256225586
2013-03-12,6.229130268096924,13043200,1.9585,92.54000091552734,58209.0,21.63709259033203
2013-03-13,6.165878772735596,11248800,1.9619,92.5199966430664,57386.0,21.157203674316406
2013-03-14,6.189306735992432,14960200,1.9676,93.02999877929688,57281.0,20.98040199279785
2013-03-15,6.172909736633301,12377800,1.9749,93.44999694824219,56869.0,21.039339065551758
2013-03-18,6.076858997344971,10637000,1.9871,93.73999786376953,56973.0,20.740459442138672
2013-03-19,6.1775922775268555,14120400,1.983,92.16000366210938,56361.0,19.734373092651367
2013-03-20,6.283013343811035,19840600,1.9868,92.95999908447266,56030.0,19.99116325378418
2013-03-21,6.278326034545898,14520800,1.9931,92.44999694824219,55577.0,19.97431755065918
2013-03-22,6.231475353240967,9427200,2.0126,93.70999908447266,55243.0,19.97431755065918
2013-03-25,6.193991184234619,13238000,2.014,94.80999755859375,54873.0,19.650184631347656
2013-03-26,6.24318790435791,13546200,2.0087,96.33999633789062,55671.0,19.848033905029297
2013-03-27,6.301755905151367,9079400,2.0185,96.58000183105469,56034.0,20.020626068115234
2013-03-28,6.301755905151367,13915000,2.0138,97.2300033569336,56352.0,19.81856346130371
2013-04-01,6.456369876861572,10702400,2.0186,97.06999969482422,55902.0,19.565994262695312
2013-04-02,6.458712100982666,15036000,2.0179,97.19000244140625,54889.0,19.452333450317383
2013-04-03,6.336892604827881,22228200,2.0239,94.44999694824219,55563.0,19.157665252685547
2013-04-04,6.193991184234619,15137000,2.0201,93.26000213623047,54648.0,19.30500030517578
2013-04-05,6.226787090301514,14268200,2.0035,92.69999694824219,55051.0,19.24606704711914
2013-04-08,6.329867362976074,12864200,1.9902,93.36000061035156,55092.0,19.35130500793457
2013-04-09,6.463397026062012,13905400,1.9861,94.19999694824219,55912.0,20.458417892456055
2013-04-10,6.601611614227295,18858200,1.981,94.63999938964844,56187.0,20.31949806213379
2013-04-11,6.634410381317139,13749800,1.9736,93.51000213623047,55401.0,20.290035247802734
2013-04-12,6.641438961029053,23747800,1.9761,91.29000091552734,54963.0,20.033252716064453
2013-04-15,6.524304389953613,22859000,1.979,88.70999908447266,52950.0,18.854578018188477
2013-04-16,6.594582557678223,12110600,1.9903,88.72000122070312,53991.0,19.225019454956055
2013-04-17,6.46574068069458,18366600,1.9939,86.68000030517578,52882.0,18.244192123413086
2013-04-18,6.285354137420654,13338600,2.0152,87.7300033569336,53166.0,18.47572135925293
2013-04-19,6.231475353240967,12717400,2.0089,88.01000213623047,53929.0,18.808277130126953
2013-04-22,6.233818054199219,15180400,2.0154,88.76000213623047,54298.0,18.753551483154297
2013-04-23,6.273642539978027,10538000,2.017,89.18000030517578,54885.0,18.631471633911133
2013-04-24,6.1377644538879395,28880600,2.0244,91.43000030517578,54984.0,19.406028747558594
2013-04-25,6.006577491760254,14004400,2.0119,93.63999938964844,54963.0,19.565994262695312
2013-04-26,6.006577491760254,0,2.0001,93.0,54252.0,19.1702938079834
2013-04-29,5.849618911743164,18216600,1.9999,94.5,54887.0,19.486011505126953
2013-04-30,5.915215015411377,18252400,2.0017,93.45999908447266,55910.0,19.38919448852539
2013-05-02,5.847278594970703,13220600,2.0095,93.98999786376953,55322.0,18.959815979003906
2013-05-03,5.80745267868042,15550400,2.0093,95.61000061035156,55488.0,19.759634017944336
2013-05-06,5.709061622619629,14164800,2.0143,96.16000366210938,55430.0,19.906965255737305
2013-05-07,5.952698230743408,17898800,2.011,95.62000274658203,56275.0,19.978534698486328
2013-05-08,5.964412689208984,12528400,2.003,96.62000274658203,55805.0,20.43316078186035
2013-05-09,5.922242641448975,9052400,2.0051,96.38999938964844,55448.0,19.923805236816406
2013-05-10,5.955041408538818,8471400,2.0231,96.04000091552734,55108.0,19.772260665893555
2013-05-13,5.8871026039123535,10013200,2.015,95.16999816894531,54448.0,19.452333450317383
2013-05-14,5.9175567626953125,11041200,2.0063,94.20999908447266,54667.0,19.081897735595703
2013-05-15,5.781683921813965,23054600,2.0233,94.30000305175781,54936.0,18.681983947753906
2013-05-16,5.896473407745361,11875000,2.0254,95.16000366210938,54773.0,18.42099380493164
2013-05-17,6.100282669067383,19351000,2.0354,96.0199966430664,55164.0,18.52202796936035
2013-05-20,6.2244439125061035,11917200,2.0333,96.70999908447266,55701.0,18.761972427368164
2013-05-21,6.149480819702148,9637400,2.0402,96.16000366210938,56265.0,18.9345645904541
2013-05-22,6.273686408996582,14578200,2.0387,94.27999877929688,56429.0,18.89667510986328
2013-05-23,6.266633987426758,9186400,2.0537,94.25,56350.0,18.602005004882812
2013-05-24,6.276038646697998,11808400,2.0495,94.1500015258789,56406.0,18.32838249206543
2013-05-28,6.299554347991943,11231200,2.0616,95.01000213623047,56036.0,18.126323699951172
2013-05-29,6.083216190338135,11614600,2.0894,93.12999725341797,54635.0,18.25261116027832
2013-05-31,5.9727020263671875,23717600,2.1319,91.97000122070312,53506.0,17.98320198059082
2013-06-03,6.003268718719482,19176000,2.1355,93.44999694824219,53944.0,18.635684967041016
2013-06-04,5.888045787811279,13367600,2.1282,93.30999755859375,54018.0,18.543071746826172
2013-06-05,5.749311923980713,20316200,2.1235,93.73999786376953,52799.0,18.071598052978516
2013-06-06,5.7281494140625,12318400,2.125,94.76000213623047,52885.0,18.26103401184082
2013-06-07,5.572952747344971,21842200,2.1372,96.02999877929688,51619.0,18.248403549194336
2013-06-10,5.629387378692627,17321400,2.1506,95.7699966430664,51317.0,17.911636352539062
2013-06-11,5.490650177001953,11142800,2.1521,95.37999725341797,49770.0,17.667484283447266
2013-06-12,5.317368507385254,37856200,2.142,95.87999725341797,49181.0,17.71800422668457
2013-06-13,5.429238319396973,18285600,2.1447,96.69000244140625,50415.0,18.353641510009766
2013-06-14,5.455422401428223,13605200,2.1367,97.8499984741211,49332.0,18.231563568115234
2013-06-17,5.46970272064209,14501600,2.1538,97.7699966430664,49089.0,18.484140396118164
2013-06-18,5.37925386428833,17726200,2.1706,98.44000244140625,49465.0,18.564119338989258
2013-06-19,5.210258960723877,13225600,2.1744,98.23999786376953,47893.0,18.26944923400879
2013-06-20,5.03412389755249,30525800,2.2523,95.4000015258789,48214.0,17.541194915771484
2013-06-21,5.026987075805664,28060000,2.2648,93.69000244140625,47056.0,17.48226547241211
2013-06-24,5.015082836151123,16233600,2.2515,95.18000030517578,45965.0,16.98133087158203
2013-06-25,5.057926177978516,18325200,2.2185,95.31999969482422,46893.0,17.385446548461914
2013-06-26,5.069827079772949,17554000,2.1975,95.5,47172.0,17.30125617980957
2013-06-27,5.122192859649658,10496200,2.1846,97.05000305175781,47609.0,17.440174102783203
2013-06-28,5.250723838806152,20829200,2.2156,96.55999755859375,47457.0,17.29283905029297
2013-07-01,5.272146224975586,18364000,2.2297,97.98999786376953,47230.0,17.490678787231445
2013-07-02,4.974617004394531,27980000,2.2412,99.5999984741211,45229.0,17.1286678314209
2013-07-03,4.831808567047119,20412400,2.2634,101.23999786376953,45044.0,17.03184700012207
2013-07-05,4.865131378173828,13114200,2.2645,103.22000122070312,45210.0,16.796110153198242
2013-07-08,4.857989311218262,10228200,2.2583,103.13999938964844,45076.0,16.842411041259766
2013-07-10,4.888932228088379,13011400,2.2697,106.5199966430664,45483.0,17.065519332885742
2013-07-11,5.03888463973999,10923800,2.2672,104.91000366210938,46626.0,18.244192123413086
2013-07-12,4.9984211921691895,12069000,2.267,105.94999694824219,45533.0,17.74746322631836
2013-07-15,5.138851642608643,9105800,2.2548,106.31999969482422,46739.0,17.79798126220703
2013-07-16,5.284045219421387,15288000,2.2353,106.0,46869.0,18.49676513671875
2013-07-17,5.33165168762207,12778200,2.2372,106.4800033569336,47407.0,18.766178131103516
2013-07-18,5.376872539520264,6956600,2.2297,108.04000091552734,47657.0,18.77459716796875
2013-07-19,5.31260871887207,7498600,2.2364,108.05000305175781,47400.0,18.669363021850586
2013-07-22,5.417336940765381,7753200,2.2386,106.91000366210938,48574.0,18.812484741210938
2013-07-23,5.483983993530273,8196200,2.2267,107.2300033569336,48820.0,19.406028747558594
2013-07-24,5.441137790679932,10839400,2.2348,105.38999938964844,48374.0,19.022960662841797
2013-07-25,5.376872539520264,11296200,2.2497,105.48999786376953,49067.0,19.001914978027344
2013-07-26,5.376872539520264,0,2.2488,104.69999694824219,49422.0,19.111360549926758
2013-07-29,5.40067720413208,7881600,2.2609,104.55000305175781,49212.0,19.073476791381836
2013-07-30,5.4601826667785645,14466400,2.2734,103.08000183105469,48562.0,18.947187423706055
2013-07-31,5.39591646194458,13492000,2.2903,105.02999877929688,48234.0,18.93876838684082
2013-08-01,5.510162830352783,8706400,2.2914,107.88999938964844,49141.0,19.279747009277344
2013-08-02,5.429238319396973,5747400,2.2933,106.94000244140625,48474.0,19.448123931884766
2013-08-05,5.286424160003662,10653600,2.301,106.55999755859375,48436.0,19.612295150756836
2013-08-06,5.098389625549316,17692600,2.2955,105.30000305175781,47422.0,19.288166046142578
2013-08-07,5.074585914611816,10245600,2.3028,104.37000274658203,47447.0,19.32183837890625
2013-08-08,5.262624263763428,13018600,2.2882,103.4000015258789,48929.0,19.965904235839844
2013-08-09,5.37925386428833,12169600,2.2748,105.97000122070312,49875.0,20.967775344848633
2013-08-12,5.462560653686523,16007800,2.2722,106.11000061035156,50299.0,20.938312530517578
2013-08-13,5.5553879737854,18064600,2.3035,106.83000183105469,50601.0,21.106693267822266
2013-08-14,5.586331367492676,20808400,2.3118,106.8499984741211,50896.0,21.239839553833008
2013-08-15,5.522067546844482,22458000,2.3434,107.33000183105469,50908.0,20.901611328125
2013-08-16,5.510162830352783,14042200,2.3565,107.45999908447266,51539.0,20.708948135375977
2013-08-19,5.360211372375488,16778400,2.398,107.0999984741211,51574.0,20.37500762939453
2013-08-20,5.307846546173096,10431400,2.3943,104.97000122070312,50507.0,20.4349422454834
2013-08-21,5.231678485870361,15608200,2.4169,103.8499984741211,50405.0,19.86124038696289
2013-08-22,5.224539756774902,42344000,2.4457,105.02999877929688,51398.0,20.306503295898438
2013-08-23,5.488833427429199,13207600,2.3868,106.41999816894531,52197.0,20.413537979125977
2013-08-26,5.380239486694336,8665400,2.3705,105.91999816894531,51429.0,20.302217483520508
2013-08-27,5.380239486694336,20746400,2.3998,109.01000213623047,50092.0,19.65145492553711
2013-08-28,5.45427942276001,10830200,2.3515,110.0999984741211,49867.0,19.779897689819336
2013-08-29,5.582617282867432,15051600,2.3578,108.80000305175781,49922.0,19.39457130432129
2013-08-30,5.688740253448486,16942000,2.3725,107.6500015258789,50008.0,19.31322479248047
2013-09-03,5.683804035186768,10404200,2.3897,108.54000091552734,51626.0,20.383562088012695
2013-09-04,5.728226661682129,9368600,2.3538,107.2300033569336,51716.0,20.69182586669922
2013-09-05,5.817076206207275,17743400,2.3314,108.37000274658203,52352.0,20.644729614257812
2013-09-06,5.873839378356934,13922600,2.2979,110.52999877929688,53749.0,20.597639083862305
2013-09-09,5.982430458068848,15152800,2.2868,109.5199966430664,54252.0,21.124242782592773
2013-09-10,6.083619594573975,16180400,2.2779,107.38999938964844,53979.0,21.75788688659668
2013-09-11,5.970093250274658,23630000,2.2947,107.55999755859375,53570.0,21.809261322021484
2013-09-12,5.946031093597412,12108600,2.2769,108.5999984741211,53307.0,21.509565353393555
2013-09-13,6.001040458679199,22064800,2.2785,108.20999908447266,53798.0,21.40253448486328
2013-09-16,6.036046504974365,8716600,2.2649,106.58999633789062,53822.0,21.51384735107422
2013-09-17,6.1335625648498535,12654800,2.2617,105.41999816894531,54271.0,21.535247802734375
2013-09-18,6.33859920501709,15004800,2.2489,108.06999969482422,55703.0,22.21599006652832
2013-09-19,6.401111125946045,12167000,2.2036,106.38999938964844,55096.0,21.66797637939453
2013-09-20,6.381103038787842,14801000,2.2053,104.68000030517578,54110.0,21.132801055908203
2013-09-23,6.533633232116699,15295400,2.2033,103.58999633789062,54602.0,21.22271728515625
2013-09-24,6.48612642288208,17913800,2.2031,103.12999725341797,54431.0,21.042898178100586
2013-09-25,6.438616752624512,16035200,2.2224,102.66000366210938,54261.0,21.38112449645996
2013-09-26,6.426114082336426,8281400,2.2285,103.02999877929688,53783.0,21.51384735107422
2013-09-27,6.596144199371338,18192800,2.2571,102.87000274658203,53739.0,21.184185028076172
2013-09-30,6.463622570037842,13228600,2.23,102.33000183105469,52338.0,20.87592124938965
2013-10-01,6.5236310958862305,7642000,2.2123,102.04000091552734,53179.0,20.77317237854004
2013-10-02,6.536131381988525,6745000,2.2088,104.0999984741211,53100.0,21.012929916381836
2013-10-03,6.538634777069092,8769200,2.2069,103.30999755859375,52490.0,20.704669952392578
2013-10-04,6.563637733459473,11176800,2.2051,103.83999633789062,52849.0,20.803142547607422
2013-10-07,6.58113956451416,7942600,2.2087,103.02999877929688,52417.0,20.657577514648438
2013-10-08,6.508627891540527,11457600,2.2016,103.48999786376953,52312.0,20.40497589111328
2013-10-09,6.621146202087402,11985000,2.2054,101.61000061035156,52548.0,20.33219337463379
2013-10-10,6.701160430908203,10225000,2.185,103.01000213623047,52997.0,20.820268630981445
2013-10-11,6.671158313751221,8172400,2.1821,102.0199966430664,53150.0,21.09855079650879
2013-10-14,6.766172409057617,8132800,2.1817,102.41000366210938,54171.0,21.415374755859375
2013-10-15,6.763671398162842,12322000,2.1818,101.20999908447266,54981.0,21.97623634338379
2013-10-16,6.913697242736816,16353600,2.1629,102.29000091552734,55973.0,21.97623634338379
2013-10-17,6.946204662322998,9391800,2.1611,100.66999816894531,55358.0,22.100393295288086
2013-10-18,7.0887274742126465,10358600,2.1616,100.80999755859375,55378.0,22.207427978515625
2013-10-21,7.02621603012085,9618400,2.1738,99.22000122070312,56077.0,22.378681182861328
2013-10-22,7.038719654083252,13085400,2.176,97.80000305175781,56460.0,22.635562896728516
2013-10-23,7.0012125968933105,9994000,2.1826,96.86000061035156,55440.0,22.233116149902344
2013-10-24,7.086228847503662,13179000,2.2003,97.11000061035156,54877.0,22.374393463134766
2013-10-25,7.1687445640563965,14770600,2.1848,97.8499984741211,54154.0,22.374393463134766
2013-10-28,7.141237735748291,6742400,2.1846,98.68000030517578,55073.0,22.17745590209961
2013-10-29,7.16373872756958,10315800,2.1804,98.19999694824219,54539.0,22.05758285522461
2013-10-30,7.316272258758545,10961800,2.1888,96.7699966430664,54173.0,21.882043838500977
2013-10-31,7.438793182373047,13188200,2.2026,96.37999725341797,54256.0,21.706506729125977
2013-11-01,7.426284313201904,10523200,2.2468,94.61000061035156,54013.0,21.907730102539062
2013-11-04,7.473796844482422,6449000,2.2426,94.62000274658203,54437.0,22.588462829589844
2013-11-05,7.366276264190674,7871600,2.2747,93.37000274658203,53832.0,22.776845932006836
2013-11-06,7.183746814727783,9318600,2.2785,94.80000305175781,53385.0,22.91385269165039
2013-11-07,7.148739814758301,11265200,2.2825,94.19999694824219,52741.0,22.511402130126953
2013-11-08,6.961206912994385,13305600,2.317,94.5999984741211,52249.0,22.76400375366211
2013-11-11,7.02371883392334,7903200,2.3142,95.13999938964844,52624.0,22.438623428344727
