Date,Close_ABEV3,Volume_ABEV3,Close_Dolar,Close_Petroleo,Close_Ibovespa,Close_Minerio
2012-12-17,10.236709594726562,2181222,2.0902,87.19999694824219,59567.0,23.303857803344727
2012-12-18,10.309326171875,1773680,2.0966,87.93000030517578,60461.0,24.06438636779785
2012-12-19,10.380755424499512,1455648,2.0791,89.51000213623047,60998.0,23.61798858642578
2012-12-20,10.07599925994873,1243126,2.0625,90.12999725341797,61276.0,23.62626075744629
2012-12-21,10.116474151611328,1390141,2.0758,88.66000366210938,61007.0,23.469186782836914
2012-12-26,9.981952667236328,1076609,2.0569,90.9800033569336,60960.0,23.543594360351562
2012-12-27,10.096697807312012,1307633,2.0483,90.87000274658203,60416.0,23.717191696166992
2012-12-28,10.072629928588867,2807786,2.0435,90.80000305175781,60952.0,23.584924697875977
2013-01-02,10.113547325134277,1126114,2.0415,93.12000274658203,62550.0,24.76706314086914
2013-01-03,10.29285717010498,1032105,2.0464,92.91999816894531,63312.0,24.171859741210938
2013-01-04,10.123174667358398,1488651,2.0425,93.08999633789062,62523.0,24.089187622070312
2013-01-07,10.239907264709473,1223124,2.0312,93.19000244140625,61933.0,23.849451065063477
2013-01-08,10.227872848510742,1103112,2.0286,93.1500015258789,61128.0,23.535327911376953
2013-01-09,10.385519981384277,3035309,2.0417,93.0999984741211,61579.0,23.642791748046875
2013-01-10,10.363858222961426,1208623,2.0358,93.81999969482422,61678.0,23.67998695373535
2013-01-11,10.241110801696777,1929196,2.0341,93.55999755859375,61497.0,23.002119064331055
2013-01-14,10.2892484664917,1452648,2.0334,94.13999938964844,62081.0,23.06825828552246
2013-01-15,10.321739196777344,1203622,2.0374,93.27999877929688,61728.0,23.15918731689453
2013-01-16,10.576864242553711,1843187,2.0409,94.23999786376953,61787.0,22.745853424072266
2013-01-17,10.680359840393066,1713174,2.0411,95.48999786376953,62194.0,22.6590518951416
2013-01-18,10.794681549072266,736075,2.0441,95.55999755859375,61956.0,23.08478546142578
2013-01-22,10.77061653137207,3115817,2.0471,96.23999786376953,61692.0,23.361717224121094
2013-01-23,10.830784797668457,602561,2.0394,95.2300033569336,61966.0,22.931852340698242
2013-01-24,10.966771125793457,1494152,2.0344,95.94999694824219,61170.0,23.076526641845703
2013-01-28,10.65027141571045,3074313,2.0241,96.44000244140625,60027.0,22.679712295532227
2013-01-29,10.77903938293457,2180722,1.9912,97.56999969482422,60406.0,23.316255569458008
2013-01-30,10.890957832336426,1721175,1.99,97.94000244140625,59337.0,23.101320266723633
2013-01-31,10.834397315979004,3407347,1.9883,97.48999786376953,59761.0,23.341053009033203
2013-02-01,10.776632308959961,904592,1.9843,97.7699966430664,60351.0,23.97345542907715
2013-02-04,10.912617683410645,1155617,1.9893,96.16999816894531,59576.0,23.407184600830078
2013-02-05,10.846538543701172,1017593,1.9881,96.63999938964844,59445.0,23.473323822021484
2013-02-06,10.840521812438965,762070,1.9884,96.62000274658203,58951.0,23.76265525817871
2013-02-07,10.698516845703125,1427631,1.9789,95.83000183105469,58372.0,23.67585563659668
2013-02-08,10.927167892456055,2021685,1.9636,95.72000122070312,58498.0,23.79986000061035
2013-02-13,10.848947525024414,1086599,1.967,97.01000213623047,58406.0,24.126392364501953
2013-02-14,10.830894470214844,1921176,1.9666,97.30999755859375,58077.0,24.035457611083984
2013-02-15,10.755078315734863,1163607,1.96,95.86000061035156,57903.0,23.878385543823242
2013-02-19,10.818859100341797,787572,1.9597,96.66000366210938,57314.0,23.750259399414062
2013-02-20,10.891064643859863,1102101,1.957,94.45999908447266,56178.0,22.840923309326172
2013-02-21,10.673243522644043,1793665,1.972,92.83999633789062,56155.0,22.179582595825195
2013-02-22,10.829689979553223,1695655,1.9705,93.12999725341797,56697.0,22.14238166809082
2013-02-25,10.454217910766602,2404721,1.9676,93.11000061035156,56618.0,21.9150447845459
2013-02-26,10.55410099029541,2297711,1.9818,92.62999725341797,56949.0,22.03077507019043
2013-02-27,10.203906059265137,2086691,1.9807,92.76000213623047,57274.0,22.27878761291504
2013-02-28,10.584155082702637,2546734,1.9754,92.05000305175781,57424.0,22.171316146850586
2013-03-01,10.609619140625,1001092,1.9848,90.68000030517578,56884.0,21.390111923217773
2013-03-04,10.525951385498047,751069,1.9827,90.12000274658203,56499.0,20.865175247192383
2013-03-05,10.507766723632812,623057,1.9693,90.81999969482422,55951.0,21.32811164855957
2013-03-06,10.791498184204102,720066,1.9673,90.43000030517578,57940.0,21.632884979248047
2013-03-07,10.62780475616455,1736159,1.9642,91.55999755859375,58847.0,21.923341751098633
2013-03-08,10.670244216918945,1078099,1.9528,91.94999694824219,58433.0,21.52764320373535
2013-03-11,10.615680694580078,602555,1.9552,92.05999755859375,58545.0,21.674978256225586
2013-03-12,10.470179557800293,675562,1.9585,92.54000091552734,58209.0,21.63709259033203
2013-03-13,10.370746612548828,679062,1.9619,92.5199966430664,57386.0,21.157203674316406
2013-03-14,10.451988220214844,1849670,1.9676,93.02999877929688,57281.0,20.98040199279785
2013-03-15,10.209482192993164,1970181,1.9749,93.44999694824219,56869.0,21.039339065551758
2013-03-18,10.347711563110352,568552,1.9871,93.73999786376953,56973.0,20.740459442138672
2013-03-19,10.17068099975586,1281117,1.983,92.16000366210938,56361.0,19.734373092651367
2013-03-20,10.245861053466797,794573,1.9868,92.95999908447266,56030.0,19.99116325378418
2013-03-21,10.186446189880371,681562,1.9931,92.44999694824219,55577.0,19.97431755065918
2013-03-22,10.124608039855957,1745160,2.0126,93.70999908447266,55243.0,19.97431755065918
2013-03-25,9.884527206420898,1780663,2.014,94.80999755859375,54873.0,19.650184631347656
2013-03-26,9.91362476348877,5147473,2.0087,96.33999633789062,55671.0,19.848033905029297
2013-03-27,9.933028221130371,1612648,2.0185,96.58000183105469,56034.0,20.020626068115234
2013-03-28,9.933028221130371,0,2.0138,97.2300033569336,56352.0,19.81856346130371
2013-04-01,10.021541595458984,634058,2.0186,97.06999969482422,55902.0,19.565994262695312
2013-04-02,9.947575569152832,1606147,2.0179,97.19000244140625,54889.0,19.452333450317383
2013-04-03,9.677184104919434,2734251,2.0239,94.44999694824219,55563.0,19.157665252685547
2013-04-04,9.737812042236328,1443632,2.0201,93.26000213623047,54648.0,19.30500030517578
2013-04-05,9.747509956359863,1035095,2.0035,92.69999694824219,55051.0,19.24606704711914
2013-04-08,9.70749568939209,1250615,1.9902,93.36000061035156,55092.0,19.35130500793457
2013-04-09,9.74266242980957,855578,1.9861,94.19999694824219,55912.0,20.458417892456055
2013-04-10,9.777825355529785,2192201,1.981,94.63999938964844,56187.0,20.31949806213379
2013-04-11,9.602008819580078,977589,1.9736,93.51000213623047,55401.0,20.290035247802734
2013-04-12,9.49409008026123,2695747,1.9761,91.29000091552734,54963.0,20.033252716064453
2013-04-15,9.226125717163086,1255615,1.979,88.70999908447266,52950.0,18.854578018188477
2013-04-16,9.426190376281738,1561643,1.9903,88.72000122070312,53991.0,19.225019454956055
2013-04-17,9.422554016113281,2024686,1.9939,86.68000030517578,52882.0,18.244192123413086
2013-04-18,9.469842910766602,929085,2.0152,87.7300033569336,53166.0,18.47572135925293
2013-04-19,9.560781478881836,1303119,2.0089,88.01000213623047,53929.0,18.808277130126953
2013-04-22,9.524405479431152,1775663,2.0154,88.76000213623047,54298.0,18.753551483154297
2013-04-23,9.719622611999512,554050,2.017,89.18000030517578,54885.0,18.631471633911133
2013-04-24,9.473480224609375,675062,2.0244,91.43000030517578,54984.0,19.406028747558594
2013-04-25,9.421343803405762,1066598,2.0119,93.63999938964844,54963.0,19.565994262695312
2013-04-26,9.421343803405762,0,2.0001,93.0,54252.0,19.1702938079834
2013-04-29,9.324338912963867,1494137,1.9999,94.5,54887.0,19.486011505126953
2013-04-30,9.918478012084961,2098193,2.0017,93.45999908447266,55910.0,19.38919448852539
2013-05-02,9.695372581481934,2154198,2.0095,93.98999786376953,55322.0,18.959815979003906
2013-05-03,9.918478012084961,830076,2.0093,95.61000061035156,55488.0,19.759634017944336
2013-05-06,9.895438194274902,810074,2.0143,96.16000366210938,55430.0,19.906965255737305
2013-05-07,9.918478012084961,359533,2.011,95.62000274658203,56275.0,19.978534698486328
2013-05-08,9.888162612915039,872580,2.003,96.62000274658203,55805.0,20.43316078186035
2013-05-09,10.190083503723145,1076098,2.0051,96.38999938964844,55448.0,19.923805236816406
2013-05-10,10.214333534240723,842077,2.0231,96.04000091552734,55108.0,19.772260665893555
2013-05-13,10.273749351501465,2418722,2.015,95.16999816894531,54448.0,19.452333450317383
2013-05-14,10.439864158630371,1058097,2.0063,94.20999908447266,54667.0,19.081897735595703
2013-05-15,10.48836612701416,1139104,2.0233,94.30000305175781,54936.0,18.681983947753906
2013-05-16,10.381658554077148,1312120,2.0254,95.16000366210938,54773.0,18.42099380493164
2013-05-17,10.4920015335083,897082,2.0354,96.0199966430664,55164.0,18.52202796936035
2013-05-20,10.415613174438477,497545,2.0333,96.70999908447266,55701.0,18.761972427368164
2013-05-21,10.365900993347168,753069,2.0402,96.16000366210938,56265.0,18.9345645904541
2013-05-22,10.281023025512695,1169107,2.0387,94.27999877929688,56429.0,18.89667510986328
2013-05-23,10.22524642944336,1543642,2.0537,94.25,56350.0,18.602005004882812
2013-05-24,10.167047500610352,713065,2.0495,94.1500015258789,56406.0,18.32838249206543
2013-05-28,10.294361114501953,895082,2.0616,95.01000213623047,56036.0,18.126323699951172
2013-05-29,10.079743385314941,1005592,2.0894,93.12999725341797,54635.0,18.25261116027832
2013-05-31,9.948787689208984,3763346,2.1319,91.97000122070312,53506.0,17.98320198059082
2013-06-03,9.72204875946045,1173107,2.1355,93.44999694824219,53944.0,18.635684967041016
2013-06-04,9.64565658569336,2415722,2.1282,93.30999755859375,54018.0,18.543071746826172
2013-06-05,9.525618553161621,813074,2.1235,93.73999786376953,52799.0,18.071598052978516
2013-06-06,9.581393241882324,1011093,2.125,94.76000213623047,52885.0,18.26103401184082
2013-06-07,9.457716941833496,741068,2.1372,96.02999877929688,51619.0,18.248403549194336
2013-06-10,9.467414855957031,700064,2.1506,95.7699966430664,51317.0,17.911636352539062
2013-06-11,9.233396530151367,1250615,2.1521,95.37999725341797,49770.0,17.667484283447266
2013-06-12,9.240674018859863,933585,2.142,95.87999725341797,49181.0,17.71800422668457
2013-06-13,9.177624702453613,1087600,2.1447,96.69000244140625,50415.0,18.353641510009766
2013-06-14,9.300086975097656,1171107,2.1367,97.8499984741211,49332.0,18.231563568115234
2013-06-17,9.463780403137207,1362125,2.1538,97.7699966430664,49089.0,18.484140396118164
2013-06-18,9.415278434753418,578053,2.1706,98.44000244140625,49465.0,18.564119338989258
2013-06-19,9.360713005065918,1175108,2.1744,98.23999786376953,47893.0,18.26944923400879
2013-06-20,9.245524406433105,1000092,2.2523,95.4000015258789,48214.0,17.541194915771484
2013-06-21,9.434678077697754,2730751,2.2648,93.69000244140625,47056.0,17.48226547241211
2013-06-24,9.216424942016602,1176108,2.2515,95.18000030517578,45965.0,16.98133087158203
2013-06-25,9.23824691772461,1186609,2.2185,95.31999969482422,46893.0,17.385446548461914
2013-06-26,9.481969833374023,1242614,2.1975,95.5,47172.0,17.30125617980957
2013-06-27,9.615345001220703,651559,2.1846,97.05000305175781,47609.0,17.440174102783203
2013-06-28,10.049428939819336,1850670,2.2156,96.55999755859375,47457.0,17.29283905029297
2013-07-01,10.036091804504395,724066,2.2297,97.98999786376953,47230.0,17.490678787231445
2013-07-02,9.84572696685791,1196610,2.2412,99.5999984741211,45229.0,17.1286678314209
2013-07-03,9.74266242980957,795573,2.2634,101.23999786376953,45044.0,17.03184700012207
2013-07-05,9.87967586517334,764570,2.2645,103.22000122070312,45210.0,16.796110153198242
2013-07-08,9.834814071655273,1099101,2.2583,103.13999938964844,45076.0,16.842411041259766
2013-07-10,9.918478012084961,911583,2.2697,106.5199966430664,45483.0,17.065519332885742
2013-07-11,9.934240341186523,607055,2.2672,104.91000366210938,46626.0,18.244192123413086
2013-07-12,9.939090728759766,580053,2.267,105.94999694824219,45533.0,17.74746322631836
2013-07-15,10.065190315246582,707065,2.2548,106.31999969482422,46739.0,17.79798126220703
2013-07-16,9.919689178466797,720566,2.2353,106.0,46869.0,18.49676513671875
2013-07-17,9.83602523803711,1018093,2.2372,106.4800033569336,47407.0,18.766178131103516
2013-07-18,9.724472045898438,1286118,2.2297,108.04000091552734,47657.0,18.77459716796875
2013-07-19,9.709922790527344,801073,2.2364,108.05000305175781,47400.0,18.669363021850586
2013-07-22,9.84572696685791,991091,2.2386,106.91000366210938,48574.0,18.812484741210938
2013-07-23,9.917263984680176,582553,2.2267,107.2300033569336,48820.0,19.406028747558594
2013-07-24,9.821475982666016,811574,2.2348,105.38999938964844,48374.0,19.022960662841797
2013-07-25,9.826325416564941,701564,2.2497,105.48999786376953,49067.0,19.001914978027344
2013-07-26,9.826325416564941,0,2.2488,104.69999694824219,49422.0,19.111360549926758
2013-07-29,9.837237358093262,604555,2.2609,104.55000305175781,49212.0,19.073476791381836
2013-07-30,9.951215744018555,1060097,2.2734,103.08000183105469,48562.0,18.947187423706055
2013-07-31,10.426525115966797,2576236,2.2903,105.02999877929688,48234.0,18.93876838684082
2013-08-01,10.658119201660156,5586513,2.2914,107.88999938964844,49141.0,19.279747009277344
2013-08-02,10.55020523071289,1220612,2.2933,106.94000244140625,48474.0,19.448123931884766
2013-08-05,10.476239204406738,955087,2.301,106.55999755859375,48436.0,19.612295150756836
2013-08-06,10.37923812866211,2664245,2.2955,105.30000305175781,47422.0,19.288166046142578
2013-08-07,10.325888633728027,759069,2.3028,104.37000274658203,47447.0,19.32183837890625
2013-08-08,10.427740097045898,1770162,2.2882,103.4000015258789,48929.0,19.965904235839844
2013-08-09,10.3283109664917,870080,2.2748,105.97000122070312,49875.0,20.967775344848633
2013-08-12,10.265260696411133,1251615,2.2722,106.11000061035156,50299.0,20.938312530517578
2013-08-13,10.450777053833008,666561,2.3035,106.83000183105469,50601.0,21.106693267822266
2013-08-14,10.391365051269531,909083,2.3118,106.8499984741211,50896.0,21.239839553833008
2013-08-15,10.506551742553711,1239113,2.3434,107.33000183105469,50908.0,20.901611328125
2013-08-16,10.57323932647705,847577,2.3565,107.45999908447266,51539.0,20.708948135375977
2013-08-19,10.530803680419922,858578,2.398,107.0999984741211,51574.0,20.37500762939453
2013-08-20,10.063982009887695,1543141,2.3943,104.97000122070312,50507.0,20.4349422454834
2013-08-21,9.985167503356934,1014093,2.4169,103.8499984741211,50405.0,19.86124038696289
2013-08-22,10.063982009887695,723066,2.4457,105.02999877929688,51398.0,20.306503295898438
2013-08-23,9.975468635559082,591054,2.3868,106.41999816894531,52197.0,20.413537979125977
2013-08-26,9.843299865722656,1182108,2.3705,105.91999816894531,51429.0,20.302217483520508
2013-08-27,9.821475982666016,3084783,2.3998,109.01000213623047,50092.0,19.65145492553711
2013-08-28,9.74266242980957,540049,2.3515,110.0999984741211,49867.0,19.779897689819336
2013-08-29,10.033665657043457,1225112,2.3578,108.80000305175781,49922.0,19.39457130432129
2013-08-30,10.124608039855957,6568104,2.3725,107.6500015258789,50008.0,19.31322479248047
2013-09-03,9.84572696685791,1248114,2.3897,108.54000091552734,51626.0,20.383562088012695
2013-09-04,9.84572696685791,577053,2.3538,107.2300033569336,51716.0,20.69182586669922
2013-09-05,9.942727088928223,1031594,2.3314,108.37000274658203,52352.0,20.644729614257812
2013-09-06,9.899073600769043,1587146,2.2979,110.52999877929688,53749.0,20.597639083862305
2013-09-09,10.032455444335938,1367625,2.2868,109.5199966430664,54252.0,21.124242782592773
2013-09-10,10.215545654296875,1846169,2.2779,107.38999938964844,53979.0,21.75788688659668
2013-09-11,10.317398071289062,2367217,2.2947,107.55999755859375,53570.0,21.809261322021484
2013-09-12,10.239798545837402,2770254,2.2769,108.5999984741211,53307.0,21.509565353393555
2013-09-13,10.244646072387695,1651651,2.2785,108.20999908447266,53798.0,21.40253448486328
2013-09-16,10.365617752075195,1081599,2.2649,106.58999633789062,53822.0,21.51384735107422
2013-09-17,10.383949279785156,1047596,2.2617,105.41999816894531,54271.0,21.535247802734375
2013-09-18,10.442601203918457,1116102,2.2489,108.06999969482422,55703.0,22.21599006652832
2013-09-19,10.645441055297852,949087,2.2036,106.38999938964844,55096.0,21.66797637939453
2013-09-20,10.595340728759766,1480136,2.2053,104.68000030517578,54110.0,21.132801055908203
2013-09-23,10.578231811523438,974589,2.2033,103.58999633789062,54602.0,21.22271728515625
2013-09-24,10.535463333129883,888081,2.2031,103.12999725341797,54431.0,21.042898178100586
2013-09-25,10.520804405212402,2057189,2.2224,102.66000366210938,54261.0,21.38112449645996
2013-09-26,10.723644256591797,1623149,2.2285,103.02999877929688,53783.0,21.51384735107422
2013-09-27,10.697982788085938,819075,2.2571,102.87000274658203,53739.0,21.184185028076172
2013-09-30,10.347290992736816,2232705,2.23,102.33000183105469,52338.0,20.87592124938965
2013-10-01,10.425493240356445,775071,2.2123,102.04000091552734,53179.0,20.77317237854004
2013-10-02,10.364396095275879,813074,2.2088,104.0999984741211,53100.0,21.012929916381836
2013-10-03,10.339957237243652,766070,2.2069,103.30999755859375,52490.0,20.704669952392578
2013-10-04,10.446267127990723,407037,2.2051,103.83999633789062,52849.0,20.803142547607422
2013-10-07,10.361955642700195,747068,2.2087,103.02999877929688,52417.0,20.657577514648438
2013-10-08,10.21531867980957,705064,2.2016,103.48999786376953,52312.0,20.40497589111328
2013-10-09,10.198213577270508,1122603,2.2054,101.61000061035156,52548.0,20.33219337463379
2013-10-10,10.306962966918945,627057,2.185,103.01000213623047,52997.0,20.820268630981445
2013-10-11,10.349732398986816,409537,2.1821,102.0199966430664,53150.0,21.09855079650879
2013-10-14,10.42182731628418,944586,2.1817,102.41000366210938,54171.0,21.415374755859375
2013-10-15,10.440154075622559,1601647,2.1818,101.20999908447266,54981.0,21.97623634338379
2013-10-16,10.349732398986816,603055,2.1629,102.29000091552734,55973.0,21.97623634338379
2013-10-17,10.50736141204834,598055,2.1611,100.66999816894531,55358.0,22.100393295288086
2013-10-18,10.557459831237793,2172199,2.1616,100.80999755859375,55378.0,22.207427978515625
2013-10-21,10.54157543182373,995591,2.1738,99.22000122070312,56077.0,22.378681182861328
2013-10-22,10.606337547302246,780571,2.176,97.80000305175781,56460.0,22.635562896728516
2013-10-23,10.325296401977539,1032594,2.1826,96.86000061035156,55440.0,22.233116149902344
2013-10-24,10.386391639709473,898582,2.2003,97.11000061035156,54877.0,22.374393463134766
2013-10-25,10.448709487915039,1578645,2.1848,97.8499984741211,54154.0,22.374393463134766
2013-10-28,10.463371276855469,2341215,2.1846,98.68000030517578,55073.0,22.17745590209961
2013-10-29,10.37417221069336,1203110,2.1804,98.19999694824219,54539.0,22.05758285522461
2013-10-30,10.280083656311035,1201110,2.1888,96.7699966430664,54173.0,21.882043838500977
2013-10-31,10.196990966796875,4000868,2.2026,96.37999725341797,54256.0,21.706506729125977
2013-11-01,10.313074111938477,1369625,2.2468,94.61000061035156,54013.0,21.907730102539062
2013-11-04,10.203102111816406,1174608,2.2426,94.62000274658203,54437.0,22.588462829589844
2013-11-05,10.068690299987793,899082,2.2747,93.37000274658203,53832.0,22.776845932006836
2013-11-06,10.239762306213379,2120695,2.2785,94.80000305175781,53385.0,22.91385269165039
2013-11-07,10.381502151489258,1392628,2.2825,94.19999694824219,52741.0,22.511402130126953
2013-11-08,10.539129257202148,35848297,2.317,94.5999984741211,52249.0,22.76400375366211
2013-11-11,10.539129257202148,38092504,2.3142,95.13999938964844,52624.0,22.438623428344727
2013-11-12,10.423049926757812,11605067,2.3362,93.04000091552734,51804.0,22.21170997619629
2013-11-13,10.404722213745117,6329082,2.3234,93.87999725341797,52230.0,22.203144073486328
2013-11-14,10.673542976379395,14087395,2.3289,93.76000213623047,53452.0,22.156047821044922
