Date,Close_VALE3.SA,High_VALE3.SA,Low_VALE3.SA,Open_VALE3.SA,Volume_VALE3.SA,Close_Dolar,Close_Petroleo,Close_Ibovespa,Close_Selic,Close_IPCA,Close_Minerio,Close_Energia,Close_Consumo
2016-05-19,8.26648998260498,8.283144951467918,7.811249754918721,7.961146063040906,8868800,3.558500051498413,48.810001373291016,50133.0,0.052531,0.78,14.33763599395752,0.98,100.5
2016-05-20,7.844560623168945,8.544075704599743,7.744629745978277,8.466351630179007,7022800,3.5608999729156494,48.720001220703125,49723.0,0.052531,0.78,14.098592758178711,0.98,100.5
2016-05-23,8.016661643981934,8.149902963987614,7.583628809956025,7.583628809956025,6842100,3.557300090789795,48.349998474121094,49330.0,0.052531,0.78,14.11353588104248,0.98,100.5
2016-05-24,7.783491134643555,8.210972170169526,7.744628837267099,8.111041304704184,6038100,3.566499948501587,48.61000061035156,49345.0,0.052531,0.78,14.26293659210205,0.98,100.5
2016-05-25,8.116592407226562,8.172109667370911,7.766834939001556,7.827904031050707,11072700,3.5673000812530518,49.7400016784668,49483.0,0.052531,0.78,14.691222190856934,0.98,100.5
2016-05-27,7.9333882331848145,8.277593958153378,7.933388233184815,8.16100810538564,4070600,3.58270001411438,49.31999969482422,49051.0,0.052531,0.78,14.307756423950195,0.98,100.5
2016-05-31,7.894526481628418,8.288697648847364,7.73907832451956,7.811250569723251,10875200,3.5673999786376953,49.689998626708984,48472.0,0.052531,0.78,13.964128494262695,0.98,100.5
2016-06-01,8.011112213134766,8.04997398709612,7.661354659126699,7.8223541176905425,4914500,3.583199977874756,49.709999084472656,49013.0,0.052531,0.35,13.705169677734375,0.47,102.1
2016-06-02,8.299800872802734,8.299800872802734,7.888974730691749,7.97780194742364,4866100,3.5910000801086426,50.040000915527344,49887.0,0.052531,0.35,13.735047340393066,0.47,102.1
2016-06-03,9.015970230102539,9.060383834826045,8.388627401568108,8.47190330751363,7089500,3.5801000595092773,49.63999938964844,50619.0,0.052531,0.35,14.11353588104248,0.47,102.1
2016-06-06,9.376830101013184,9.399037430932612,9.021521293532496,9.22138302719227,6323500,3.5244998931884766,50.54999923706055,50432.0,0.052531,0.35,14.85556411743164,0.47,102.1
2016-06-07,9.199175834655762,9.632209244417714,9.14921040049462,9.349072137139181,5573700,3.484499931335449,51.439998626708984,50488.0,0.052531,0.35,14.636442184448242,0.47,102.1
2016-06-08,9.437899589538574,9.52672679508075,9.20472791026441,9.315762446644037,6021300,3.4349000453948975,52.5099983215332,51629.0,0.052531,0.35,14.905367851257324,0.47,102.1
2016-06-09,8.716179847717285,9.326867297496285,8.59959398002598,9.326867297496285,11424100,3.3575000762939453,51.95000076293945,51118.0,0.052531,0.35,14.317719459533691,0.47,102.1
2016-06-10,8.299800872802734,8.505213943858227,8.22762862684508,8.405283589760836,5954000,3.395900011062622,50.540000915527344,49422.0,0.052531,0.35,13.91433048248291,0.47,102.1
2016-06-13,8.438592910766602,8.59959236161685,8.049973601416207,8.138800811616075,6397100,3.415800094604492,50.349998474121094,49661.0,0.052531,0.35,13.979072570800781,0.47,102.1
2016-06-14,8.122143745422363,8.544073414407062,8.005557929767429,8.388625307232616,7431600,3.477299928665161,49.83000183105469,48648.0,0.052531,0.35,13.605565071105957,0.47,102.1
2016-06-15,8.327559471130371,8.610696620217277,8.194318646660758,8.216525450739027,9546200,3.475100040435791,48.970001220703125,48915.0,0.052531,0.35,14.098592758178711,0.47,102.1
2016-06-16,8.455246925354004,8.549625957894886,8.127696757099514,8.210972124893527,6324700,3.4693000316619873,47.189998626708984,49412.0,0.052531,0.35,14.168313026428223,0.47,102.1
2016-06-17,8.483006477355957,8.843867678969632,8.371972465110185,8.68286822885028,8597900,3.461199998855591,49.16999816894531,49534.0,0.052531,0.35,14.536839485168457,0.47,102.1
2016-06-20,8.644003868103027,8.882727334646223,8.610693937091115,8.75503838334755,4172800,3.4128000736236572,50.650001525878906,50329.0,0.052531,0.35,14.965129852294922,0.47,102.1
2016-06-21,8.660660743713379,8.699522512573086,8.388626773339748,8.671763879336769,3924400,3.391700029373169,50.619998931884766,50838.0,0.052531,0.35,15.024888038635254,0.47,102.1
2016-06-22,8.799454689025879,9.0159708956735,8.771696051661525,8.77724788502479,4874600,3.412100076675415,49.880001068115234,50156.0,0.052531,0.35,15.10954761505127,0.47,102.1
2016-06-23,9.210280418395996,9.238038525074595,8.8549710407193,9.027074161167125,4105600,3.374300003051758,50.90999984741211,51560.0,0.052531,0.35,15.483052253723145,0.47,102.1
2016-06-24,8.444144248962402,8.788349933043314,8.383075677891433,8.594040025028198,8477600,3.3369998931884766,48.40999984741211,50105.0,0.052531,0.35,14.322698593139648,0.47,102.1
2016-06-27,8.216525077819824,8.577385760076487,8.111042366146558,8.499662214056132,5222600,3.3677000999450684,47.15999984741211,49246.0,0.052531,0.35,13.949189186096191,0.47,102.1
2016-06-28,8.582934379577637,8.710623317059936,8.421934985235922,8.438589948939754,5310600,3.3893001079559326,48.58000183105469,50007.0,0.052531,0.35,14.422298431396484,0.47,102.1
2016-06-29,8.721729278564453,8.90493604541433,8.688418812923052,8.816108313521221,4887400,3.302500009536743,50.61000061035156,51002.0,0.052531,0.35,14.915325164794922,0.47,102.1
2016-06-30,9.032624244689941,9.071486010074123,8.72728036530208,8.821659392193817,6942100,3.237600088119507,49.68000030517578,51527.0,0.052531,0.35,15.587636947631836,0.47,102.1
2016-07-01,9.226936340332031,9.337969831035567,8.860523279640905,9.054832682550048,5214800,3.205899953842163,49.84000015258789,52233.0,0.052531,0.52,15.722100257873535,0.64,104.4
2016-07-05,8.91603946685791,9.454555622168499,8.849419058934973,9.221383929712255,5508200,3.2885000705718994,47.959999084472656,51842.0,0.052531,0.52,15.189229965209961,0.64,104.4
2016-07-06,9.043728828430176,9.065935099949144,8.610695415320453,8.793901655693068,4120100,3.299099922180176,48.79999923706055,51902.0,0.052531,0.52,15.383455276489258,0.64,104.4
2016-07-07,8.89383316040039,9.293555606442792,8.732833180040613,9.077039413866142,5600700,3.3269999027252197,46.400001525878906,52015.0,0.052531,0.52,15.079669952392578,0.64,104.4
2016-07-08,8.988211631774902,9.243589580216927,8.949349862134055,9.027073401415748,3908100,3.3610999584198,46.7599983215332,53141.0,0.052531,0.52,15.732060432434082,0.64,104.4
2016-07-11,9.360175132751465,9.410140563338684,9.143657913905606,9.188071512327168,4776700,3.2976999282836914,46.25,53960.0,0.052531,0.52,16.000980377197266,0.64,104.4
2016-07-12,9.820966720581055,9.948655685072778,9.643312324957138,9.682174091636904,9447800,3.3071999549865723,48.470001220703125,54256.0,0.052531,0.52,16.528867721557617,0.64,104.4
2016-07-13,9.893138885498047,9.948656151459064,9.476760979146084,9.85427711699647,6517900,3.2934999465942383,46.2599983215332,54598.0,0.052531,0.52,16.50396728515625,0.64,104.4
2016-07-14,9.632209777832031,10.04858771296393,9.465657968436963,10.04858771296393,8955700,3.2616000175476074,47.369998931884766,55481.0,0.052531,0.52,16.668312072753906,0.64,104.4
2016-07-15,9.62665843963623,9.80986469815233,9.510072061178404,9.637762105947242,3807500,3.2483999729156494,47.61000061035156,55578.0,0.052531,0.52,16.36452865600586,0.64,104.4
2016-07-18,9.759900093078613,9.771003760338933,9.454556655747767,9.632211096296913,4348900,3.276599884033203,46.959999084472656,56484.0,0.052531,0.52,16.42926597595215,0.64,104.4
2016-07-19,9.349072456359863,9.621105907801338,9.165866211148101,9.571140471934147,8234700,3.2493999004364014,46.65999984741211,56698.0,0.052531,0.52,15.532857894897461,0.64,104.4
2016-07-20,9.16586685180664,9.45455582168336,9.104797746166284,9.343521276683422,7484000,3.2479000091552734,47.16999816894531,56578.0,0.052531,0.52,15.33863353729248,0.64,104.4
2016-07-21,9.659968376159668,9.737692981404646,9.349073131891458,9.376831238755013,7561000,3.252700090408325,46.20000076293945,56641.0,0.052531,0.52,15.722100257873535,0.64,104.4
2016-07-22,9.521175384521484,9.637761758779684,9.299107360819988,9.593348154039385,4497700,3.2685999870300293,45.689998626708984,57002.0,0.052531,0.52,15.612536430358887,0.64,104.4
2016-07-25,9.671072006225586,9.687727505623645,9.404590369280012,9.62665840006799,5166800,3.251499891281128,44.720001220703125,56873.0,0.052531,0.52,15.47309684753418,0.64,104.4
2016-07-26,10.22624397277832,10.326174864650088,9.654417790903224,9.687728794129837,9248000,3.282099962234497,44.869998931884766,56783.0,0.052531,0.52,16.130464553833008,0.64,104.4
2016-07-27,10.503828048706055,10.598207095347597,10.326173621828781,10.326173621828781,5254600,3.2699999809265137,43.470001220703125,56853.0,0.052531,0.52,16.344608306884766,0.64,104.4
2016-07-28,10.570448875427246,10.659276087917904,10.20403530027341,10.581551482810655,9018200,3.2585999965667725,42.70000076293945,56667.0,0.052531,0.52,16.35456657409668,0.64,104.4
2016-07-29,10.270655632019043,10.49272365011977,10.054139446733815,10.49272365011977,7598200,3.281899929046631,42.459999084472656,57308.0,0.052531,0.52,16.344608306884766,0.64,104.4
2016-08-01,9.937551498413086,10.59265284202922,9.937551498413086,10.437204724575059,6649500,3.2462000846862793,42.45000076293945,56756.0,0.052531,0.44,16.274885177612305,0.31,108.4
2016-08-02,9.987518310546875,10.259551759600235,9.79876023423984,9.99862197595407,4162600,3.2583999633789062,41.79999923706055,56162.0,0.052531,0.44,16.329666137695312,0.31,108.4
2016-08-03,10.448309898376465,10.503827166840551,9.798760292825452,9.943104767270547,7536800,3.2527999877929688,43.099998474121094,57077.0,0.052531,0.44,16.4442081451416,0.31,108.4
2016-08-04,10.414999008178711,10.598205236119277,10.198482845768147,10.315068145864997,6891900,3.234600067138672,44.290000915527344,57594.0,0.052531,0.44,16.165325164794922,0.31,108.4
2016-08-05,10.531583786010742,10.670376408140633,10.39834299583449,10.60930837445798,4237300,3.1868999004364014,44.27000045776367,57661.0,0.052531,0.44,16.30476951599121,0.31,108.4
2016-08-08,10.537137031555176,10.759205044973402,10.414999888901104,10.575998801540388,3472700,3.1607000827789307,45.38999938964844,57635.0,0.052531,0.44,16.568710327148438,0.31,108.4
2016-08-09,10.542688369750977,10.76475637275315,10.498274769150543,10.575998305475363,5247300,3.168600082397461,44.97999954223633,57689.0,0.052531,0.44,16.3695068359375,0.31,108.4
2016-08-10,10.043035507202148,10.670377773590362,10.043035507202148,10.653723334501917,9298300,3.142899990081787,44.04999923706055,56920.0,0.052531,0.44,16.192787170410156,0.31,108.4
2016-08-11,10.22068977355957,10.23734527131834,9.937552665083258,10.076345303028287,6125800,3.1247000694274902,46.040000915527344,58300.0,0.052531,0.44,16.389707565307617,0.31,108.4
2016-08-12,9.970863342285156,10.204035033707836,9.865381692022991,10.181828760617227,5917100,3.1389999389648438,46.970001220703125,58298.0,0.052531,0.44,15.692915916442871,0.31,108.4
2016-08-15,10.231792449951172,10.265102383345909,9.998620798380637,10.03748256382511,3698900,3.190500020980835,48.349998474121094,59146.0,0.052531,0.44,16.0211124420166,0.31,108.4
2016-08-16,10.537137031555176,10.68703333770141,10.29841352004165,10.315069018136947,5071900,3.184799909591675,49.22999954223633,58855.0,0.052531,0.44,16.359407424926758,0.31,108.4
2016-08-17,10.614861488342285,10.64817142518319,10.226241675884467,10.437206021081927,5349400,3.201200008392334,49.849998474121094,59324.0,0.052531,0.44,16.268526077270508,0.31,108.4
